   Position (m)       Function
0.009901 0.003116 -0.034932 -0.043536
0.019802 0.064530 -0.075972 -0.242401
0.029703 0.060044 0.037863 -0.242096
0.039604 0.063506 -0.049817 -0.247030
0.049505 0.171616 -0.036164 -0.412684
0.059406 0.219062 0.107409 -0.455550
0.069307 0.161226 0.123457 -0.382079
0.079208 0.166629 0.016633 -0.407863
0.089109 0.288456 -0.027156 -0.536394
0.099010 0.374998 0.017932 -0.612108
0.108911 0.363640 0.026949 -0.602423
0.118812 0.392308 -0.046043 -0.624651
0.128713 0.579660 -0.106759 -0.753832
0.138614 0.858824 -0.067486 -0.924267
0.148515 1.052371 0.036100 -1.025216
0.158416 1.067261 0.095284 -1.028680
0.168317 0.992825 0.053302 -0.994980
0.178218 0.962976 -0.047396 -0.980168
0.188119 0.958249 -0.127501 -0.970563
0.198020 0.853095 -0.154103 -0.910685
0.207921 0.630099 -0.157272 -0.778052
0.217822 0.415250 -0.179570 -0.618873
0.227723 0.312526 -0.223717 -0.512325
0.237624 0.317776 -0.251359 -0.504574
0.247525 0.381967 -0.226354 -0.575092
0.257426 0.459078 -0.154656 -0.659667
0.267327 0.500987 -0.082806 -0.702944
0.277228 0.485685 -0.059175 -0.694394
0.287129 0.449294 -0.094176 -0.663645
0.297030 0.442594 -0.152756 -0.647502
0.306931 0.469017 -0.182790 -0.660004
0.316832 0.496652 -0.154535 -0.687584
0.326733 0.506732 -0.080674 -0.707265
0.336634 0.501795 -0.004320 -0.708362
0.346535 0.490177 0.033103 -0.699343
0.356436 0.485805 0.019472 -0.696725
0.366337 0.501609 -0.023412 -0.707857
0.376238 0.526146 -0.058811 -0.722971
0.386139 0.526436 -0.062430 -0.722868
0.396040 0.485415 -0.039259 -0.695611
0.405941 0.421299 -0.019828 -0.648773
0.415842 0.370656 -0.039889 -0.607507
0.425743 0.373029 -0.117309 -0.599390
0.435644 0.462935 -0.240300 -0.636546
0.445545 0.639556 -0.373121 -0.707344
0.455446 0.838954 -0.474936 -0.783192
0.465347 0.969542 -0.520621 -0.835761
0.475248 0.990343 -0.512260 -0.853190
0.485149 0.940251 -0.475865 -0.844869
0.495050 0.891390 -0.445851 -0.832230
0.504950 0.891390 -0.445851 -0.832230
0.514851 0.940251 -0.475865 -0.844869
0.524752 0.990343 -0.512260 -0.853190
0.534653 0.969542 -0.520621 -0.835761
0.544554 0.838954 -0.474936 -0.783192
0.554455 0.639556 -0.373121 -0.707344
0.564356 0.462935 -0.240300 -0.636546
0.574257 0.373029 -0.117309 -0.599390
0.584158 0.370656 -0.039889 -0.607507
0.594059 0.421299 -0.019828 -0.648773
0.603960 0.485415 -0.039259 -0.695611
0.613861 0.526436 -0.062430 -0.722868
0.623762 0.526146 -0.058811 -0.722971
0.633663 0.501609 -0.023412 -0.707857
0.643564 0.485805 0.019472 -0.696725
0.653465 0.490177 0.033103 -0.699343
0.663366 0.501795 -0.004320 -0.708362
0.673267 0.506732 -0.080674 -0.707265
0.683168 0.496652 -0.154535 -0.687584
0.693069 0.469017 -0.182790 -0.660004
0.702970 0.442594 -0.152756 -0.647502
0.712871 0.449294 -0.094176 -0.663645
0.722772 0.485685 -0.059175 -0.694394
0.732673 0.500987 -0.082806 -0.702944
0.742574 0.459078 -0.154656 -0.659667
0.752475 0.381967 -0.226354 -0.575092
0.762376 0.317776 -0.251359 -0.504574
0.772277 0.312526 -0.223717 -0.512325
0.782178 0.415250 -0.179570 -0.618873
0.792079 0.630099 -0.157272 -0.778052
0.801980 0.853095 -0.154103 -0.910685
0.811881 0.958249 -0.127501 -0.970563
0.821782 0.962976 -0.047396 -0.980168
0.831683 0.992825 0.053302 -0.994980
0.841584 1.067261 0.095284 -1.028680
0.851485 1.052371 0.036100 -1.025216
0.861386 0.858824 -0.067486 -0.924267
0.871287 0.579660 -0.106759 -0.753832
0.881188 0.392308 -0.046043 -0.624651
0.891089 0.363640 0.026949 -0.602423
0.900990 0.374998 0.017932 -0.612108
0.910891 0.288456 -0.027156 -0.536394
0.920792 0.166629 0.016633 -0.407863
0.930693 0.161226 0.123457 -0.382079
0.940594 0.219062 0.107409 -0.455550
0.950495 0.171616 -0.036164 -0.412684
0.960396 0.063506 -0.049817 -0.247030
0.970297 0.060044 0.037863 -0.242096
0.980198 0.064530 -0.075972 -0.242401
0.990099 0.003116 -0.034932 -0.043536
