   Position (m)       Function
0.009901 0.154114 0.336271 0.202572
0.019802 0.049670 0.089260 0.204212
0.029703 0.012550 -0.050778 0.099860
0.039604 0.009583 -0.089840 -0.038884
0.049505 0.029923 -0.051953 -0.164997
0.059406 0.065280 0.032336 -0.253444
0.069307 0.105850 0.133752 -0.296581
0.079208 0.141695 0.228865 -0.298857
0.089109 0.165111 0.302097 -0.271751
0.099010 0.172281 0.345857 -0.229486
0.108911 0.163725 0.359454 -0.185790
0.118812 0.143681 0.347350 -0.151753
0.128713 0.118757 0.317191 -0.134709
0.138614 0.096285 0.277948 -0.137949
0.148515 0.082755 0.238356 -0.161065
0.158416 0.082623 0.205775 -0.200697
0.168317 0.097656 0.185493 -0.251493
0.178218 0.126873 0.180438 -0.307107
0.188119 0.166977 0.191242 -0.361114
0.198020 0.213167 0.216561 -0.407760
0.207921 0.260103 0.253558 -0.442506
0.217822 0.302845 0.298476 -0.462339
0.227723 0.337596 0.347201 -0.465883
0.237624 0.362150 0.395780 -0.453330
0.247525 0.376006 0.440834 -0.426229
0.257426 0.380174 0.479857 -0.387185
0.267327 0.376779 0.511381 -0.339511
0.277228 0.368548 0.535024 -0.286875
0.287129 0.358338 0.551422 -0.232963
0.297030 0.348767 0.562081 -0.181194
0.306931 0.342039 0.569164 -0.134506
0.316832 0.339963 0.575239 -0.095199
0.326733 0.344125 0.583025 -0.064863
0.336634 0.356153 0.595135 -0.044358
0.346535 0.377966 0.613857 -0.033861
0.356436 0.411930 0.640971 -0.032947
0.366337 0.460824 0.677619 -0.040703
0.376238 0.527614 0.724220 -0.055853
0.386139 0.615014 0.780449 -0.076893
0.396040 0.724914 0.845261 -0.102212
0.405941 0.857761 0.916957 -0.130197
0.415842 1.012013 0.993292 -0.159323
0.425743 1.183772 1.071610 -0.188216
0.435644 1.366707 1.148994 -0.215686
0.445545 1.552296 1.222430 -0.240752
0.455446 1.730420 1.288970 -0.262634
0.465347 1.890225 1.345886 -0.280741
0.475248 2.021174 1.390812 -0.294648
0.485149 2.114142 1.421860 -0.304064
0.495050 2.162407 1.437721 -0.308813
0.504950 2.162407 1.437721 -0.308813
0.514851 2.114142 1.421860 -0.304064
0.524752 2.021174 1.390812 -0.294648
0.534653 1.890225 1.345886 -0.280741
0.544554 1.730420 1.288970 -0.262634
0.554455 1.552296 1.222430 -0.240752
0.564356 1.366707 1.148994 -0.215686
0.574257 1.183772 1.071610 -0.188216
0.584158 1.012013 0.993292 -0.159323
0.594059 0.857761 0.916957 -0.130197
0.603960 0.724914 0.845261 -0.102212
0.613861 0.615014 0.780449 -0.076893
0.623762 0.527614 0.724220 -0.055853
0.633663 0.460824 0.677619 -0.040703
0.643564 0.411930 0.640971 -0.032947
0.653465 0.377966 0.613857 -0.033861
0.663366 0.356153 0.595135 -0.044358
0.673267 0.344125 0.583025 -0.064863
0.683168 0.339963 0.575239 -0.095199
0.693069 0.342039 0.569164 -0.134506
0.702970 0.348767 0.562081 -0.181194
0.712871 0.358338 0.551422 -0.232963
0.722772 0.368548 0.535024 -0.286875
0.732673 0.376779 0.511381 -0.339511
0.742574 0.380174 0.479857 -0.387185
0.752475 0.376006 0.440834 -0.426229
0.762376 0.362150 0.395780 -0.453330
0.772277 0.337596 0.347201 -0.465883
0.782178 0.302845 0.298476 -0.462339
0.792079 0.260103 0.253558 -0.442506
0.801980 0.213167 0.216561 -0.407760
0.811881 0.166977 0.191242 -0.361114
0.821782 0.126873 0.180438 -0.307107
0.831683 0.097656 0.185493 -0.251493
0.841584 0.082623 0.205775 -0.200697
0.851485 0.082755 0.238356 -0.161065
0.861386 0.096285 0.277948 -0.137949
0.871287 0.118757 0.317191 -0.134709
0.881188 0.143681 0.347350 -0.151753
0.891089 0.163725 0.359454 -0.185790
0.900990 0.172281 0.345857 -0.229486
0.910891 0.165111 0.302097 -0.271751
0.920792 0.141695 0.228865 -0.298857
0.930693 0.105850 0.133752 -0.296581
0.940594 0.065280 0.032336 -0.253444
0.950495 0.029923 -0.051953 -0.164997
0.960396 0.009583 -0.089840 -0.038884
0.970297 0.012550 -0.050778 0.099860
0.980198 0.049670 0.089260 0.204212
0.990099 0.154114 0.336271 0.202572
