   Position (m)       Function
0.009901 0.061153 0.133433 -0.208202
0.019802 0.055154 0.234357 -0.015178
0.029703 0.014749 0.106213 -0.058892
0.039604 0.066373 0.096957 -0.238689
0.049505 0.154450 0.207406 -0.333816
0.059406 0.165044 0.291084 -0.283396
0.069307 0.094040 0.255660 -0.169347
0.079208 0.023908 0.121742 -0.095326
0.089109 0.011227 -0.027348 -0.102366
0.099010 0.040548 -0.120431 -0.161382
0.108911 0.065769 -0.139562 -0.215155
0.118812 0.063745 -0.115018 -0.224757
0.128713 0.045221 -0.093385 -0.191050
0.138614 0.032689 -0.105588 -0.146765
0.148515 0.040654 -0.152358 -0.132065
0.158416 0.073276 -0.209834 -0.171015
0.168317 0.129017 -0.247053 -0.260734
0.178218 0.200486 -0.243659 -0.375654
0.188119 0.271642 -0.199191 -0.481628
0.198020 0.321445 -0.131358 -0.551534
0.207921 0.335423 -0.066276 -0.575353
0.217822 0.316106 -0.026420 -0.561612
0.227723 0.282755 -0.021835 -0.531299
0.237624 0.260385 -0.047673 -0.508047
0.247525 0.266864 -0.088036 -0.509032
0.257426 0.306693 -0.123662 -0.539815
0.267327 0.372737 -0.139968 -0.594261
0.277228 0.451261 -0.132421 -0.658579
0.287129 0.526103 -0.107645 -0.717298
0.297030 0.582126 -0.080398 -0.758724
0.306931 0.610055 -0.067958 -0.778098
0.316832 0.612048 -0.084079 -0.777804
0.326733 0.603503 -0.134548 -0.765114
0.336634 0.607032 -0.215583 -0.748703
0.346535 0.640149 -0.315296 -0.735349
0.356436 0.704218 -0.417488 -0.727957
0.366337 0.782663 -0.506453 -0.725375
0.376238 0.850289 -0.571319 -0.723798
0.386139 0.887625 -0.608776 -0.719039
0.396040 0.891117 -0.623551 -0.708732
0.405941 0.873925 -0.626717 -0.693650
0.415842 0.859253 -0.632411 -0.677724
0.425743 0.872204 -0.653905 -0.666792
0.435644 0.934401 -0.700062 -0.666568
0.445545 1.060607 -0.772980 -0.680521
0.455446 1.254080 -0.867326 -0.708397
0.465347 1.499991 -0.971427 -0.745870
0.475248 1.761387 -1.069791 -0.785452
0.485149 1.984159 -1.146460 -0.818406
0.495050 2.113103 -1.188431 -0.837099
0.504950 2.113103 -1.188431 -0.837099
0.514851 1.984159 -1.146460 -0.818406
0.524752 1.761387 -1.069791 -0.785452
0.534653 1.499991 -0.971427 -0.745870
0.544554 1.254080 -0.867326 -0.708397
0.554455 1.060607 -0.772980 -0.680521
0.564356 0.934401 -0.700062 -0.666568
0.574257 0.872204 -0.653905 -0.666792
0.584158 0.859253 -0.632411 -0.677724
0.594059 0.873925 -0.626717 -0.693650
0.603960 0.891117 -0.623551 -0.708732
0.613861 0.887625 -0.608776 -0.719039
0.623762 0.850289 -0.571319 -0.723798
0.633663 0.782663 -0.506453 -0.725375
0.643564 0.704218 -0.417488 -0.727957
0.653465 0.640149 -0.315296 -0.735349
0.663366 0.607032 -0.215583 -0.748703
0.673267 0.603503 -0.134548 -0.765114
0.683168 0.612048 -0.084079 -0.777804
0.693069 0.610055 -0.067958 -0.778098
0.702970 0.582126 -0.080398 -0.758724
0.712871 0.526103 -0.107645 -0.717298
0.722772 0.451261 -0.132421 -0.658579
0.732673 0.372737 -0.139968 -0.594261
0.742574 0.306693 -0.123662 -0.539815
0.752475 0.266864 -0.088036 -0.509032
0.762376 0.260385 -0.047673 -0.508047
0.772277 0.282755 -0.021835 -0.531299
0.782178 0.316106 -0.026420 -0.561612
0.792079 0.335423 -0.066276 -0.575353
0.801980 0.321445 -0.131358 -0.551534
0.811881 0.271642 -0.199191 -0.481628
0.821782 0.200486 -0.243659 -0.375654
0.831683 0.129017 -0.247053 -0.260734
0.841584 0.073276 -0.209834 -0.171015
0.851485 0.040654 -0.152358 -0.132065
0.861386 0.032689 -0.105588 -0.146765
0.871287 0.045221 -0.093385 -0.191050
0.881188 0.063745 -0.115018 -0.224757
0.891089 0.065769 -0.139562 -0.215155
0.900990 0.040548 -0.120431 -0.161382
0.910891 0.011227 -0.027348 -0.102366
0.920792 0.023908 0.121742 -0.095326
0.930693 0.094040 0.255660 -0.169347
0.940594 0.165044 0.291084 -0.283396
0.950495 0.154450 0.207406 -0.333816
0.960396 0.066373 0.096957 -0.238689
0.970297 0.014749 0.106213 -0.058892
0.980198 0.055154 0.234357 -0.015178
0.990099 0.061153 0.133433 -0.208202
