   Position (m)       Function
0.009901 0.128761 -0.278300 -0.226517
0.019802 0.035571 -0.026208 -0.186774
0.029703 0.006372 0.068314 -0.041293
0.039604 0.012384 0.038715 0.104334
0.049505 0.042101 -0.059422 0.196393
0.059406 0.078570 -0.172028 0.221307
0.069307 0.103676 -0.259144 0.191103
0.079208 0.106342 -0.299128 0.129863
0.089109 0.086516 -0.287268 0.063193
0.099010 0.053663 -0.231371 0.011399
0.108911 0.021598 -0.146314 -0.013796
0.118812 0.002490 -0.048955 -0.009682
0.128713 0.002455 0.045785 0.018943
0.138614 0.020101 0.127337 0.062344
0.148515 0.048078 0.190437 0.108682
0.158416 0.076644 0.234863 0.146571
0.168317 0.097767 0.264342 0.167002
0.178218 0.108284 0.285014 0.164472
0.188119 0.111170 0.303816 0.137351
0.198020 0.114638 0.327056 0.087589
0.207921 0.129534 0.359355 0.019952
0.217822 0.165927 0.403046 -0.058996
0.227723 0.229944 0.458020 -0.141990
0.237624 0.321767 0.521970 -0.222070
0.247525 0.435257 0.590922 -0.293374
0.257426 0.559204 0.659943 -0.351680
0.267327 0.679773 0.723891 -0.394658
0.277228 0.783445 0.778128 -0.421855
0.287129 0.859678 0.819092 -0.434473
0.297030 0.902714 0.844686 -0.434995
0.306931 0.912207 0.854465 -0.426728
0.316832 0.892696 0.849618 -0.413333
0.326733 0.852223 0.832772 -0.398390
0.336634 0.800558 0.807649 -0.385046
0.346535 0.747496 0.778649 -0.375768
0.356436 0.701601 0.750377 -0.372203
0.366337 0.669544 0.727189 -0.375154
0.376238 0.656008 0.712784 -0.384638
0.386139 0.663957 0.709887 -0.400023
0.396040 0.694999 0.720027 -0.420192
0.405941 0.749613 0.743444 -0.443739
0.415842 0.827097 0.779102 -0.469145
0.425743 0.925281 0.824817 -0.494932
0.435644 1.040117 0.877468 -0.519777
0.445545 1.165409 0.933281 -0.542581
0.455446 1.292868 0.988159 -0.562503
0.465347 1.412653 1.038016 -0.578944
0.475248 1.514384 1.079117 -0.591515
0.485149 1.588471 1.108370 -0.599989
0.495050 1.627526 1.123570 -0.604250
0.504950 1.627526 1.123570 -0.604250
0.514851 1.588471 1.108370 -0.599989
0.524752 1.514384 1.079117 -0.591515
0.534653 1.412653 1.038016 -0.578944
0.544554 1.292868 0.988159 -0.562503
0.554455 1.165409 0.933281 -0.542581
0.564356 1.040117 0.877468 -0.519777
0.574257 0.925281 0.824817 -0.494932
0.584158 0.827097 0.779102 -0.469145
0.594059 0.749613 0.743444 -0.443739
0.603960 0.694999 0.720027 -0.420192
0.613861 0.663957 0.709887 -0.400023
0.623762 0.656008 0.712784 -0.384638
0.633663 0.669544 0.727189 -0.375154
0.643564 0.701601 0.750377 -0.372203
0.653465 0.747496 0.778649 -0.375768
0.663366 0.800558 0.807649 -0.385046
0.673267 0.852223 0.832772 -0.398390
0.683168 0.892696 0.849618 -0.413333
0.693069 0.912207 0.854465 -0.426728
0.702970 0.902714 0.844686 -0.434995
0.712871 0.859678 0.819092 -0.434473
0.722772 0.783445 0.778128 -0.421855
0.732673 0.679773 0.723891 -0.394658
0.742574 0.559204 0.659943 -0.351680
0.752475 0.435257 0.590922 -0.293374
0.762376 0.321767 0.521970 -0.222070
0.772277 0.229944 0.458020 -0.141990
0.782178 0.165927 0.403046 -0.058996
0.792079 0.129534 0.359355 0.019952
0.801980 0.114638 0.327056 0.087589
0.811881 0.111170 0.303816 0.137351
0.821782 0.108284 0.285014 0.164472
0.831683 0.097767 0.264342 0.167002
0.841584 0.076644 0.234863 0.146571
0.851485 0.048078 0.190437 0.108682
0.861386 0.020101 0.127337 0.062344
0.871287 0.002455 0.045785 0.018943
0.881188 0.002490 -0.048955 -0.009682
0.891089 0.021598 -0.146314 -0.013796
0.900990 0.053663 -0.231371 0.011399
0.910891 0.086516 -0.287268 0.063193
0.920792 0.106342 -0.299128 0.129863
0.930693 0.103676 -0.259144 0.191103
0.940594 0.078570 -0.172028 0.221307
0.950495 0.042101 -0.059422 0.196393
0.960396 0.012384 0.038715 0.104334
0.970297 0.006372 0.068314 -0.041293
0.980198 0.035571 -0.026208 -0.186774
0.990099 0.128761 -0.278300 -0.226517
