   Position (m)       Function
0.009901 0.002186 0.036457 -0.029269
0.019802 0.047375 0.067671 -0.206872
0.029703 0.072355 0.208328 -0.170161
0.039604 0.039746 0.121543 -0.158029
0.049505 0.102758 0.126065 -0.294730
0.059406 0.136564 0.218846 -0.297776
0.069307 0.067681 0.151912 -0.211196
0.079208 0.061071 -0.027849 -0.245551
0.089109 0.149357 -0.127029 -0.364994
0.099010 0.180363 -0.142497 -0.400073
0.108911 0.152376 -0.201511 -0.334320
0.118812 0.190204 -0.324606 -0.291265
0.128713 0.271774 -0.402531 -0.331275
0.138614 0.280515 -0.364486 -0.384271
0.148515 0.211206 -0.273528 -0.369307
0.158416 0.153845 -0.245892 -0.305586
0.168317 0.184442 -0.324379 -0.281461
0.178218 0.325620 -0.454304 -0.345294
0.188119 0.522889 -0.562123 -0.454870
0.198020 0.676955 -0.629738 -0.529515
0.207921 0.759995 -0.689537 -0.533417
0.217822 0.836947 -0.764672 -0.502219
0.227723 0.935985 -0.829617 -0.497716
0.237624 0.989036 -0.831095 -0.546184
0.247525 0.935336 -0.742574 -0.619613
0.257426 0.802586 -0.596073 -0.668793
0.267327 0.662208 -0.462184 -0.669771
0.277228 0.569509 -0.398173 -0.641067
0.287129 0.554146 -0.408931 -0.622030
0.297030 0.608641 -0.450026 -0.637273
0.306931 0.678282 -0.465682 -0.679281
0.316832 0.703852 -0.429356 -0.720767
0.326733 0.678396 -0.357585 -0.741977
0.336634 0.644517 -0.291615 -0.747982
0.346535 0.651441 -0.264882 -0.762417
0.356436 0.726590 -0.281024 -0.804746
0.366337 0.857954 -0.315534 -0.870857
0.376238 0.982893 -0.335832 -0.932797
0.386139 1.021883 -0.323232 -0.957812
0.396040 0.948540 -0.282067 -0.932190
0.405941 0.814799 -0.232316 -0.872255
0.415842 0.700810 -0.193362 -0.814507
0.425743 0.655918 -0.170753 -0.791682
0.435644 0.681384 -0.153785 -0.811008
0.445545 0.736484 -0.123780 -0.849213
0.455446 0.757201 -0.066625 -0.867619
0.465347 0.701921 0.018038 -0.837613
0.475248 0.591332 0.115335 -0.760283
0.485149 0.486373 0.201040 -0.667799
0.495050 0.429732 0.251204 -0.605498
0.504950 0.429732 0.251204 -0.605498
0.514851 0.486373 0.201040 -0.667799
0.524752 0.591332 0.115335 -0.760283
0.534653 0.701921 0.018038 -0.837613
0.544554 0.757201 -0.066625 -0.867619
0.554455 0.736484 -0.123780 -0.849213
0.564356 0.681384 -0.153785 -0.811008
0.574257 0.655918 -0.170753 -0.791682
0.584158 0.700810 -0.193362 -0.814507
0.594059 0.814799 -0.232316 -0.872255
0.603960 0.948540 -0.282067 -0.932190
0.613861 1.021883 -0.323232 -0.957812
0.623762 0.982893 -0.335832 -0.932797
0.633663 0.857954 -0.315534 -0.870857
0.643564 0.726590 -0.281024 -0.804746
0.653465 0.651441 -0.264882 -0.762417
0.663366 0.644517 -0.291615 -0.747982
0.673267 0.678396 -0.357585 -0.741977
0.683168 0.703852 -0.429356 -0.720767
0.693069 0.678282 -0.465682 -0.679281
0.702970 0.608641 -0.450026 -0.637273
0.712871 0.554146 -0.408931 -0.622030
0.722772 0.569509 -0.398173 -0.641067
0.732673 0.662208 -0.462184 -0.669771
0.742574 0.802586 -0.596073 -0.668793
0.752475 0.935336 -0.742574 -0.619613
0.762376 0.989036 -0.831095 -0.546184
0.772277 0.935985 -0.829617 -0.497716
0.782178 0.836947 -0.764672 -0.502219
0.792079 0.759995 -0.689537 -0.533417
0.801980 0.676955 -0.629738 -0.529515
0.811881 0.522889 -0.562123 -0.454870
0.821782 0.325620 -0.454304 -0.345294
0.831683 0.184442 -0.324379 -0.281461
0.841584 0.153845 -0.245892 -0.305586
0.851485 0.211206 -0.273528 -0.369307
0.861386 0.280515 -0.364486 -0.384271
0.871287 0.271774 -0.402531 -0.331275
0.881188 0.190204 -0.324606 -0.291265
0.891089 0.152376 -0.201511 -0.334320
0.900990 0.180363 -0.142497 -0.400073
0.910891 0.149357 -0.127029 -0.364994
0.920792 0.061071 -0.027849 -0.245551
0.930693 0.067681 0.151912 -0.211196
0.940594 0.136564 0.218846 -0.297776
0.950495 0.102758 0.126065 -0.294730
0.960396 0.039746 0.121543 -0.158029
0.970297 0.072355 0.208328 -0.170161
0.980198 0.047375 0.067671 -0.206872
0.990099 0.002186 0.036457 -0.029269
