   Position (m)       Function
0.009901 0.022589 0.106057 0.106492
0.019802 0.031258 -0.018743 0.175803
0.029703 0.018975 0.116358 0.073725
0.039604 0.102554 0.271452 0.169906
0.049505 0.104248 0.239697 0.216319
0.059406 0.053232 0.218516 0.074043
0.069307 0.120175 0.335509 -0.087226
0.079208 0.241128 0.476861 -0.117183
0.089109 0.258307 0.504360 -0.062676
0.099010 0.187932 0.431384 -0.042903
0.108911 0.143555 0.369337 -0.084526
0.118812 0.159470 0.382968 -0.113163
0.128713 0.192577 0.434798 -0.059393
0.138614 0.203883 0.447113 0.063025
0.148515 0.182261 0.388595 0.176791
0.158416 0.136420 0.298633 0.217344
0.168317 0.093298 0.242669 0.185500
0.178218 0.082726 0.252926 0.136947
0.188119 0.111356 0.307162 0.130413
0.198020 0.159515 0.354773 0.183441
0.207921 0.201371 0.360425 0.267328
0.217822 0.221222 0.328564 0.336553
0.227723 0.219125 0.293923 0.364327
0.237624 0.212655 0.290650 0.358019
0.247525 0.226987 0.325470 0.347931
0.257426 0.270648 0.373130 0.362521
0.267327 0.323399 0.394513 0.409584
0.277228 0.357480 0.362999 0.475092
0.287129 0.368185 0.281554 0.537506
0.297030 0.375589 0.181163 0.585465
0.306931 0.403057 0.103496 0.626375
0.316832 0.469884 0.079253 0.680884
0.326733 0.602569 0.114289 0.767794
0.336634 0.827171 0.189610 0.889505
0.346535 1.129389 0.273152 1.027023
0.356436 1.429145 0.335679 1.147373
0.366337 1.617576 0.362512 1.219082
0.376238 1.633134 0.356457 1.227222
0.386139 1.503393 0.332445 1.180201
0.396040 1.316454 0.308222 1.105194
0.405941 1.158898 0.296267 1.034951
0.415842 1.075777 0.300262 0.992784
0.425743 1.066337 0.316457 0.982951
0.435644 1.095536 0.337820 0.990663
0.445545 1.110677 0.358173 0.991155
0.455446 1.067703 0.374326 0.963111
0.465347 0.958910 0.385904 0.899993
0.475248 0.817860 0.393859 0.814085
0.485149 0.694443 0.399045 0.731578
0.495050 0.625276 0.401692 0.681117
0.504950 0.625276 0.401692 0.681117
0.514851 0.694443 0.399045 0.731578
0.524752 0.817860 0.393859 0.814085
0.534653 0.958910 0.385904 0.899993
0.544554 1.067703 0.374326 0.963111
0.554455 1.110677 0.358173 0.991155
0.564356 1.095536 0.337820 0.990663
0.574257 1.066337 0.316457 0.982951
0.584158 1.075777 0.300262 0.992784
0.594059 1.158898 0.296267 1.034951
0.603960 1.316454 0.308222 1.105194
0.613861 1.503393 0.332445 1.180201
0.623762 1.633134 0.356457 1.227222
0.633663 1.617576 0.362512 1.219082
0.643564 1.429145 0.335679 1.147373
0.653465 1.129389 0.273152 1.027023
0.663366 0.827171 0.189610 0.889505
0.673267 0.602569 0.114289 0.767794
0.683168 0.469884 0.079253 0.680884
0.693069 0.403057 0.103496 0.626375
0.702970 0.375589 0.181163 0.585465
0.712871 0.368185 0.281554 0.537506
0.722772 0.357480 0.362999 0.475092
0.732673 0.323399 0.394513 0.409584
0.742574 0.270648 0.373130 0.362521
0.752475 0.226987 0.325470 0.347931
0.762376 0.212655 0.290650 0.358019
0.772277 0.219125 0.293923 0.364327
0.782178 0.221222 0.328564 0.336553
0.792079 0.201371 0.360425 0.267328
0.801980 0.159515 0.354773 0.183441
0.811881 0.111356 0.307162 0.130413
0.821782 0.082726 0.252926 0.136947
0.831683 0.093298 0.242669 0.185500
0.841584 0.136420 0.298633 0.217344
0.851485 0.182261 0.388595 0.176791
0.861386 0.203883 0.447113 0.063025
0.871287 0.192577 0.434798 -0.059393
0.881188 0.159470 0.382968 -0.113163
0.891089 0.143555 0.369337 -0.084526
0.900990 0.187932 0.431384 -0.042903
0.910891 0.258307 0.504360 -0.062676
0.920792 0.241128 0.476861 -0.117183
0.930693 0.120175 0.335509 -0.087226
0.940594 0.053232 0.218516 0.074043
0.950495 0.104248 0.239697 0.216319
0.960396 0.102554 0.271452 0.169906
0.970297 0.018975 0.116358 0.073725
0.980198 0.031258 -0.018743 0.175803
0.990099 0.022589 0.106057 0.106492
