   Position (m)       Function
0.009901 0.030403 -0.142314 -0.100744
0.019802 0.095340 -0.303893 -0.054675
0.029703 0.252881 -0.458136 -0.207346
0.039604 0.200812 -0.387614 -0.224870
0.049505 0.219779 -0.449848 -0.131967
0.059406 0.325646 -0.535903 -0.196097
0.069307 0.288489 -0.469031 -0.261723
0.079208 0.203466 -0.417214 -0.171459
0.089109 0.272823 -0.518933 -0.059428
0.099010 0.426758 -0.651389 -0.049494
0.108911 0.459872 -0.676023 -0.053532
0.118812 0.411428 -0.639899 0.044247
0.128713 0.469947 -0.656223 0.198286
0.138614 0.603068 -0.725312 0.277470
0.148515 0.629264 -0.755994 0.240285
0.158416 0.530519 -0.709990 0.162581
0.168317 0.443694 -0.655184 0.120113
0.178218 0.467902 -0.676591 0.100626
0.188119 0.601020 -0.774161 0.041173
0.198020 0.755626 -0.865625 -0.079490
0.207921 0.809659 -0.875049 -0.209639
0.217822 0.722256 -0.802323 -0.280238
0.227723 0.579417 -0.709475 -0.275793
0.237624 0.487759 -0.653969 -0.245120
0.247525 0.474904 -0.642592 -0.248957
0.257426 0.505916 -0.643514 -0.302993
0.267327 0.535608 -0.631429 -0.370008
0.277228 0.539812 -0.615219 -0.401643
0.287129 0.538344 -0.624090 -0.385817
0.297030 0.578696 -0.671610 -0.357262
0.306931 0.674875 -0.735445 -0.366053
0.316832 0.784907 -0.771998 -0.434656
0.326733 0.856102 -0.751887 -0.539230
0.336634 0.862324 -0.684823 -0.627169
0.346535 0.803524 -0.613240 -0.653805
0.356436 0.709079 -0.580740 -0.609770
0.366337 0.633402 -0.600882 -0.521865
0.376238 0.608508 -0.649818 -0.431561
0.386139 0.608122 -0.686736 -0.369481
0.396040 0.587059 -0.685266 -0.342738
0.405941 0.540781 -0.652318 -0.339503
0.415842 0.503625 -0.621381 -0.342798
0.425743 0.509027 -0.626263 -0.341791
0.435644 0.566845 -0.674634 -0.334237
0.445545 0.651400 -0.740064 -0.322033
0.455446 0.699212 -0.778083 -0.306265
0.465347 0.652830 -0.755513 -0.286409
0.475248 0.523228 -0.673764 -0.263194
0.485149 0.383992 -0.570833 -0.241125
0.495050 0.302037 -0.500350 -0.227347
0.504950 0.302037 -0.500350 -0.227347
0.514851 0.383992 -0.570833 -0.241125
0.524752 0.523228 -0.673764 -0.263194
0.534653 0.652830 -0.755513 -0.286409
0.544554 0.699212 -0.778083 -0.306265
0.554455 0.651400 -0.740064 -0.322033
0.564356 0.566845 -0.674634 -0.334237
0.574257 0.509027 -0.626263 -0.341791
0.584158 0.503625 -0.621381 -0.342798
0.594059 0.540781 -0.652318 -0.339503
0.603960 0.587059 -0.685266 -0.342738
0.613861 0.608122 -0.686736 -0.369481
0.623762 0.608508 -0.649818 -0.431561
0.633663 0.633402 -0.600882 -0.521865
0.643564 0.709079 -0.580740 -0.609770
0.653465 0.803524 -0.613240 -0.653805
0.663366 0.862324 -0.684823 -0.627169
0.673267 0.856102 -0.751887 -0.539230
0.683168 0.784907 -0.771998 -0.434656
0.693069 0.674875 -0.735445 -0.366053
0.702970 0.578696 -0.671610 -0.357262
0.712871 0.538344 -0.624090 -0.385817
0.722772 0.539812 -0.615219 -0.401643
0.732673 0.535608 -0.631429 -0.370008
0.742574 0.505916 -0.643514 -0.302993
0.752475 0.474904 -0.642592 -0.248957
0.762376 0.487759 -0.653969 -0.245120
0.772277 0.579417 -0.709475 -0.275793
0.782178 0.722256 -0.802323 -0.280238
0.792079 0.809659 -0.875049 -0.209639
0.801980 0.755626 -0.865625 -0.079490
0.811881 0.601020 -0.774161 0.041173
0.821782 0.467902 -0.676591 0.100626
0.831683 0.443694 -0.655184 0.120113
0.841584 0.530519 -0.709990 0.162581
0.851485 0.629264 -0.755994 0.240285
0.861386 0.603068 -0.725312 0.277470
0.871287 0.469947 -0.656223 0.198286
0.881188 0.411428 -0.639899 0.044247
0.891089 0.459872 -0.676023 -0.053532
0.900990 0.426758 -0.651389 -0.049494
0.910891 0.272823 -0.518933 -0.059428
0.920792 0.203466 -0.417214 -0.171459
0.930693 0.288489 -0.469031 -0.261723
0.940594 0.325646 -0.535903 -0.196097
0.950495 0.219779 -0.449848 -0.131967
0.960396 0.200812 -0.387614 -0.224870
0.970297 0.252881 -0.458136 -0.207346
0.980198 0.095340 -0.303893 -0.054675
0.990099 0.030403 -0.142314 -0.100744
