   Position (m)       Function
0.009901 0.006272 0.070466 0.036153
0.019802 0.003428 -0.049036 -0.031989
0.029703 0.019935 0.086426 -0.111651
0.039604 0.008718 0.092547 0.012383
0.049505 0.003139 -0.055668 0.006306
0.059406 0.019817 -0.081562 -0.114738
0.069307 0.017312 0.014030 -0.130823
0.079208 0.004071 0.053555 -0.034684
0.089109 0.000217 0.003801 0.014234
0.099010 0.002819 -0.014242 -0.051152
0.108911 0.026362 0.074569 -0.144227
0.118812 0.070612 0.206095 -0.167740
0.128713 0.089121 0.268615 -0.130258
0.138614 0.064979 0.228025 -0.113947
0.148515 0.050038 0.147253 -0.168386
0.158416 0.078658 0.108138 -0.258775
0.168317 0.113180 0.135290 -0.308020
0.178218 0.111149 0.191511 -0.272897
0.188119 0.084726 0.230417 -0.177858
0.198020 0.067128 0.244707 -0.085127
0.207921 0.072970 0.267344 -0.038691
0.217822 0.112136 0.333237 -0.033006
0.227723 0.195433 0.441283 -0.026484
0.237624 0.302420 0.549590 0.019268
0.247525 0.378034 0.605074 0.109174
0.257426 0.384559 0.581905 0.214348
0.267327 0.337916 0.499953 0.296585
0.277228 0.282649 0.412265 0.335689
0.287129 0.254537 0.372939 0.339784
0.297030 0.278118 0.407887 0.334285
0.306931 0.371847 0.505691 0.340769
0.316832 0.528899 0.630690 0.362118
0.326733 0.704730 0.746805 0.383420
0.336634 0.848631 0.836411 0.386066
0.346535 0.950276 0.904410 0.363758
0.356436 1.045459 0.968089 0.329033
0.366337 1.178299 1.041444 0.306094
0.376238 1.362980 1.124179 0.314964
0.386139 1.570384 1.201144 0.357263
0.396040 1.735389 1.251066 0.412582
0.405941 1.784330 1.258480 0.447837
0.415842 1.682021 1.222021 0.434380
0.425743 1.466562 1.155199 0.363424
0.435644 1.230166 1.080256 0.251421
0.445545 1.055776 1.018911 0.132652
0.455446 0.971224 0.984568 0.043005
0.465347 0.958366 0.978956 0.003365
0.475248 0.987462 0.993651 0.010965
0.485149 1.031883 1.014915 0.042775
0.495050 1.064646 1.029514 0.068895
0.504950 1.064646 1.029514 0.068895
0.514851 1.031883 1.014915 0.042775
0.524752 0.987462 0.993651 0.010965
0.534653 0.958366 0.978956 0.003365
0.544554 0.971224 0.984568 0.043005
0.554455 1.055776 1.018911 0.132652
0.564356 1.230166 1.080256 0.251421
0.574257 1.466562 1.155199 0.363424
0.584158 1.682021 1.222021 0.434380
0.594059 1.784330 1.258480 0.447837
0.603960 1.735389 1.251066 0.412582
0.613861 1.570384 1.201144 0.357263
0.623762 1.362980 1.124179 0.314964
0.633663 1.178299 1.041444 0.306094
0.643564 1.045459 0.968089 0.329033
0.653465 0.950276 0.904410 0.363758
0.663366 0.848631 0.836411 0.386066
0.673267 0.704730 0.746805 0.383420
0.683168 0.528899 0.630690 0.362118
0.693069 0.371847 0.505691 0.340769
0.702970 0.278118 0.407887 0.334285
0.712871 0.254537 0.372939 0.339784
0.722772 0.282649 0.412265 0.335689
0.732673 0.337916 0.499953 0.296585
0.742574 0.384559 0.581905 0.214348
0.752475 0.378034 0.605074 0.109174
0.762376 0.302420 0.549590 0.019268
0.772277 0.195433 0.441283 -0.026484
0.782178 0.112136 0.333237 -0.033006
0.792079 0.072970 0.267344 -0.038691
0.801980 0.067128 0.244707 -0.085127
0.811881 0.084726 0.230417 -0.177858
0.821782 0.111149 0.191511 -0.272897
0.831683 0.113180 0.135290 -0.308020
0.841584 0.078658 0.108138 -0.258775
0.851485 0.050038 0.147253 -0.168386
0.861386 0.064979 0.228025 -0.113947
0.871287 0.089121 0.268615 -0.130258
0.881188 0.070612 0.206095 -0.167740
0.891089 0.026362 0.074569 -0.144227
0.900990 0.002819 -0.014242 -0.051152
0.910891 0.000217 0.003801 0.014234
0.920792 0.004071 0.053555 -0.034684
0.930693 0.017312 0.014030 -0.130823
0.940594 0.019817 -0.081562 -0.114738
0.950495 0.003139 -0.055668 0.006306
0.960396 0.008718 0.092547 0.012383
0.970297 0.019935 0.086426 -0.111651
0.980198 0.003428 -0.049036 -0.031989
0.990099 0.006272 0.070466 0.036153
