   Position (m)       Function
0.009901 0.000968 0.030439 -0.006426
0.019802 0.054620 -0.186925 0.140283
0.029703 0.093718 -0.305758 -0.015163
0.039604 0.061880 -0.245016 -0.042983
0.049505 0.090773 -0.291775 0.075101
0.059406 0.242785 -0.476961 0.123666
0.069307 0.398845 -0.630343 0.038890
0.079208 0.427307 -0.650569 -0.063777
0.089109 0.354830 -0.591327 -0.071851
0.099010 0.311561 -0.558096 0.009488
0.108911 0.357755 -0.590748 0.093660
0.118812 0.428256 -0.644695 0.112359
0.128713 0.432709 -0.653960 0.071025
0.138614 0.357818 -0.597533 0.027802
0.148515 0.265134 -0.513721 0.034998
0.158416 0.225018 -0.464057 0.098335
0.168317 0.267697 -0.485131 0.179847
0.178218 0.373293 -0.565216 0.232001
0.188119 0.484906 -0.656464 0.232294
0.198020 0.538842 -0.707721 0.194864
0.207921 0.505408 -0.693582 0.156053
0.217822 0.410405 -0.623288 0.148046
0.227723 0.311652 -0.528753 0.179088
0.237624 0.249826 -0.443141 0.231198
0.247525 0.222631 -0.384123 0.274008
0.257426 0.203459 -0.350065 0.284454
0.267327 0.175648 -0.328335 0.260469
0.277228 0.144331 -0.308312 0.221979
0.287129 0.124440 -0.290520 0.200096
0.297030 0.131341 -0.286999 0.221298
0.306931 0.185325 -0.313685 0.294834
0.316832 0.311493 -0.379837 0.408922
0.326733 0.518833 -0.480662 0.536467
0.336634 0.774619 -0.597010 0.646682
0.346535 1.007133 -0.702177 0.716994
0.356436 1.144659 -0.772373 0.740337
0.366337 1.160018 -0.795910 0.725635
0.376238 1.083174 -0.777076 0.692335
0.386139 0.975997 -0.733284 0.662036
0.396040 0.895618 -0.687070 0.650809
0.405941 0.873139 -0.656595 0.664847
0.415842 0.911239 -0.648658 0.700344
0.425743 0.989241 -0.656939 0.746774
0.435644 1.070206 -0.665866 0.791726
0.445545 1.114409 -0.658226 0.825316
0.455446 1.098832 -0.623253 0.842845
0.465347 1.030126 -0.561878 0.845233
0.475248 0.938925 -0.487106 0.837647
0.485149 0.860056 -0.419459 0.827109
0.495050 0.816270 -0.379342 0.819982
0.504950 0.816270 -0.379342 0.819982
0.514851 0.860056 -0.419459 0.827109
0.524752 0.938925 -0.487106 0.837647
0.534653 1.030126 -0.561878 0.845233
0.544554 1.098832 -0.623253 0.842845
0.554455 1.114409 -0.658226 0.825316
0.564356 1.070206 -0.665866 0.791726
0.574257 0.989241 -0.656939 0.746774
0.584158 0.911239 -0.648658 0.700344
0.594059 0.873139 -0.656595 0.664847
0.603960 0.895618 -0.687070 0.650809
0.613861 0.975997 -0.733284 0.662036
0.623762 1.083174 -0.777076 0.692335
0.633663 1.160018 -0.795910 0.725635
0.643564 1.144659 -0.772373 0.740337
0.653465 1.007133 -0.702177 0.716994
0.663366 0.774619 -0.597010 0.646682
0.673267 0.518833 -0.480662 0.536467
0.683168 0.311493 -0.379837 0.408922
0.693069 0.185325 -0.313685 0.294834
0.702970 0.131341 -0.286999 0.221298
0.712871 0.124440 -0.290520 0.200096
0.722772 0.144331 -0.308312 0.221979
0.732673 0.175648 -0.328335 0.260469
0.742574 0.203459 -0.350065 0.284454
0.752475 0.222631 -0.384123 0.274008
0.762376 0.249826 -0.443141 0.231198
0.772277 0.311652 -0.528753 0.179088
0.782178 0.410405 -0.623288 0.148046
0.792079 0.505408 -0.693582 0.156053
0.801980 0.538842 -0.707721 0.194864
0.811881 0.484906 -0.656464 0.232294
0.821782 0.373293 -0.565216 0.232001
0.831683 0.267697 -0.485131 0.179847
0.841584 0.225018 -0.464057 0.098335
0.851485 0.265134 -0.513721 0.034998
0.861386 0.357818 -0.597533 0.027802
0.871287 0.432709 -0.653960 0.071025
0.881188 0.428256 -0.644695 0.112359
0.891089 0.357755 -0.590748 0.093660
0.900990 0.311561 -0.558096 0.009488
0.910891 0.354830 -0.591327 -0.071851
0.920792 0.427307 -0.650569 -0.063777
0.930693 0.398845 -0.630343 0.038890
0.940594 0.242785 -0.476961 0.123666
0.950495 0.090773 -0.291775 0.075101
0.960396 0.061880 -0.245016 -0.042983
0.970297 0.093718 -0.305758 -0.015163
0.980198 0.054620 -0.186925 0.140283
0.990099 0.000968 0.030439 -0.006426
