   Position (m)       Function
0.009901 0.044506 -0.210773 0.008993
0.019802 0.103849 -0.310426 -0.086516
0.029703 0.159030 -0.398136 0.022753
0.039604 0.303029 -0.549316 -0.035796
0.049505 0.231663 -0.469718 -0.105015
0.059406 0.173869 -0.416972 -0.001785
0.069307 0.266945 -0.515323 0.037249
0.079208 0.317637 -0.561977 -0.042654
0.089109 0.271620 -0.519162 -0.045733
0.099010 0.302426 -0.546174 0.064191
0.108911 0.461754 -0.666401 0.132902
0.118812 0.543592 -0.730412 0.100451
0.128713 0.441942 -0.660799 0.072713
0.138614 0.320241 -0.550377 0.131627
0.148515 0.311060 -0.512469 0.220082
0.158416 0.351757 -0.541324 0.242333
0.168317 0.349516 -0.556426 0.199765
0.178218 0.311551 -0.528286 0.180180
0.188119 0.318627 -0.510602 0.240651
0.198020 0.429480 -0.558876 0.342255
0.207921 0.590807 -0.654703 0.402705
0.217822 0.677389 -0.725421 0.388783
0.227723 0.644346 -0.725555 0.343389
0.237624 0.577515 -0.683972 0.331207
0.247525 0.588919 -0.670794 0.372767
0.257426 0.715495 -0.726023 0.434034
0.267327 0.899376 -0.823293 0.470706
0.277228 1.031074 -0.898217 0.473581
0.287129 1.044626 -0.907335 0.470498
0.297030 0.982856 -0.861815 0.490033
0.306931 0.936644 -0.811008 0.528120
0.316832 0.939033 -0.797472 0.550519
0.326733 0.957474 -0.824805 0.526470
0.336634 0.954127 -0.861677 0.460043
0.346535 0.912536 -0.872104 0.389835
0.356436 0.838636 -0.843282 0.357086
0.366337 0.760730 -0.790042 0.369545
0.376238 0.697025 -0.737541 0.391226
0.386139 0.625162 -0.700422 0.366841
0.396040 0.525343 -0.675530 0.262684
0.405941 0.432587 -0.650951 0.094076
0.415842 0.391349 -0.620451 -0.079932
0.425743 0.384453 -0.590070 -0.190449
0.435644 0.366905 -0.572386 -0.198189
0.445545 0.343467 -0.574986 -0.113393
0.455446 0.352662 -0.593676 0.014536
0.465347 0.395709 -0.615794 0.128480
0.475248 0.434800 -0.629967 0.194785
0.485149 0.447778 -0.633637 0.215133
0.495050 0.445754 -0.632353 0.214205
0.504950 0.445754 -0.632353 0.214205
0.514851 0.447778 -0.633637 0.215133
0.524752 0.434800 -0.629967 0.194785
0.534653 0.395709 -0.615794 0.128480
0.544554 0.352662 -0.593676 0.014536
0.554455 0.343467 -0.574986 -0.113393
0.564356 0.366905 -0.572386 -0.198189
0.574257 0.384453 -0.590070 -0.190449
0.584158 0.391349 -0.620451 -0.079932
0.594059 0.432587 -0.650951 0.094076
0.603960 0.525343 -0.675530 0.262684
0.613861 0.625162 -0.700422 0.366841
0.623762 0.697025 -0.737541 0.391226
0.633663 0.760730 -0.790042 0.369545
0.643564 0.838636 -0.843282 0.357086
0.653465 0.912536 -0.872104 0.389835
0.663366 0.954127 -0.861677 0.460043
0.673267 0.957474 -0.824805 0.526470
0.683168 0.939033 -0.797472 0.550519
0.693069 0.936644 -0.811008 0.528120
0.702970 0.982856 -0.861815 0.490033
0.712871 1.044626 -0.907335 0.470498
0.722772 1.031074 -0.898217 0.473581
0.732673 0.899376 -0.823293 0.470706
0.742574 0.715495 -0.726023 0.434034
0.752475 0.588919 -0.670794 0.372767
0.762376 0.577515 -0.683972 0.331207
0.772277 0.644346 -0.725555 0.343389
0.782178 0.677389 -0.725421 0.388783
0.792079 0.590807 -0.654703 0.402705
0.801980 0.429480 -0.558876 0.342255
0.811881 0.318627 -0.510602 0.240651
0.821782 0.311551 -0.528286 0.180180
0.831683 0.349516 -0.556426 0.199765
0.841584 0.351757 -0.541324 0.242333
0.851485 0.311060 -0.512469 0.220082
0.861386 0.320241 -0.550377 0.131627
0.871287 0.441942 -0.660799 0.072713
0.881188 0.543592 -0.730412 0.100451
0.891089 0.461754 -0.666401 0.132902
0.900990 0.302426 -0.546174 0.064191
0.910891 0.271620 -0.519162 -0.045733
0.920792 0.317637 -0.561977 -0.042654
0.930693 0.266945 -0.515323 0.037249
0.940594 0.173869 -0.416972 -0.001785
0.950495 0.231663 -0.469718 -0.105015
0.960396 0.303029 -0.549316 -0.035796
0.970297 0.159030 -0.398136 0.022753
0.980198 0.103849 -0.310426 -0.086516
0.990099 0.044506 -0.210773 0.008993
