   Position (m)       Function
0.009901 0.008577 -0.086097 -0.034121
0.019802 0.008975 0.079072 -0.052180
0.029703 0.013735 0.018674 0.115700
0.039604 0.009283 -0.055848 0.078509
0.049505 0.010042 0.080983 0.059020
0.059406 0.106108 0.242136 0.217894
0.069307 0.238480 0.267066 0.408847
0.079208 0.276624 0.230775 0.472617
0.089109 0.260296 0.263521 0.436868
0.099010 0.312985 0.366249 0.422903
0.108911 0.419623 0.435864 0.479213
0.118812 0.460614 0.400969 0.547574
0.128713 0.391488 0.292848 0.552927
0.138614 0.279875 0.200202 0.489688
0.148515 0.210710 0.181147 0.421776
0.158416 0.223049 0.221819 0.416947
0.168317 0.308331 0.265027 0.487947
0.178218 0.418181 0.267828 0.588599
0.188119 0.486501 0.234648 0.656842
0.198020 0.480676 0.205412 0.662180
0.207921 0.433683 0.217656 0.621538
0.217822 0.411289 0.276759 0.578527
0.227723 0.448798 0.355086 0.568078
0.237624 0.525336 0.415803 0.593670
0.247525 0.591118 0.440462 0.630167
0.257426 0.610791 0.440448 0.645598
0.267327 0.588957 0.446357 0.624278
0.277228 0.566953 0.484759 0.576161
0.287129 0.591585 0.558557 0.528771
0.297030 0.672947 0.642984 0.509429
0.306931 0.768856 0.698517 0.530028
0.316832 0.818845 0.692097 0.582963
0.326733 0.798428 0.614388 0.648811
0.336634 0.737722 0.484297 0.709351
0.346535 0.689054 0.339580 0.757456
0.356436 0.685646 0.219435 0.798432
0.366337 0.732791 0.148128 0.843119
0.376238 0.822250 0.126935 0.897852
0.386139 0.935950 0.136897 0.957711
0.396040 1.036623 0.149639 1.007091
0.405941 1.074950 0.140482 1.027236
0.415842 1.022626 0.098011 1.006489
0.425743 0.898703 0.026769 0.947621
0.435644 0.757115 -0.056870 0.868263
0.445545 0.648113 -0.132863 0.794016
0.455446 0.593362 -0.185815 0.747552
0.465347 0.590204 -0.210211 0.738929
0.475248 0.624740 -0.211034 0.761712
0.485149 0.674850 -0.200199 0.796725
0.495050 0.711369 -0.190666 0.821593
0.504950 0.711369 -0.190666 0.821593
0.514851 0.674850 -0.200199 0.796725
0.524752 0.624740 -0.211034 0.761712
0.534653 0.590204 -0.210211 0.738929
0.544554 0.593362 -0.185815 0.747552
0.554455 0.648113 -0.132863 0.794016
0.564356 0.757115 -0.056870 0.868263
0.574257 0.898703 0.026769 0.947621
0.584158 1.022626 0.098011 1.006489
0.594059 1.074950 0.140482 1.027236
0.603960 1.036623 0.149639 1.007091
0.613861 0.935950 0.136897 0.957711
0.623762 0.822250 0.126935 0.897852
0.633663 0.732791 0.148128 0.843119
0.643564 0.685646 0.219435 0.798432
0.653465 0.689054 0.339580 0.757456
0.663366 0.737722 0.484297 0.709351
0.673267 0.798428 0.614388 0.648811
0.683168 0.818845 0.692097 0.582963
0.693069 0.768856 0.698517 0.530028
0.702970 0.672947 0.642984 0.509429
0.712871 0.591585 0.558557 0.528771
0.722772 0.566953 0.484759 0.576161
0.732673 0.588957 0.446357 0.624278
0.742574 0.610791 0.440448 0.645598
0.752475 0.591118 0.440462 0.630167
0.762376 0.525336 0.415803 0.593670
0.772277 0.448798 0.355086 0.568078
0.782178 0.411289 0.276759 0.578527
0.792079 0.433683 0.217656 0.621538
0.801980 0.480676 0.205412 0.662180
0.811881 0.486501 0.234648 0.656842
0.821782 0.418181 0.267828 0.588599
0.831683 0.308331 0.265027 0.487947
0.841584 0.223049 0.221819 0.416947
0.851485 0.210710 0.181147 0.421776
0.861386 0.279875 0.200202 0.489688
0.871287 0.391488 0.292848 0.552927
0.881188 0.460614 0.400969 0.547574
0.891089 0.419623 0.435864 0.479213
0.900990 0.312985 0.366249 0.422903
0.910891 0.260296 0.263521 0.436868
0.920792 0.276624 0.230775 0.472617
0.930693 0.238480 0.267066 0.408847
0.940594 0.106108 0.242136 0.217894
0.950495 0.010042 0.080983 0.059020
0.960396 0.009283 -0.055848 0.078509
0.970297 0.013735 0.018674 0.115700
0.980198 0.008975 0.079072 -0.052180
0.990099 0.008577 -0.086097 -0.034121
