   Position (m)       Function
0.009901 0.000626 0.012825 -0.021477
0.019802 0.048157 -0.215382 0.042040
0.029703 0.077538 -0.241965 -0.137810
0.039604 0.026431 -0.110787 -0.118983
0.049505 0.012437 -0.111506 0.001863
0.059406 0.034427 -0.185537 -0.001823
0.069307 0.036300 -0.155285 -0.110392
0.079208 0.028629 -0.009334 -0.168943
0.089109 0.028488 0.122950 -0.115636
0.099010 0.022307 0.147416 -0.023982
0.108911 0.008457 0.091127 0.012380
0.118812 0.002430 0.045831 -0.018144
0.128713 0.007068 0.068391 -0.048897
0.138614 0.019648 0.139805 -0.010120
0.148515 0.051977 0.200228 0.109019
0.158416 0.111166 0.209381 0.259472
0.168317 0.174369 0.176636 0.378377
0.178218 0.211110 0.144238 0.436240
0.188119 0.224576 0.146928 0.450541
0.198020 0.248575 0.183132 0.463721
0.207921 0.305709 0.216918 0.508582
0.217822 0.386705 0.204760 0.587178
0.227723 0.470626 0.125679 0.674411
0.237624 0.546321 -0.005061 0.739118
0.247525 0.607472 -0.144997 0.765799
0.257426 0.643765 -0.248017 0.763055
0.267327 0.653379 -0.287303 0.755537
0.277228 0.658378 -0.265519 0.766732
0.287129 0.690413 -0.209086 0.804174
0.297030 0.755149 -0.152230 0.855555
0.306931 0.818852 -0.120604 0.896831
0.316832 0.836946 -0.122504 0.906608
0.326733 0.794084 -0.150326 0.878343
0.336634 0.714751 -0.189240 0.823978
0.346535 0.641042 -0.227191 0.767741
0.356436 0.606732 -0.260871 0.733947
0.366337 0.627911 -0.295446 0.735271
0.376238 0.703743 -0.339379 0.767179
0.386139 0.815808 -0.397933 0.810837
0.396040 0.930024 -0.468962 0.842673
0.405941 1.010311 -0.542922 0.845900
0.415842 1.038246 -0.606624 0.818690
0.425743 1.021983 -0.648541 0.775486
0.435644 0.988758 -0.663057 0.741022
0.445545 0.972241 -0.651929 0.739750
0.455446 1.004270 -0.622794 0.785110
0.465347 1.105486 -0.585898 0.873046
0.475248 1.268366 -0.550791 0.982342
0.485149 1.444899 -0.524323 1.081658
0.495050 1.561377 -0.510322 1.140592
0.504950 1.561377 -0.510322 1.140592
0.514851 1.444899 -0.524323 1.081658
0.524752 1.268366 -0.550791 0.982342
0.534653 1.105486 -0.585898 0.873046
0.544554 1.004270 -0.622794 0.785110
0.554455 0.972241 -0.651929 0.739750
0.564356 0.988758 -0.663057 0.741022
0.574257 1.021983 -0.648541 0.775486
0.584158 1.038246 -0.606624 0.818690
0.594059 1.010311 -0.542922 0.845900
0.603960 0.930024 -0.468962 0.842673
0.613861 0.815808 -0.397933 0.810837
0.623762 0.703743 -0.339379 0.767179
0.633663 0.627911 -0.295446 0.735271
0.643564 0.606732 -0.260871 0.733947
0.653465 0.641042 -0.227191 0.767741
0.663366 0.714751 -0.189240 0.823978
0.673267 0.794084 -0.150326 0.878343
0.683168 0.836946 -0.122504 0.906608
0.693069 0.818852 -0.120604 0.896831
0.702970 0.755149 -0.152230 0.855555
0.712871 0.690413 -0.209086 0.804174
0.722772 0.658378 -0.265519 0.766732
0.732673 0.653379 -0.287303 0.755537
0.742574 0.643765 -0.248017 0.763055
0.752475 0.607472 -0.144997 0.765799
0.762376 0.546321 -0.005061 0.739118
0.772277 0.470626 0.125679 0.674411
0.782178 0.386705 0.204760 0.587178
0.792079 0.305709 0.216918 0.508582
0.801980 0.248575 0.183132 0.463721
0.811881 0.224576 0.146928 0.450541
0.821782 0.211110 0.144238 0.436240
0.831683 0.174369 0.176636 0.378377
0.841584 0.111166 0.209381 0.259472
0.851485 0.051977 0.200228 0.109019
0.861386 0.019648 0.139805 -0.010120
0.871287 0.007068 0.068391 -0.048897
0.881188 0.002430 0.045831 -0.018144
0.891089 0.008457 0.091127 0.012380
0.900990 0.022307 0.147416 -0.023982
0.910891 0.028488 0.122950 -0.115636
0.920792 0.028629 -0.009334 -0.168943
0.930693 0.036300 -0.155285 -0.110392
0.940594 0.034427 -0.185537 -0.001823
0.950495 0.012437 -0.111506 0.001863
0.960396 0.026431 -0.110787 -0.118983
0.970297 0.077538 -0.241965 -0.137810
0.980198 0.048157 -0.215382 0.042040
0.990099 0.000626 0.012825 -0.021477
