   Position (m)       Function
0.009901 0.031571 0.132460 0.118430
0.019802 0.045427 0.019637 0.212230
0.029703 0.035364 0.142748 0.122420
0.039604 0.132741 0.280247 0.232815
0.049505 0.142683 0.212443 0.312331
0.059406 0.060366 0.130251 0.208329
0.069307 0.039695 0.183907 0.076636
0.079208 0.087342 0.285760 0.075388
0.089109 0.121223 0.303000 0.171504
0.099010 0.117208 0.239855 0.244290
0.108911 0.104520 0.202823 0.251760
0.118812 0.134023 0.261386 0.256321
0.128713 0.254222 0.381757 0.329368
0.138614 0.446960 0.477892 0.467525
0.148515 0.608937 0.499570 0.599472
0.158416 0.649632 0.468493 0.655856
0.168317 0.590170 0.444252 0.626745
0.178218 0.531708 0.465865 0.560961
0.188119 0.543105 0.522380 0.519830
0.198020 0.605678 0.569586 0.530330
0.207921 0.652871 0.570148 0.572540
0.217822 0.636397 0.521937 0.603307
0.227723 0.557821 0.455481 0.591911
0.237624 0.458312 0.407577 0.540548
0.247525 0.384041 0.393658 0.478617
0.257426 0.352036 0.398481 0.439600
0.267327 0.344284 0.389314 0.438996
0.277228 0.334376 0.340402 0.467442
0.287129 0.314266 0.251846 0.500839
0.297030 0.291544 0.151581 0.518235
0.306931 0.271696 0.080576 0.514980
0.316832 0.258687 0.070954 0.503639
0.326733 0.270559 0.129530 0.503767
0.336634 0.334172 0.234815 0.528237
0.346535 0.451416 0.347640 0.574946
0.356436 0.578824 0.428746 0.628491
0.366337 0.655531 0.454360 0.670140
0.376238 0.654766 0.423086 0.689757
0.386139 0.604035 0.352506 0.692657
0.396040 0.558883 0.268760 0.697604
0.405941 0.566668 0.194785 0.727136
0.415842 0.653016 0.142360 0.795455
0.425743 0.822518 0.110436 0.900179
0.435644 1.052691 0.089050 1.022136
0.445545 1.288692 0.066053 1.133282
0.455446 1.462471 0.033318 1.208868
0.465347 1.532846 -0.009886 1.238042
0.475248 1.511184 -0.057094 1.227976
0.485149 1.448736 -0.097679 1.199664
0.495050 1.401186 -0.121165 1.177499
0.504950 1.401186 -0.121165 1.177499
0.514851 1.448736 -0.097679 1.199664
0.524752 1.511184 -0.057094 1.227976
0.534653 1.532846 -0.009886 1.238042
0.544554 1.462471 0.033318 1.208868
0.554455 1.288692 0.066053 1.133282
0.564356 1.052691 0.089050 1.022136
0.574257 0.822518 0.110436 0.900179
0.584158 0.653016 0.142360 0.795455
0.594059 0.566668 0.194785 0.727136
0.603960 0.558883 0.268760 0.697604
0.613861 0.604035 0.352506 0.692657
0.623762 0.654766 0.423086 0.689757
0.633663 0.655531 0.454360 0.670140
0.643564 0.578824 0.428746 0.628491
0.653465 0.451416 0.347640 0.574946
0.663366 0.334172 0.234815 0.528237
0.673267 0.270559 0.129530 0.503767
0.683168 0.258687 0.070954 0.503639
0.693069 0.271696 0.080576 0.514980
0.702970 0.291544 0.151581 0.518235
0.712871 0.314266 0.251846 0.500839
0.722772 0.334376 0.340402 0.467442
0.732673 0.344284 0.389314 0.438996
0.742574 0.352036 0.398481 0.439600
0.752475 0.384041 0.393658 0.478617
0.762376 0.458312 0.407577 0.540548
0.772277 0.557821 0.455481 0.591911
0.782178 0.636397 0.521937 0.603307
0.792079 0.652871 0.570148 0.572540
0.801980 0.605678 0.569586 0.530330
0.811881 0.543105 0.522380 0.519830
0.821782 0.531708 0.465865 0.560961
0.831683 0.590170 0.444252 0.626745
0.841584 0.649632 0.468493 0.655856
0.851485 0.608937 0.499570 0.599472
0.861386 0.446960 0.477892 0.467525
0.871287 0.254222 0.381757 0.329368
0.881188 0.134023 0.261386 0.256321
0.891089 0.104520 0.202823 0.251760
0.900990 0.117208 0.239855 0.244290
0.910891 0.121223 0.303000 0.171504
0.920792 0.087342 0.285760 0.075388
0.930693 0.039695 0.183907 0.076636
0.940594 0.060366 0.130251 0.208329
0.950495 0.142683 0.212443 0.312331
0.960396 0.132741 0.280247 0.232815
0.970297 0.035364 0.142748 0.122420
0.980198 0.045427 0.019637 0.212230
0.990099 0.031571 0.132460 0.118430
