   Position (m)       Function
0.009901 0.018711 -0.096864 0.096584
0.019802 0.055174 0.022781 0.233785
0.029703 0.202188 -0.124869 0.431968
0.039604 0.184739 -0.229657 0.363313
0.049505 0.126020 -0.143299 0.324786
0.059406 0.181625 -0.100175 0.414234
0.069307 0.232962 -0.177433 0.448865
0.079208 0.168926 -0.220251 0.347010
0.089109 0.066776 -0.122348 0.227612
0.099010 0.047578 0.045019 0.213428
0.108911 0.105874 0.154992 0.286096
0.118812 0.146616 0.173111 0.341538
0.128713 0.130784 0.163637 0.322501
0.138614 0.108855 0.192039 0.268284
0.148515 0.129068 0.252374 0.255685
0.158416 0.181372 0.284730 0.316702
0.168317 0.232348 0.244990 0.415124
0.178218 0.262200 0.151297 0.489193
0.188119 0.263506 0.069776 0.508564
0.198020 0.248252 0.061359 0.494457
0.207921 0.262968 0.138315 0.493798
0.217822 0.356671 0.261680 0.536838
0.227723 0.517460 0.374126 0.614402
0.237624 0.667173 0.438691 0.689002
0.247525 0.735530 0.456097 0.726296
0.257426 0.725850 0.453912 0.720981
0.267327 0.701614 0.461123 0.699270
0.277228 0.726867 0.488337 0.698852
0.287129 0.827064 0.525599 0.742165
0.297030 0.982727 0.555535 0.821040
0.306931 1.136863 0.569646 0.901314
0.316832 1.220222 0.575625 0.942803
0.326733 1.199138 0.591469 0.921576
0.336634 1.107547 0.631586 0.841811
0.346535 1.018675 0.694921 0.731956
0.356436 0.977914 0.763048 0.629024
0.366337 0.969355 0.809439 0.560502
0.376238 0.947186 0.814213 0.533146
0.386139 0.885891 0.775691 0.533099
0.396040 0.794121 0.712241 0.535568
0.405941 0.695457 0.653516 0.518048
0.415842 0.613182 0.625964 0.470479
0.425743 0.568580 0.640262 0.398302
0.435644 0.573231 0.686982 0.318256
0.445545 0.613519 0.742317 0.249968
0.455446 0.652318 0.780538 0.207555
0.465347 0.656773 0.786690 0.194658
0.475248 0.624258 0.763224 0.204321
0.485149 0.579049 0.727542 0.223008
0.495050 0.548921 0.702061 0.236710
0.504950 0.548921 0.702061 0.236710
0.514851 0.579049 0.727542 0.223008
0.524752 0.624258 0.763224 0.204321
0.534653 0.656773 0.786690 0.194658
0.544554 0.652318 0.780538 0.207555
0.554455 0.613519 0.742317 0.249968
0.564356 0.573231 0.686982 0.318256
0.574257 0.568580 0.640262 0.398302
0.584158 0.613182 0.625964 0.470479
0.594059 0.695457 0.653516 0.518048
0.603960 0.794121 0.712241 0.535568
0.613861 0.885891 0.775691 0.533099
0.623762 0.947186 0.814213 0.533146
0.633663 0.969355 0.809439 0.560502
0.643564 0.977914 0.763048 0.629024
0.653465 1.018675 0.694921 0.731956
0.663366 1.107547 0.631586 0.841811
0.673267 1.199138 0.591469 0.921576
0.683168 1.220222 0.575625 0.942803
0.693069 1.136863 0.569646 0.901314
0.702970 0.982727 0.555535 0.821040
0.712871 0.827064 0.525599 0.742165
0.722772 0.726867 0.488337 0.698852
0.732673 0.701614 0.461123 0.699270
0.742574 0.725850 0.453912 0.720981
0.752475 0.735530 0.456097 0.726296
0.762376 0.667173 0.438691 0.689002
0.772277 0.517460 0.374126 0.614402
0.782178 0.356671 0.261680 0.536838
0.792079 0.262968 0.138315 0.493798
0.801980 0.248252 0.061359 0.494457
0.811881 0.263506 0.069776 0.508564
0.821782 0.262200 0.151297 0.489193
0.831683 0.232348 0.244990 0.415124
0.841584 0.181372 0.284730 0.316702
0.851485 0.129068 0.252374 0.255685
0.861386 0.108855 0.192039 0.268284
0.871287 0.130784 0.163637 0.322501
0.881188 0.146616 0.173111 0.341538
0.891089 0.105874 0.154992 0.286096
0.900990 0.047578 0.045019 0.213428
0.910891 0.066776 -0.122348 0.227612
0.920792 0.168926 -0.220251 0.347010
0.930693 0.232962 -0.177433 0.448865
0.940594 0.181625 -0.100175 0.414234
0.950495 0.126020 -0.143299 0.324786
0.960396 0.184739 -0.229657 0.363313
0.970297 0.202188 -0.124869 0.431968
0.980198 0.055174 0.022781 0.233785
0.990099 0.018711 -0.096864 0.096584
