   Position (m)       Function
0.009901 0.014888 0.121542 0.010755
0.019802 0.007084 0.045748 -0.070646
0.029703 0.079725 0.225667 -0.169704
0.039604 0.085131 0.287545 -0.049486
0.049505 0.035577 0.183978 -0.041575
0.059406 0.059190 0.188531 -0.153774
0.069307 0.129183 0.316078 -0.171108
0.079208 0.156929 0.389517 -0.072147
0.089109 0.128738 0.358636 -0.010877
0.099010 0.116069 0.334593 -0.064158
0.108911 0.184116 0.401198 -0.152173
0.118812 0.287040 0.508410 -0.168994
0.128713 0.312040 0.548067 -0.107995
0.138614 0.231831 0.479203 -0.046857
0.148515 0.131807 0.359966 -0.047236
0.158416 0.086104 0.278169 -0.093410
0.168317 0.088151 0.271140 -0.120973
0.178218 0.103837 0.309968 -0.088073
0.188119 0.119515 0.345410 -0.014374
0.198020 0.131014 0.359588 0.041353
0.207921 0.143111 0.376658 0.035221
0.217822 0.186763 0.431376 -0.026044
0.227723 0.289778 0.530178 -0.093217
0.237624 0.421529 0.639256 -0.113498
0.247525 0.504308 0.706996 -0.066825
0.257426 0.491290 0.700458 0.025461
0.267327 0.408624 0.627790 0.120433
0.277228 0.316633 0.532082 0.183090
0.287129 0.256626 0.463593 0.204225
0.297030 0.242070 0.450579 0.197606
0.306931 0.270745 0.487038 0.183138
0.316832 0.323377 0.542461 0.170625
0.326733 0.365900 0.584580 0.155456
0.336634 0.375784 0.599652 0.127284
0.346535 0.365416 0.598698 0.083526
0.356436 0.370969 0.607942 0.037081
0.366337 0.423991 0.651025 0.012543
0.376238 0.540020 0.734106 0.033288
0.386139 0.720304 0.841844 0.107710
0.396040 0.943504 0.945344 0.223223
0.405941 1.157438 1.016725 0.351722
0.415842 1.301100 1.042287 0.463399
0.425743 1.349538 1.027976 0.541114
0.435644 1.335910 0.995363 0.587505
0.445545 1.328740 0.970981 0.621238
0.455446 1.391504 0.974441 0.664808
0.465347 1.555218 1.010549 0.730758
0.475248 1.803378 1.068273 0.813739
0.485149 2.065122 1.126274 0.892540
0.495050 2.236032 1.162263 0.940838
0.504950 2.236032 1.162263 0.940838
0.514851 2.065122 1.126274 0.892540
0.524752 1.803378 1.068273 0.813739
0.534653 1.555218 1.010549 0.730758
0.544554 1.391504 0.974441 0.664808
0.554455 1.328740 0.970981 0.621238
0.564356 1.335910 0.995363 0.587505
0.574257 1.349538 1.027976 0.541114
0.584158 1.301100 1.042287 0.463399
0.594059 1.157438 1.016725 0.351722
0.603960 0.943504 0.945344 0.223223
0.613861 0.720304 0.841844 0.107710
0.623762 0.540020 0.734106 0.033288
0.633663 0.423991 0.651025 0.012543
0.643564 0.370969 0.607942 0.037081
0.653465 0.365416 0.598698 0.083526
0.663366 0.375784 0.599652 0.127284
0.673267 0.365900 0.584580 0.155456
0.683168 0.323377 0.542461 0.170625
0.693069 0.270745 0.487038 0.183138
0.702970 0.242070 0.450579 0.197606
0.712871 0.256626 0.463593 0.204225
0.722772 0.316633 0.532082 0.183090
0.732673 0.408624 0.627790 0.120433
0.742574 0.491290 0.700458 0.025461
0.752475 0.504308 0.706996 -0.066825
0.762376 0.421529 0.639256 -0.113498
0.772277 0.289778 0.530178 -0.093217
0.782178 0.186763 0.431376 -0.026044
0.792079 0.143111 0.376658 0.035221
0.801980 0.131014 0.359588 0.041353
0.811881 0.119515 0.345410 -0.014374
0.821782 0.103837 0.309968 -0.088073
0.831683 0.088151 0.271140 -0.120973
0.841584 0.086104 0.278169 -0.093410
0.851485 0.131807 0.359966 -0.047236
0.861386 0.231831 0.479203 -0.046857
0.871287 0.312040 0.548067 -0.107995
0.881188 0.287040 0.508410 -0.168994
0.891089 0.184116 0.401198 -0.152173
0.900990 0.116069 0.334593 -0.064158
0.910891 0.128738 0.358636 -0.010877
0.920792 0.156929 0.389517 -0.072147
0.930693 0.129183 0.316078 -0.171108
0.940594 0.059190 0.188531 -0.153774
0.950495 0.035577 0.183978 -0.041575
0.960396 0.085131 0.287545 -0.049486
0.970297 0.079725 0.225667 -0.169704
0.980198 0.007084 0.045748 -0.070646
0.990099 0.014888 0.121542 0.010755
