   Position (m)       Function
0.009901 0.012826 0.065658 -0.092274
0.019802 0.020053 0.139336 -0.025274
0.029703 0.024664 0.049624 -0.149002
0.039604 0.096199 0.157778 -0.267030
0.049505 0.074093 0.165381 -0.216198
0.059406 0.079792 0.035362 -0.280253
0.069307 0.215481 0.025994 -0.463471
0.079208 0.324247 0.142689 -0.551259
0.089109 0.323138 0.201973 -0.531361
0.099010 0.338006 0.172183 -0.555301
0.108911 0.464810 0.176238 -0.658597
0.118812 0.594336 0.264505 -0.724136
0.128713 0.568250 0.344397 -0.670552
0.138614 0.414467 0.321035 -0.558035
0.148515 0.297741 0.219000 -0.499780
0.158416 0.302679 0.140767 -0.531849
0.168317 0.379973 0.144220 -0.599311
0.178218 0.451598 0.190876 -0.644332
0.188119 0.496905 0.203771 -0.674820
0.198020 0.574439 0.151568 -0.742608
0.207921 0.763767 0.069342 -0.871182
0.217822 1.035275 0.009894 -1.017436
0.227723 1.218194 -0.012080 -1.103652
0.237624 1.173184 -0.027377 -1.082790
0.247525 0.955701 -0.072654 -0.974896
0.257426 0.739492 -0.148952 -0.846938
0.267327 0.625265 -0.218062 -0.760075
0.277228 0.589464 -0.236719 -0.730362
0.287129 0.570807 -0.195337 -0.729829
0.297030 0.532821 -0.127784 -0.718674
0.306931 0.466959 -0.085990 -0.677912
0.316832 0.392645 -0.101785 -0.618292
0.326733 0.346205 -0.165907 -0.564517
0.336634 0.340456 -0.238122 -0.532685
0.346535 0.348007 -0.278300 -0.520150
0.356436 0.338947 -0.274455 -0.513440
0.366337 0.316318 -0.248550 -0.504521
0.376238 0.307158 -0.238108 -0.500462
0.386139 0.340933 -0.268176 -0.518666
0.396040 0.438230 -0.333048 -0.572109
0.405941 0.590439 -0.399029 -0.656669
0.415842 0.744126 -0.425216 -0.750545
0.425743 0.833824 -0.388441 -0.826400
0.435644 0.841114 -0.297200 -0.867632
0.445545 0.804957 -0.187075 -0.877473
0.455446 0.775868 -0.101293 -0.874990
0.465347 0.781066 -0.068049 -0.881155
0.475248 0.826131 -0.087079 -0.904737
0.485149 0.896210 -0.132132 -0.937417
0.495050 0.951395 -0.167184 -0.960960
0.504950 0.951395 -0.167184 -0.960960
0.514851 0.896210 -0.132132 -0.937417
0.524752 0.826131 -0.087079 -0.904737
0.534653 0.781066 -0.068049 -0.881155
0.544554 0.775868 -0.101293 -0.874990
0.554455 0.804957 -0.187075 -0.877473
0.564356 0.841114 -0.297200 -0.867632
0.574257 0.833824 -0.388441 -0.826400
0.584158 0.744126 -0.425216 -0.750545
0.594059 0.590439 -0.399029 -0.656669
0.603960 0.438230 -0.333048 -0.572109
0.613861 0.340933 -0.268176 -0.518666
0.623762 0.307158 -0.238108 -0.500462
0.633663 0.316318 -0.248550 -0.504521
0.643564 0.338947 -0.274455 -0.513440
0.653465 0.348007 -0.278300 -0.520150
0.663366 0.340456 -0.238122 -0.532685
0.673267 0.346205 -0.165907 -0.564517
0.683168 0.392645 -0.101785 -0.618292
0.693069 0.466959 -0.085990 -0.677912
0.702970 0.532821 -0.127784 -0.718674
0.712871 0.570807 -0.195337 -0.729829
0.722772 0.589464 -0.236719 -0.730362
0.732673 0.625265 -0.218062 -0.760075
0.742574 0.739492 -0.148952 -0.846938
0.752475 0.955701 -0.072654 -0.974896
0.762376 1.173184 -0.027377 -1.082790
0.772277 1.218194 -0.012080 -1.103652
0.782178 1.035275 0.009894 -1.017436
0.792079 0.763767 0.069342 -0.871182
0.801980 0.574439 0.151568 -0.742608
0.811881 0.496905 0.203771 -0.674820
0.821782 0.451598 0.190876 -0.644332
0.831683 0.379973 0.144220 -0.599311
0.841584 0.302679 0.140767 -0.531849
0.851485 0.297741 0.219000 -0.499780
0.861386 0.414467 0.321035 -0.558035
0.871287 0.568250 0.344397 -0.670552
0.881188 0.594336 0.264505 -0.724136
0.891089 0.464810 0.176238 -0.658597
0.900990 0.338006 0.172183 -0.555301
0.910891 0.323138 0.201973 -0.531361
0.920792 0.324247 0.142689 -0.551259
0.930693 0.215481 0.025994 -0.463471
0.940594 0.079792 0.035362 -0.280253
0.950495 0.074093 0.165381 -0.216198
0.960396 0.096199 0.157778 -0.267030
0.970297 0.024664 0.049624 -0.149002
0.980198 0.020053 0.139336 -0.025274
0.990099 0.012826 0.065658 -0.092274
