   Position (m)       Function
0.009901 0.096450 0.048708 -0.306720
0.019802 0.102323 0.265697 -0.178125
0.029703 0.058491 0.193792 -0.144694
0.039604 0.093167 0.116931 -0.281947
0.049505 0.244625 0.162711 -0.467066
0.059406 0.427938 0.305793 -0.578298
0.069307 0.542788 0.457897 -0.577165
0.079208 0.551007 0.548296 -0.500378
0.089109 0.482686 0.558490 -0.413249
0.099010 0.399493 0.515135 -0.366237
0.108911 0.354082 0.462437 -0.374478
0.118812 0.366440 0.434970 -0.421000
0.128713 0.420790 0.443159 -0.473709
0.138614 0.478660 0.473720 -0.504231
0.148515 0.500535 0.500429 -0.500106
0.158416 0.466360 0.498010 -0.467275
0.168317 0.385312 0.452913 -0.424478
0.178218 0.290176 0.367654 -0.393709
0.188119 0.219898 0.258566 -0.391206
0.198020 0.200395 0.149104 -0.422094
0.207921 0.234057 0.061822 -0.479829
0.217822 0.302313 0.011819 -0.549703
0.227723 0.377683 0.003416 -0.614550
0.237624 0.437130 0.030418 -0.660458
0.247525 0.469662 0.079242 -0.680722
0.257426 0.476321 0.133483 -0.677129
0.267327 0.465564 0.178416 -0.658583
0.277228 0.448556 0.204234 -0.637843
0.287129 0.436806 0.207420 -0.627521
0.297030 0.441360 0.190259 -0.636523
0.306931 0.471265 0.158988 -0.667823
0.316832 0.530228 0.121339 -0.717987
0.326733 0.612951 0.084232 -0.778368
0.336634 0.704176 0.052197 -0.837527
0.346535 0.782455 0.026794 -0.884159
0.356436 0.827804 0.007000 -0.909810
0.366337 0.829610 -0.009728 -0.910777
0.376238 0.790730 -0.026134 -0.888846
0.386139 0.725789 -0.044005 -0.850795
0.396040 0.655059 -0.063481 -0.806864
0.405941 0.597585 -0.082994 -0.768568
0.415842 0.566991 -0.099781 -0.746348
0.425743 0.571037 -0.110783 -0.747506
0.435644 0.613259 -0.113642 -0.774819
0.445545 0.693897 -0.107518 -0.826037
0.455446 0.808538 -0.093492 -0.894314
0.465347 0.945402 -0.074457 -0.969463
0.475248 1.084093 -0.054522 -1.039769
0.485149 1.198390 -0.038088 -1.094047
0.495050 1.263241 -0.028830 -1.123570
0.504950 1.263241 -0.028830 -1.123570
0.514851 1.198390 -0.038088 -1.094047
0.524752 1.084093 -0.054522 -1.039769
0.534653 0.945402 -0.074457 -0.969463
0.544554 0.808538 -0.093492 -0.894314
0.554455 0.693897 -0.107518 -0.826037
0.564356 0.613259 -0.113642 -0.774819
0.574257 0.571037 -0.110783 -0.747506
0.584158 0.566991 -0.099781 -0.746348
0.594059 0.597585 -0.082994 -0.768568
0.603960 0.655059 -0.063481 -0.806864
0.613861 0.725789 -0.044005 -0.850795
0.623762 0.790730 -0.026134 -0.888846
0.633663 0.829610 -0.009728 -0.910777
0.643564 0.827804 0.007000 -0.909810
0.653465 0.782455 0.026794 -0.884159
0.663366 0.704176 0.052197 -0.837527
0.673267 0.612951 0.084232 -0.778368
0.683168 0.530228 0.121339 -0.717987
0.693069 0.471265 0.158988 -0.667823
0.702970 0.441360 0.190259 -0.636523
0.712871 0.436806 0.207420 -0.627521
0.722772 0.448556 0.204234 -0.637843
0.732673 0.465564 0.178416 -0.658583
0.742574 0.476321 0.133483 -0.677129
0.752475 0.469662 0.079242 -0.680722
0.762376 0.437130 0.030418 -0.660458
0.772277 0.377683 0.003416 -0.614550
0.782178 0.302313 0.011819 -0.549703
0.792079 0.234057 0.061822 -0.479829
0.801980 0.200395 0.149104 -0.422094
0.811881 0.219898 0.258566 -0.391206
0.821782 0.290176 0.367654 -0.393709
0.831683 0.385312 0.452913 -0.424478
0.841584 0.466360 0.498010 -0.467275
0.851485 0.500535 0.500429 -0.500106
0.861386 0.478660 0.473720 -0.504231
0.871287 0.420790 0.443159 -0.473709
0.881188 0.366440 0.434970 -0.421000
0.891089 0.354082 0.462437 -0.374478
0.900990 0.399493 0.515135 -0.366237
0.910891 0.482686 0.558490 -0.413249
0.920792 0.551007 0.548296 -0.500378
0.930693 0.542788 0.457897 -0.577165
0.940594 0.427938 0.305793 -0.578298
0.950495 0.244625 0.162711 -0.467066
0.960396 0.093167 0.116931 -0.281947
0.970297 0.058491 0.193792 -0.144694
0.980198 0.102323 0.265697 -0.178125
0.990099 0.096450 0.048708 -0.306720
