   Position (m)       Function
0.009901 0.001516 -0.015583 0.035683
0.019802 0.005778 0.008598 -0.075522
0.029703 0.001011 0.031485 0.004405
0.039604 0.022219 -0.133678 -0.065951
0.049505 0.067219 -0.133291 -0.222379
0.059406 0.048986 -0.104485 -0.195113
0.069307 0.066819 -0.213273 -0.146059
0.079208 0.121125 -0.279320 -0.207619
0.089109 0.087034 -0.184156 -0.230478
0.099010 0.018165 -0.069391 -0.115544
0.108911 0.004436 -0.064709 0.015768
0.118812 0.013738 -0.110903 0.037930
0.128713 0.011568 -0.107545 -0.001602
0.138614 0.006828 -0.080810 0.017255
0.148515 0.030879 -0.132283 0.115674
0.158416 0.127096 -0.287083 0.211375
0.168317 0.270418 -0.459249 0.243942
0.178218 0.370163 -0.556948 0.244890
0.188119 0.414316 -0.579735 0.279684
0.198020 0.487295 -0.600814 0.355411
0.207921 0.622548 -0.675401 0.407900
0.217822 0.755321 -0.785069 0.372811
0.227723 0.816740 -0.867246 0.254215
0.237624 0.794517 -0.883180 0.120458
0.247525 0.724156 -0.850024 0.040184
0.257426 0.661994 -0.813204 0.026337
0.267327 0.637474 -0.797551 0.037232
0.277228 0.622514 -0.788627 0.024116
0.287129 0.574808 -0.757774 -0.024212
0.297030 0.496893 -0.700611 -0.077694
0.306931 0.431581 -0.649513 -0.098556
0.316832 0.426677 -0.648559 -0.077772
0.326733 0.512218 -0.714377 -0.043410
0.336634 0.669787 -0.817536 -0.037722
0.346535 0.817798 -0.900300 -0.085192
0.356436 0.871404 -0.916528 -0.177143
0.366337 0.824237 -0.863101 -0.281593
0.376238 0.743548 -0.780401 -0.366773
0.386139 0.698679 -0.723253 -0.419026
0.396040 0.721807 -0.724297 -0.444072
0.405941 0.808041 -0.775058 -0.455330
0.415842 0.911780 -0.835765 -0.461819
0.425743 0.964654 -0.864903 -0.465400
0.435644 0.936381 -0.847446 -0.467137
0.445545 0.870596 -0.803494 -0.474334
0.455446 0.847628 -0.773123 -0.499908
0.465347 0.927963 -0.788663 -0.553149
0.475248 1.122900 -0.852697 -0.629134
0.485149 1.373750 -0.935465 -0.706156
0.495050 1.555575 -0.992740 -0.755012
0.504950 1.555575 -0.992740 -0.755012
0.514851 1.373750 -0.935465 -0.706156
0.524752 1.122900 -0.852697 -0.629134
0.534653 0.927963 -0.788663 -0.553149
0.544554 0.847628 -0.773123 -0.499908
0.554455 0.870596 -0.803494 -0.474334
0.564356 0.936381 -0.847446 -0.467137
0.574257 0.964654 -0.864903 -0.465400
0.584158 0.911780 -0.835765 -0.461819
0.594059 0.808041 -0.775058 -0.455330
0.603960 0.721807 -0.724297 -0.444072
0.613861 0.698679 -0.723253 -0.419026
0.623762 0.743548 -0.780401 -0.366773
0.633663 0.824237 -0.863101 -0.281593
0.643564 0.871404 -0.916528 -0.177143
0.653465 0.817798 -0.900300 -0.085192
0.663366 0.669787 -0.817536 -0.037722
0.673267 0.512218 -0.714377 -0.043410
0.683168 0.426677 -0.648559 -0.077772
0.693069 0.431581 -0.649513 -0.098556
0.702970 0.496893 -0.700611 -0.077694
0.712871 0.574808 -0.757774 -0.024212
0.722772 0.622514 -0.788627 0.024116
0.732673 0.637474 -0.797551 0.037232
0.742574 0.661994 -0.813204 0.026337
0.752475 0.724156 -0.850024 0.040184
0.762376 0.794517 -0.883180 0.120458
0.772277 0.816740 -0.867246 0.254215
0.782178 0.755321 -0.785069 0.372811
0.792079 0.622548 -0.675401 0.407900
0.801980 0.487295 -0.600814 0.355411
0.811881 0.414316 -0.579735 0.279684
0.821782 0.370163 -0.556948 0.244890
0.831683 0.270418 -0.459249 0.243942
0.841584 0.127096 -0.287083 0.211375
0.851485 0.030879 -0.132283 0.115674
0.861386 0.006828 -0.080810 0.017255
0.871287 0.011568 -0.107545 -0.001602
0.881188 0.013738 -0.110903 0.037930
0.891089 0.004436 -0.064709 0.015768
0.900990 0.018165 -0.069391 -0.115544
0.910891 0.087034 -0.184156 -0.230478
0.920792 0.121125 -0.279320 -0.207619
0.930693 0.066819 -0.213273 -0.146059
0.940594 0.048986 -0.104485 -0.195113
0.950495 0.067219 -0.133291 -0.222379
0.960396 0.022219 -0.133678 -0.065951
0.970297 0.001011 0.031485 0.004405
0.980198 0.005778 0.008598 -0.075522
0.990099 0.001516 -0.015583 0.035683
