   Position (m)       Function
0.009901 0.000179 0.009498 -0.009409
0.019802 0.080341 -0.176925 0.221446
0.029703 0.138937 -0.355456 0.112196
0.039604 0.089703 -0.298987 0.017604
0.049505 0.062628 -0.237985 0.077403
0.059406 0.118674 -0.312594 0.144774
0.069307 0.208350 -0.448038 0.087244
0.079208 0.275206 -0.520264 -0.067311
0.089109 0.293163 -0.502326 -0.202068
0.099010 0.273986 -0.465803 -0.238773
0.108911 0.279769 -0.493567 -0.190160
0.118812 0.383919 -0.607326 -0.122779
0.128713 0.588159 -0.761623 -0.089941
0.138614 0.798461 -0.888576 -0.094308
0.148515 0.907119 -0.947358 -0.098139
0.158416 0.894513 -0.943834 -0.060751
0.168317 0.839126 -0.915569 0.029306
0.178218 0.832784 -0.900578 0.147456
0.188119 0.896534 -0.913039 0.250786
0.198020 0.974592 -0.938998 0.304754
0.207921 0.993808 -0.950170 0.301636
0.217822 0.922496 -0.924114 0.261743
0.227723 0.784525 -0.858087 0.219570
0.237624 0.634694 -0.769970 0.204548
0.247525 0.524598 -0.687824 0.226927
0.257426 0.479101 -0.635256 0.274866
0.267327 0.489086 -0.620634 0.322335
0.277228 0.520477 -0.634971 0.342475
0.287129 0.535563 -0.658345 0.319602
0.297030 0.514815 -0.670723 0.254844
0.306931 0.464653 -0.661617 0.164063
0.316832 0.407249 -0.634285 0.070229
0.326733 0.363866 -0.603186 -0.005733
0.336634 0.346618 -0.586467 -0.051717
0.346535 0.361104 -0.597211 -0.066653
0.356436 0.409524 -0.637285 -0.058242
0.366337 0.486133 -0.696195 -0.038025
0.376238 0.570495 -0.755136 -0.016280
0.386139 0.630999 -0.794353 0.001216
0.396040 0.641520 -0.800832 0.013731
0.405941 0.598683 -0.773378 0.023846
0.415842 0.524408 -0.723326 0.034749
0.425743 0.452182 -0.670732 0.047975
0.435644 0.410335 -0.637512 0.062558
0.445545 0.415264 -0.639946 0.075720
0.455446 0.473699 -0.683048 0.084525
0.465347 0.583187 -0.758634 0.087526
0.475248 0.725813 -0.847639 0.085565
0.485149 0.863883 -0.925885 0.081371
0.495050 0.949869 -0.971470 0.078194
0.504950 0.949869 -0.971470 0.078194
0.514851 0.863883 -0.925885 0.081371
0.524752 0.725813 -0.847639 0.085565
0.534653 0.583187 -0.758634 0.087526
0.544554 0.473699 -0.683048 0.084525
0.554455 0.415264 -0.639946 0.075720
0.564356 0.410335 -0.637512 0.062558
0.574257 0.452182 -0.670732 0.047975
0.584158 0.524408 -0.723326 0.034749
0.594059 0.598683 -0.773378 0.023846
0.603960 0.641520 -0.800832 0.013731
0.613861 0.630999 -0.794353 0.001216
0.623762 0.570495 -0.755136 -0.016280
0.633663 0.486133 -0.696195 -0.038025
0.643564 0.409524 -0.637285 -0.058242
0.653465 0.361104 -0.597211 -0.066653
0.663366 0.346618 -0.586467 -0.051717
0.673267 0.363866 -0.603186 -0.005733
0.683168 0.407249 -0.634285 0.070229
0.693069 0.464653 -0.661617 0.164063
0.702970 0.514815 -0.670723 0.254844
0.712871 0.535563 -0.658345 0.319602
0.722772 0.520477 -0.634971 0.342475
0.732673 0.489086 -0.620634 0.322335
0.742574 0.479101 -0.635256 0.274866
0.752475 0.524598 -0.687824 0.226927
0.762376 0.634694 -0.769970 0.204548
0.772277 0.784525 -0.858087 0.219570
0.782178 0.922496 -0.924114 0.261743
0.792079 0.993808 -0.950170 0.301636
0.801980 0.974592 -0.938998 0.304754
0.811881 0.896534 -0.913039 0.250786
0.821782 0.832784 -0.900578 0.147456
0.831683 0.839126 -0.915569 0.029306
0.841584 0.894513 -0.943834 -0.060751
0.851485 0.907119 -0.947358 -0.098139
0.861386 0.798461 -0.888576 -0.094308
0.871287 0.588159 -0.761623 -0.089941
0.881188 0.383919 -0.607326 -0.122779
0.891089 0.279769 -0.493567 -0.190160
0.900990 0.273986 -0.465803 -0.238773
0.910891 0.293163 -0.502326 -0.202068
0.920792 0.275206 -0.520264 -0.067311
0.930693 0.208350 -0.448038 0.087244
0.940594 0.118674 -0.312594 0.144774
0.950495 0.062628 -0.237985 0.077403
0.960396 0.089703 -0.298987 0.017604
0.970297 0.138937 -0.355456 0.112196
0.980198 0.080341 -0.176925 0.221446
0.990099 0.000179 0.009498 -0.009409
