   Position (m)       Function
0.009901 0.024928 -0.157069 -0.016052
0.019802 0.004043 -0.051902 -0.036731
0.029703 0.039157 -0.151368 0.127454
0.039604 0.074446 -0.263343 0.071387
0.049505 0.022076 -0.148572 0.001669
0.059406 0.009797 0.019053 0.097131
0.069307 0.059724 0.064834 0.235628
0.079208 0.070321 0.043382 0.261609
0.089109 0.045358 0.083057 0.196111
0.099010 0.065838 0.197591 0.163694
0.108911 0.136892 0.292099 0.227091
0.118812 0.198243 0.290108 0.337757
0.128713 0.216881 0.212957 0.414162
0.138614 0.208440 0.146855 0.432289
0.148515 0.217883 0.157256 0.439493
0.158416 0.305659 0.238774 0.498645
0.168317 0.505570 0.333640 0.627897
0.178218 0.770415 0.386918 0.787851
0.188119 0.990211 0.386410 0.917005
0.198020 1.087838 0.360560 0.978691
0.207921 1.084700 0.345880 0.982378
0.217822 1.064771 0.355121 0.968844
0.227723 1.089850 0.369756 0.976284
0.237624 1.156297 0.357979 1.013976
0.247525 1.213793 0.301199 1.059751
0.257426 1.207725 0.209077 1.078894
0.267327 1.113247 0.114017 1.048927
0.277228 0.951082 0.050776 0.973912
0.287129 0.777735 0.035568 0.881175
0.297030 0.651337 0.057608 0.804996
0.306931 0.598200 0.087050 0.768520
0.316832 0.608047 0.093376 0.774163
0.326733 0.653951 0.063012 0.806214
0.336634 0.708994 0.006630 0.841992
0.346535 0.748707 -0.046974 0.864002
0.356436 0.755135 -0.066237 0.866457
0.366337 0.730214 -0.033029 0.853887
0.376238 0.698497 0.048239 0.834368
0.386139 0.683279 0.152400 0.812437
0.396040 0.677731 0.244541 0.786086
0.405941 0.648124 0.294636 0.749208
0.415842 0.570052 0.289189 0.697439
0.425743 0.456612 0.235276 0.633448
0.435644 0.347234 0.156043 0.568229
0.445545 0.274060 0.080334 0.517307
0.455446 0.244702 0.031148 0.493692
0.465347 0.251552 0.017616 0.501240
0.475248 0.284094 0.033289 0.531964
0.485149 0.327357 0.060861 0.568905
0.495050 0.358672 0.080908 0.593402
0.504950 0.358672 0.080908 0.593402
0.514851 0.327357 0.060861 0.568905
0.524752 0.284094 0.033289 0.531964
0.534653 0.251552 0.017616 0.501240
0.544554 0.244702 0.031148 0.493692
0.554455 0.274060 0.080334 0.517307
0.564356 0.347234 0.156043 0.568229
0.574257 0.456612 0.235276 0.633448
0.584158 0.570052 0.289189 0.697439
0.594059 0.648124 0.294636 0.749208
0.603960 0.677731 0.244541 0.786086
0.613861 0.683279 0.152400 0.812437
0.623762 0.698497 0.048239 0.834368
0.633663 0.730214 -0.033029 0.853887
0.643564 0.755135 -0.066237 0.866457
0.653465 0.748707 -0.046974 0.864002
0.663366 0.708994 0.006630 0.841992
0.673267 0.653951 0.063012 0.806214
0.683168 0.608047 0.093376 0.774163
0.693069 0.598200 0.087050 0.768520
0.702970 0.651337 0.057608 0.804996
0.712871 0.777735 0.035568 0.881175
0.722772 0.951082 0.050776 0.973912
0.732673 1.113247 0.114017 1.048927
0.742574 1.207725 0.209077 1.078894
0.752475 1.213793 0.301199 1.059751
0.762376 1.156297 0.357979 1.013976
0.772277 1.089850 0.369756 0.976284
0.782178 1.064771 0.355121 0.968844
0.792079 1.084700 0.345880 0.982378
0.801980 1.087838 0.360560 0.978691
0.811881 0.990211 0.386410 0.917005
0.821782 0.770415 0.386918 0.787851
0.831683 0.505570 0.333640 0.627897
0.841584 0.305659 0.238774 0.498645
0.851485 0.217883 0.157256 0.439493
0.861386 0.208440 0.146855 0.432289
0.871287 0.216881 0.212957 0.414162
0.881188 0.198243 0.290108 0.337757
0.891089 0.136892 0.292099 0.227091
0.900990 0.065838 0.197591 0.163694
0.910891 0.045358 0.083057 0.196111
0.920792 0.070321 0.043382 0.261609
0.930693 0.059724 0.064834 0.235628
0.940594 0.009797 0.019053 0.097131
0.950495 0.022076 -0.148572 0.001669
0.960396 0.074446 -0.263343 0.071387
0.970297 0.039157 -0.151368 0.127454
0.980198 0.004043 -0.051902 -0.036731
0.990099 0.024928 -0.157069 -0.016052
