   Position (m)       Function
0.009901 0.108960 0.213863 0.251440
0.019802 0.024712 -0.007917 0.157000
0.029703 0.000190 -0.003310 -0.013386
0.039604 0.032356 0.132494 -0.121662
0.049505 0.105277 0.295383 -0.134259
0.059406 0.177916 0.414328 -0.079045
0.069307 0.213292 0.461801 -0.005628
0.079208 0.200385 0.445651 0.042196
0.089109 0.156426 0.393462 0.040170
0.099010 0.113816 0.337070 -0.014154
0.108911 0.102186 0.301408 -0.106483
0.118812 0.135252 0.299064 -0.214039
0.128713 0.207278 0.329942 -0.313714
0.138614 0.298412 0.384445 -0.388091
0.148515 0.384586 0.448303 -0.428498
0.158416 0.446872 0.507383 -0.435241
0.168317 0.476810 0.551362 -0.415704
0.178218 0.476824 0.575693 -0.381315
0.188119 0.457067 0.581829 -0.344299
0.198020 0.431011 0.576034 -0.314954
0.207921 0.411793 0.567325 -0.299893
0.217822 0.410211 0.565130 -0.301394
0.227723 0.434093 0.577178 -0.317740
0.237624 0.488170 0.607973 -0.344294
0.247525 0.573631 0.658060 -0.374950
0.257426 0.687198 0.724077 -0.403622
0.267327 0.820199 0.799476 -0.425486
0.277228 0.958522 0.875708 -0.437787
0.287129 1.084143 0.943616 -0.440151
0.297030 1.178323 0.994793 -0.434407
0.306931 1.225763 1.022720 -0.424035
0.316832 1.218509 1.023536 -0.413380
0.326733 1.158271 0.996386 -0.406800
0.336634 1.056286 0.943349 -0.407896
0.346535 0.930691 0.869013 -0.418936
0.356436 0.802148 0.779782 -0.440554
0.366337 0.689072 0.683041 -0.471727
0.376238 0.603867 0.586294 -0.510026
0.386139 0.551146 0.496369 -0.552053
0.396040 0.528231 0.418791 -0.594008
0.405941 0.527446 0.357342 -0.632260
0.415842 0.539229 0.313865 -0.663866
0.425743 0.554996 0.288275 -0.686945
0.435644 0.568940 0.278770 -0.700876
0.445545 0.578480 0.282200 -0.706288
0.455446 0.583594 0.294528 -0.704874
0.465347 0.585608 0.311344 -0.699051
0.475248 0.586047 0.328382 -0.691529
0.485149 0.585974 0.341985 -0.684850
0.495050 0.585873 0.349488 -0.680978
0.504950 0.585873 0.349488 -0.680978
0.514851 0.585974 0.341985 -0.684850
0.524752 0.586047 0.328382 -0.691529
0.534653 0.585608 0.311344 -0.699051
0.544554 0.583594 0.294528 -0.704874
0.554455 0.578480 0.282200 -0.706288
0.564356 0.568940 0.278770 -0.700876
0.574257 0.554996 0.288275 -0.686945
0.584158 0.539229 0.313865 -0.663866
0.594059 0.527446 0.357342 -0.632260
0.603960 0.528231 0.418791 -0.594008
0.613861 0.551146 0.496369 -0.552053
0.623762 0.603867 0.586294 -0.510026
0.633663 0.689072 0.683041 -0.471727
0.643564 0.802148 0.779782 -0.440554
0.653465 0.930691 0.869013 -0.418936
0.663366 1.056286 0.943349 -0.407896
0.673267 1.158271 0.996386 -0.406800
0.683168 1.218509 1.023536 -0.413380
0.693069 1.225763 1.022720 -0.424035
0.702970 1.178323 0.994793 -0.434407
0.712871 1.084143 0.943616 -0.440151
0.722772 0.958522 0.875708 -0.437787
0.732673 0.820199 0.799476 -0.425486
0.742574 0.687198 0.724077 -0.403622
0.752475 0.573631 0.658060 -0.374950
0.762376 0.488170 0.607973 -0.344294
0.772277 0.434093 0.577178 -0.317740
0.782178 0.410211 0.565130 -0.301394
0.792079 0.411793 0.567325 -0.299893
0.801980 0.431011 0.576034 -0.314954
0.811881 0.457067 0.581829 -0.344299
0.821782 0.476824 0.575693 -0.381315
0.831683 0.476810 0.551362 -0.415704
0.841584 0.446872 0.507383 -0.435241
0.851485 0.384586 0.448303 -0.428498
0.861386 0.298412 0.384445 -0.388091
0.871287 0.207278 0.329942 -0.313714
0.881188 0.135252 0.299064 -0.214039
0.891089 0.102186 0.301408 -0.106483
0.900990 0.113816 0.337070 -0.014154
0.910891 0.156426 0.393462 0.040170
0.920792 0.200385 0.445651 0.042196
0.930693 0.213292 0.461801 -0.005628
0.940594 0.177916 0.414328 -0.079045
0.950495 0.105277 0.295383 -0.134259
0.960396 0.032356 0.132494 -0.121662
0.970297 0.000190 -0.003310 -0.013386
0.980198 0.024712 -0.007917 0.157000
0.990099 0.108960 0.213863 0.251440
