   Position (m)       Function
0.009901 0.073339 0.121443 0.242056
0.019802 0.005486 0.053087 0.051649
0.029703 0.072718 0.264614 -0.051932
0.039604 0.228291 0.477460 0.017949
0.049505 0.331483 0.555908 0.149830
0.059406 0.312869 0.512867 0.223242
0.069307 0.221383 0.429376 0.192403
0.079208 0.149631 0.377415 0.084790
0.089109 0.148061 0.382716 -0.039867
0.099010 0.199506 0.426926 -0.131301
0.108911 0.251316 0.471270 -0.170942
0.118812 0.262283 0.482405 -0.171957
0.128713 0.228013 0.448120 -0.164928
0.138614 0.176275 0.379358 -0.179894
0.148515 0.145430 0.301733 -0.233210
0.158416 0.163284 0.242773 -0.323024
0.168317 0.236101 0.220839 -0.432818
0.178218 0.348574 0.239397 -0.539688
0.188119 0.471202 0.287513 -0.623328
0.198020 0.571287 0.345107 -0.672449
0.207921 0.624401 0.390344 -0.687046
0.217822 0.623014 0.406428 -0.676631
0.227723 0.578959 0.385892 -0.655779
0.237624 0.518106 0.331570 -0.638880
0.247525 0.469089 0.254583 -0.635828
0.257426 0.451244 0.170422 -0.649770
0.267327 0.467570 0.094499 -0.677230
0.277228 0.505845 0.038424 -0.710189
0.287129 0.546551 0.007822 -0.739249
0.297030 0.572794 0.001950 -0.756829
0.306931 0.577081 0.014907 -0.759512
0.316832 0.562435 0.037839 -0.749001
0.326733 0.538966 0.061448 -0.731567
0.336634 0.519148 0.078152 -0.716269
0.346535 0.514625 0.083471 -0.712501
0.356436 0.535122 0.076451 -0.727515
0.366337 0.587987 0.059219 -0.764513
0.376238 0.676535 0.035932 -0.821732
0.386139 0.796982 0.011477 -0.892664
0.396040 0.935824 -0.009731 -0.967331
0.405941 1.070350 -0.024612 -1.034284
0.415842 1.173695 -0.031801 -1.082905
0.425743 1.223159 -0.031581 -1.105514
0.435644 1.208221 -0.025469 -1.098896
0.445545 1.134363 -0.015635 -1.064950
0.455446 1.020880 -0.004337 -1.010377
0.465347 0.893958 0.006501 -0.945471
0.475248 0.778638 0.015496 -0.882269
0.485149 0.693339 0.021816 -0.832384
0.495050 0.648555 0.025052 -0.804940
0.504950 0.648555 0.025052 -0.804940
0.514851 0.693339 0.021816 -0.832384
0.524752 0.778638 0.015496 -0.882269
0.534653 0.893958 0.006501 -0.945471
0.544554 1.020880 -0.004337 -1.010377
0.554455 1.134363 -0.015635 -1.064950
0.564356 1.208221 -0.025469 -1.098896
0.574257 1.223159 -0.031581 -1.105514
0.584158 1.173695 -0.031801 -1.082905
0.594059 1.070350 -0.024612 -1.034284
0.603960 0.935824 -0.009731 -0.967331
0.613861 0.796982 0.011477 -0.892664
0.623762 0.676535 0.035932 -0.821732
0.633663 0.587987 0.059219 -0.764513
0.643564 0.535122 0.076451 -0.727515
0.653465 0.514625 0.083471 -0.712501
0.663366 0.519148 0.078152 -0.716269
0.673267 0.538966 0.061448 -0.731567
0.683168 0.562435 0.037839 -0.749001
0.693069 0.577081 0.014907 -0.759512
0.702970 0.572794 0.001950 -0.756829
0.712871 0.546551 0.007822 -0.739249
0.722772 0.505845 0.038424 -0.710189
0.732673 0.467570 0.094499 -0.677230
0.742574 0.451244 0.170422 -0.649770
0.752475 0.469089 0.254583 -0.635828
0.762376 0.518106 0.331570 -0.638880
0.772277 0.578959 0.385892 -0.655779
0.782178 0.623014 0.406428 -0.676631
0.792079 0.624401 0.390344 -0.687046
0.801980 0.571287 0.345107 -0.672449
0.811881 0.471202 0.287513 -0.623328
0.821782 0.348574 0.239397 -0.539688
0.831683 0.236101 0.220839 -0.432818
0.841584 0.163284 0.242773 -0.323024
0.851485 0.145430 0.301733 -0.233210
0.861386 0.176275 0.379358 -0.179894
0.871287 0.228013 0.448120 -0.164928
0.881188 0.262283 0.482405 -0.171957
0.891089 0.251316 0.471270 -0.170942
0.900990 0.199506 0.426926 -0.131301
0.910891 0.148061 0.382716 -0.039867
0.920792 0.149631 0.377415 0.084790
0.930693 0.221383 0.429376 0.192403
0.940594 0.312869 0.512867 0.223242
0.950495 0.331483 0.555908 0.149830
0.960396 0.228291 0.477460 0.017949
0.970297 0.072718 0.264614 -0.051932
0.980198 0.005486 0.053087 0.051649
0.990099 0.073339 0.121443 0.242056
