   Position (m)       Function
0.009901 0.007644 0.059546 -0.064018
0.019802 0.022059 0.141335 0.045647
0.029703 0.001310 0.036134 -0.001986
0.039604 0.017158 0.122424 -0.046583
0.049505 0.023987 0.118197 0.100080
0.059406 0.025222 -0.053123 0.149666
0.069307 0.021419 -0.138854 0.046250
0.079208 0.009399 -0.095994 -0.013580
0.089109 0.008536 -0.092194 0.005993
0.099010 0.031284 -0.173055 -0.036553
0.108911 0.082808 -0.213749 -0.192665
0.118812 0.139146 -0.132836 -0.348569
0.128713 0.154896 0.000801 -0.393568
0.138614 0.130040 0.078448 -0.351975
0.148515 0.114709 0.086954 -0.327335
0.158416 0.148053 0.101884 -0.371043
0.168317 0.226494 0.179505 -0.440763
0.178218 0.305753 0.290332 -0.470596
0.188119 0.330860 0.357998 -0.450220
0.198020 0.299958 0.343230 -0.426792
0.207921 0.274909 0.280311 -0.443096
0.217822 0.294581 0.238740 -0.487427
0.227723 0.322112 0.258568 -0.505228
0.237624 0.310449 0.321997 -0.454717
0.247525 0.266184 0.378955 -0.350110
0.257426 0.220125 0.394092 -0.254591
0.267327 0.192085 0.371142 -0.233106
0.277228 0.208741 0.338744 -0.306584
0.287129 0.296216 0.317403 -0.442122
0.297030 0.427549 0.299647 -0.581172
0.306931 0.529117 0.259134 -0.679681
0.316832 0.565168 0.177955 -0.730411
0.326733 0.576089 0.067311 -0.756015
0.336634 0.616087 -0.035829 -0.784094
0.346535 0.690198 -0.093351 -0.825520
0.356436 0.766340 -0.092922 -0.870463
0.366337 0.815352 -0.057404 -0.901142
0.376238 0.826766 -0.030268 -0.908763
0.386139 0.815047 -0.047371 -0.901556
0.396040 0.821931 -0.114066 -0.899400
0.405941 0.888408 -0.202179 -0.920615
0.415842 1.014499 -0.267985 -0.970919
0.425743 1.162615 -0.279220 -1.041466
0.435644 1.299757 -0.234347 -1.115723
0.445545 1.417221 -0.162916 -1.179271
0.455446 1.514478 -0.107631 -1.225925
0.465347 1.590916 -0.099394 -1.257393
0.475248 1.654233 -0.140059 -1.278521
0.485149 1.711922 -0.202548 -1.292632
0.495050 1.751646 -0.247694 -1.300113
0.504950 1.751646 -0.247694 -1.300113
0.514851 1.711922 -0.202548 -1.292632
0.524752 1.654233 -0.140059 -1.278521
0.534653 1.590916 -0.099394 -1.257393
0.544554 1.514478 -0.107631 -1.225925
0.554455 1.417221 -0.162916 -1.179271
0.564356 1.299757 -0.234347 -1.115723
0.574257 1.162615 -0.279220 -1.041466
0.584158 1.014499 -0.267985 -0.970919
0.594059 0.888408 -0.202179 -0.920615
0.603960 0.821931 -0.114066 -0.899400
0.613861 0.815047 -0.047371 -0.901556
0.623762 0.826766 -0.030268 -0.908763
0.633663 0.815352 -0.057404 -0.901142
0.643564 0.766340 -0.092922 -0.870463
0.653465 0.690198 -0.093351 -0.825520
0.663366 0.616087 -0.035829 -0.784094
0.673267 0.576089 0.067311 -0.756015
0.683168 0.565168 0.177955 -0.730411
0.693069 0.529117 0.259134 -0.679681
0.702970 0.427549 0.299647 -0.581172
0.712871 0.296216 0.317403 -0.442122
0.722772 0.208741 0.338744 -0.306584
0.732673 0.192085 0.371142 -0.233106
0.742574 0.220125 0.394092 -0.254591
0.752475 0.266184 0.378955 -0.350110
0.762376 0.310449 0.321997 -0.454717
0.772277 0.322112 0.258568 -0.505228
0.782178 0.294581 0.238740 -0.487427
0.792079 0.274909 0.280311 -0.443096
0.801980 0.299958 0.343230 -0.426792
0.811881 0.330860 0.357998 -0.450220
0.821782 0.305753 0.290332 -0.470596
0.831683 0.226494 0.179505 -0.440763
0.841584 0.148053 0.101884 -0.371043
0.851485 0.114709 0.086954 -0.327335
0.861386 0.130040 0.078448 -0.351975
0.871287 0.154896 0.000801 -0.393568
0.881188 0.139146 -0.132836 -0.348569
0.891089 0.082808 -0.213749 -0.192665
0.900990 0.031284 -0.173055 -0.036553
0.910891 0.008536 -0.092194 0.005993
0.920792 0.009399 -0.095994 -0.013580
0.930693 0.021419 -0.138854 0.046250
0.940594 0.025222 -0.053123 0.149666
0.950495 0.023987 0.118197 0.100080
0.960396 0.017158 0.122424 -0.046583
0.970297 0.001310 0.036134 -0.001986
0.980198 0.022059 0.141335 0.045647
0.990099 0.007644 0.059546 -0.064018
