   Position (m)       Function
0.009901 0.251603 0.482832 0.135927
0.019802 0.138771 0.320699 0.189535
0.029703 0.068086 0.187679 0.181280
0.039604 0.024833 0.089600 0.129632
0.049505 0.003353 0.028141 0.050604
0.059406 0.001807 0.001934 -0.042460
0.069307 0.019349 0.007508 -0.138899
0.079208 0.054785 0.040084 -0.230604
0.089109 0.106092 0.094216 -0.311793
0.099010 0.170423 0.164285 -0.378726
0.108911 0.244334 0.244874 -0.429384
0.118812 0.324092 0.331033 -0.463152
0.128713 0.405977 0.418440 -0.480505
0.138614 0.486533 0.503497 -0.482725
0.148515 0.562754 0.583361 -0.471639
0.158416 0.632199 0.655922 -0.449406
0.168317 0.693049 0.719757 -0.418328
0.178218 0.744103 0.774055 -0.380712
0.188119 0.784748 0.818533 -0.338749
0.198020 0.814889 0.853342 -0.294444
0.207921 0.834870 0.878973 -0.249554
0.217822 0.845386 0.896175 -0.205565
0.227723 0.847388 0.905868 -0.163678
0.237624 0.842003 0.909079 -0.124816
0.247525 0.830454 0.906873 -0.089639
0.257426 0.813993 0.900313 -0.058566
0.267327 0.793844 0.890411 -0.031807
0.277228 0.771163 0.878108 -0.009394
0.287129 0.746999 0.864247 0.008788
0.297030 0.722282 0.849561 0.022969
0.306931 0.697799 0.834673 0.033462
0.316832 0.674197 0.820089 0.040639
0.326733 0.651982 0.806204 0.044906
0.336634 0.631526 0.793314 0.046684
0.346535 0.613078 0.781617 0.046390
0.356436 0.596773 0.771232 0.044428
0.366337 0.582654 0.762206 0.041176
0.376238 0.570681 0.754529 0.036982
0.386139 0.560750 0.748142 0.032157
0.396040 0.552707 0.742953 0.026975
0.405941 0.546360 0.738844 0.021672
0.415842 0.541497 0.735681 0.016450
0.425743 0.537894 0.733322 0.011474
0.435644 0.535326 0.731628 0.006880
0.445545 0.533580 0.730461 0.002775
0.455446 0.532457 0.729696 -0.000754
0.465347 0.531781 0.729224 -0.003646
0.475248 0.531408 0.728954 -0.005852
0.485149 0.531223 0.728814 -0.007339
0.495050 0.531150 0.728756 -0.008088
0.504950 0.531150 0.728756 -0.008088
0.514851 0.531223 0.728814 -0.007339
0.524752 0.531408 0.728954 -0.005852
0.534653 0.531781 0.729224 -0.003646
0.544554 0.532457 0.729696 -0.000754
0.554455 0.533580 0.730461 0.002775
0.564356 0.535326 0.731628 0.006880
0.574257 0.537894 0.733322 0.011474
0.584158 0.541497 0.735681 0.016450
0.594059 0.546360 0.738844 0.021672
0.603960 0.552707 0.742953 0.026975
0.613861 0.560750 0.748142 0.032157
0.623762 0.570681 0.754529 0.036982
0.633663 0.582654 0.762206 0.041176
0.643564 0.596773 0.771232 0.044428
0.653465 0.613078 0.781617 0.046390
0.663366 0.631526 0.793314 0.046684
0.673267 0.651982 0.806204 0.044906
0.683168 0.674197 0.820089 0.040639
0.693069 0.697799 0.834673 0.033462
0.702970 0.722282 0.849561 0.022969
0.712871 0.746999 0.864247 0.008788
0.722772 0.771163 0.878108 -0.009394
0.732673 0.793844 0.890411 -0.031807
0.742574 0.813993 0.900313 -0.058566
0.752475 0.830454 0.906873 -0.089639
0.762376 0.842003 0.909079 -0.124816
0.772277 0.847388 0.905868 -0.163678
0.782178 0.845386 0.896175 -0.205565
0.792079 0.834870 0.878973 -0.249554
0.801980 0.814889 0.853342 -0.294444
0.811881 0.784748 0.818533 -0.338749
0.821782 0.744103 0.774055 -0.380712
0.831683 0.693049 0.719757 -0.418328
0.841584 0.632199 0.655922 -0.449406
0.851485 0.562754 0.583361 -0.471639
0.861386 0.486533 0.503497 -0.482725
0.871287 0.405977 0.418440 -0.480505
0.881188 0.324092 0.331033 -0.463152
0.891089 0.244334 0.244874 -0.429384
0.900990 0.170423 0.164285 -0.378726
0.910891 0.106092 0.094216 -0.311793
0.920792 0.054785 0.040084 -0.230604
0.930693 0.019349 0.007508 -0.138899
0.940594 0.001807 0.001934 -0.042460
0.950495 0.003353 0.028141 0.050604
0.960396 0.024833 0.089600 0.129632
0.970297 0.068086 0.187679 0.181280
0.980198 0.138771 0.320699 0.189535
0.990099 0.251603 0.482832 0.135927
