   Position (m)       Function
0.009901 0.002049 0.041907 0.017109
0.019802 0.020797 0.098458 -0.105371
0.029703 0.022576 0.149661 -0.013336
0.039604 0.002056 -0.031508 -0.032613
0.049505 0.029659 -0.087460 -0.148356
0.059406 0.022771 -0.118949 -0.092855
0.069307 0.094884 -0.307415 -0.019509
0.079208 0.249580 -0.490325 -0.095718
0.089109 0.311824 -0.522674 -0.196561
0.099010 0.307474 -0.518914 -0.195455
0.108911 0.411701 -0.617262 -0.175184
0.118812 0.660114 -0.771609 -0.254429
0.128713 0.898820 -0.861810 -0.395099
0.138614 0.987307 -0.875996 -0.468975
0.148515 0.995775 -0.899341 -0.432389
0.158416 1.077015 -0.973017 -0.360904
0.168317 1.183418 -1.034994 -0.334969
0.178218 1.126236 -1.002941 -0.346909
0.188119 0.879497 -0.877203 -0.331681
0.198020 0.619242 -0.742975 -0.259289
0.207921 0.497325 -0.683763 -0.172607
0.217822 0.520554 -0.708177 -0.137981
0.227723 0.605567 -0.758316 -0.174712
0.237624 0.658182 -0.775098 -0.239593
0.247525 0.634957 -0.747988 -0.274721
0.257426 0.570262 -0.707586 -0.263789
0.267327 0.523533 -0.681746 -0.242396
0.277228 0.509040 -0.665047 -0.258365
0.287129 0.500332 -0.628900 -0.323754
0.297030 0.471406 -0.556550 -0.402068
0.306931 0.409593 -0.466138 -0.438531
0.316832 0.323866 -0.400177 -0.404629
0.326733 0.256235 -0.392067 -0.320184
0.336634 0.249940 -0.439508 -0.238271
0.346535 0.300054 -0.506725 -0.208048
0.356436 0.364780 -0.552346 -0.244324
0.366337 0.417789 -0.559665 -0.323365
0.376238 0.460661 -0.545981 -0.403194
0.386139 0.500666 -0.545439 -0.450735
0.396040 0.545746 -0.580109 -0.457405
0.405941 0.602362 -0.641773 -0.436451
0.415842 0.653619 -0.697637 -0.408561
0.425743 0.661911 -0.715116 -0.387971
0.435644 0.614840 -0.687310 -0.377419
0.445545 0.548983 -0.640767 -0.372022
0.455446 0.518196 -0.619691 -0.366304
0.465347 0.559978 -0.656867 -0.358473
0.475248 0.685724 -0.750417 -0.350141
0.485149 0.860739 -0.861757 -0.343677
0.495050 0.993143 -0.936650 -0.340338
0.504950 0.993143 -0.936650 -0.340338
0.514851 0.860739 -0.861757 -0.343677
0.524752 0.685724 -0.750417 -0.350141
0.534653 0.559978 -0.656867 -0.358473
0.544554 0.518196 -0.619691 -0.366304
0.554455 0.548983 -0.640767 -0.372022
0.564356 0.614840 -0.687310 -0.377419
0.574257 0.661911 -0.715116 -0.387971
0.584158 0.653619 -0.697637 -0.408561
0.594059 0.602362 -0.641773 -0.436451
0.603960 0.545746 -0.580109 -0.457405
0.613861 0.500666 -0.545439 -0.450735
0.623762 0.460661 -0.545981 -0.403194
0.633663 0.417789 -0.559665 -0.323365
0.643564 0.364780 -0.552346 -0.244324
0.653465 0.300054 -0.506725 -0.208048
0.663366 0.249940 -0.439508 -0.238271
0.673267 0.256235 -0.392067 -0.320184
0.683168 0.323866 -0.400177 -0.404629
0.693069 0.409593 -0.466138 -0.438531
0.702970 0.471406 -0.556550 -0.402068
0.712871 0.500332 -0.628900 -0.323754
0.722772 0.509040 -0.665047 -0.258365
0.732673 0.523533 -0.681746 -0.242396
0.742574 0.570262 -0.707586 -0.263789
0.752475 0.634957 -0.747988 -0.274721
0.762376 0.658182 -0.775098 -0.239593
0.772277 0.605567 -0.758316 -0.174712
0.782178 0.520554 -0.708177 -0.137981
0.792079 0.497325 -0.683763 -0.172607
0.801980 0.619242 -0.742975 -0.259289
0.811881 0.879497 -0.877203 -0.331681
0.821782 1.126236 -1.002941 -0.346909
0.831683 1.183418 -1.034994 -0.334969
0.841584 1.077015 -0.973017 -0.360904
0.851485 0.995775 -0.899341 -0.432389
0.861386 0.987307 -0.875996 -0.468975
0.871287 0.898820 -0.861810 -0.395099
0.881188 0.660114 -0.771609 -0.254429
0.891089 0.411701 -0.617262 -0.175184
0.900990 0.307474 -0.518914 -0.195455
0.910891 0.311824 -0.522674 -0.196561
0.920792 0.249580 -0.490325 -0.095718
0.930693 0.094884 -0.307415 -0.019509
0.940594 0.022771 -0.118949 -0.092855
0.950495 0.029659 -0.087460 -0.148356
0.960396 0.002056 -0.031508 -0.032613
0.970297 0.022576 0.149661 -0.013336
0.980198 0.020797 0.098458 -0.105371
0.990099 0.002049 0.041907 0.017109
