   Position (m)       Function
0.009901 0.000510 -0.021650 -0.006396
0.019802 0.029374 0.154710 0.073748
0.029703 0.035771 0.069695 0.175822
0.039604 0.010708 0.089172 0.052504
0.049505 0.074087 0.270094 0.033715
0.059406 0.134720 0.339944 0.138412
0.069307 0.099586 0.275345 0.154181
0.079208 0.066263 0.252098 0.052057
0.089109 0.108098 0.328303 -0.017764
0.099010 0.159020 0.397940 0.025777
0.108911 0.150780 0.373404 0.106535
0.118812 0.102102 0.298118 0.115009
0.128713 0.079383 0.279253 0.037418
0.138614 0.134507 0.363210 -0.050854
0.148515 0.254454 0.497699 -0.082157
0.158416 0.359237 0.596121 -0.062265
0.168317 0.384968 0.618558 -0.048518
0.178218 0.357480 0.592300 -0.081610
0.188119 0.344828 0.569181 -0.144434
0.198020 0.360261 0.572431 -0.180510
0.207921 0.359565 0.581496 -0.146384
0.217822 0.316055 0.560040 -0.049093
0.227723 0.248931 0.495411 0.059151
0.237624 0.186038 0.414541 0.119139
0.247525 0.144564 0.365896 0.103364
0.257426 0.148938 0.384864 0.028602
0.267327 0.224507 0.469850 -0.061220
0.277228 0.357842 0.585010 -0.124921
0.287129 0.490317 0.685044 -0.145025
0.297030 0.569077 0.743313 -0.128693
0.306931 0.593765 0.764925 -0.093033
0.316832 0.608285 0.778421 -0.048431
0.326733 0.662393 0.813835 0.008080
0.336634 0.785597 0.882100 0.086585
0.346535 0.973818 0.968012 0.191756
0.356436 1.179243 1.039512 0.314100
0.366337 1.323236 1.066337 0.431464
0.376238 1.345116 1.036767 0.519837
0.386139 1.249133 0.963492 0.566406
0.396040 1.100797 0.876502 0.576665
0.405941 0.978874 0.807804 0.571250
0.415842 0.932748 0.776350 0.574482
0.425743 0.970613 0.780444 0.601266
0.435644 1.062912 0.800513 0.649685
0.445545 1.150424 0.809945 0.703146
0.455446 1.169808 0.788355 0.740476
0.465347 1.094355 0.731179 0.748152
0.475248 0.954553 0.651737 0.727868
0.485149 0.814757 0.575412 0.695455
0.495050 0.731230 0.528856 0.671969
0.504950 0.731230 0.528856 0.671969
0.514851 0.814757 0.575412 0.695455
0.524752 0.954553 0.651737 0.727868
0.534653 1.094355 0.731179 0.748152
0.544554 1.169808 0.788355 0.740476
0.554455 1.150424 0.809945 0.703146
0.564356 1.062912 0.800513 0.649685
0.574257 0.970613 0.780444 0.601266
0.584158 0.932748 0.776350 0.574482
0.594059 0.978874 0.807804 0.571250
0.603960 1.100797 0.876502 0.576665
0.613861 1.249133 0.963492 0.566406
0.623762 1.345116 1.036767 0.519837
0.633663 1.323236 1.066337 0.431464
0.643564 1.179243 1.039512 0.314100
0.653465 0.973818 0.968012 0.191756
0.663366 0.785597 0.882100 0.086585
0.673267 0.662393 0.813835 0.008080
0.683168 0.608285 0.778421 -0.048431
0.693069 0.593765 0.764925 -0.093033
0.702970 0.569077 0.743313 -0.128693
0.712871 0.490317 0.685044 -0.145025
0.722772 0.357842 0.585010 -0.124921
0.732673 0.224507 0.469850 -0.061220
0.742574 0.148938 0.384864 0.028602
0.752475 0.144564 0.365896 0.103364
0.762376 0.186038 0.414541 0.119139
0.772277 0.248931 0.495411 0.059151
0.782178 0.316055 0.560040 -0.049093
0.792079 0.359565 0.581496 -0.146384
0.801980 0.360261 0.572431 -0.180510
0.811881 0.344828 0.569181 -0.144434
0.821782 0.357480 0.592300 -0.081610
0.831683 0.384968 0.618558 -0.048518
0.841584 0.359237 0.596121 -0.062265
0.851485 0.254454 0.497699 -0.082157
0.861386 0.134507 0.363210 -0.050854
0.871287 0.079383 0.279253 0.037418
0.881188 0.102102 0.298118 0.115009
0.891089 0.150780 0.373404 0.106535
0.900990 0.159020 0.397940 0.025777
0.910891 0.108098 0.328303 -0.017764
0.920792 0.066263 0.252098 0.052057
0.930693 0.099586 0.275345 0.154181
0.940594 0.134720 0.339944 0.138412
0.950495 0.074087 0.270094 0.033715
0.960396 0.010708 0.089172 0.052504
0.970297 0.035771 0.069695 0.175822
0.980198 0.029374 0.154710 0.073748
0.990099 0.000510 -0.021650 -0.006396
