   Position (m)       Function
0.009901 0.146444 0.235972 0.301266
0.019802 0.101349 -0.037752 0.316107
0.029703 0.068930 -0.134188 0.225662
0.039604 0.029675 -0.096034 0.143012
0.049505 0.014360 0.012174 0.119214
0.059406 0.042899 0.131824 0.159753
0.069307 0.109276 0.223572 0.243498
0.079208 0.188189 0.270241 0.339351
0.089109 0.249664 0.273280 0.418308
0.099010 0.272597 0.246208 0.460411
0.108911 0.252111 0.207583 0.457187
0.118812 0.199408 0.175123 0.410779
0.128713 0.135778 0.161770 0.331072
0.138614 0.084065 0.173844 0.232042
0.148515 0.060980 0.211024 0.128252
0.158416 0.072664 0.267645 0.032102
0.168317 0.114333 0.334726 -0.047873
0.178218 0.173344 0.402189 -0.107648
0.188119 0.234120 0.460852 -0.147428
0.198020 0.283074 0.503913 -0.170723
0.207921 0.312076 0.527786 -0.183079
0.217822 0.319731 0.532309 -0.190729
0.227723 0.310563 0.520387 -0.199401
0.237624 0.292804 0.497242 -0.213436
0.247525 0.275729 0.469438 -0.235279
0.257426 0.267422 0.443853 -0.265360
0.267327 0.273490 0.426735 -0.302302
0.277228 0.296807 0.422962 -0.343381
0.287129 0.338025 0.435553 -0.385121
0.297030 0.396373 0.465465 -0.423929
0.306931 0.470323 0.511642 -0.456667
0.316832 0.557833 0.571290 -0.481104
0.326733 0.656190 0.640301 -0.496189
0.336634 0.761622 0.713776 -0.502142
0.346535 0.869038 0.786560 -0.500362
0.356436 0.972138 0.853756 -0.493193
0.366337 1.064041 0.911151 -0.483576
0.376238 1.138351 0.955539 -0.474653
0.386139 1.190372 0.984920 -0.469365
0.396040 1.218141 0.998576 -0.470093
0.405941 1.222919 0.997030 -0.478383
0.415842 1.208967 0.981919 -0.494776
0.425743 1.182634 0.955783 -0.518761
0.435644 1.150976 0.921815 -0.548847
0.445545 1.120304 0.883585 -0.582736
0.455446 1.095030 0.844759 -0.617585
0.465347 1.077135 0.808837 -0.650321
0.475248 1.066357 0.778918 -0.677971
0.485149 1.060982 0.757502 -0.697978
0.495050 1.058964 0.746343 -0.708474
0.504950 1.058964 0.746343 -0.708474
0.514851 1.060982 0.757502 -0.697978
0.524752 1.066357 0.778918 -0.677971
0.534653 1.077135 0.808837 -0.650321
0.544554 1.095030 0.844759 -0.617585
0.554455 1.120304 0.883585 -0.582736
0.564356 1.150976 0.921815 -0.548847
0.574257 1.182634 0.955783 -0.518761
0.584158 1.208967 0.981919 -0.494776
0.594059 1.222919 0.997030 -0.478383
0.603960 1.218141 0.998576 -0.470093
0.613861 1.190372 0.984920 -0.469365
0.623762 1.138351 0.955539 -0.474653
0.633663 1.064041 0.911151 -0.483576
0.643564 0.972138 0.853756 -0.493193
0.653465 0.869038 0.786560 -0.500362
0.663366 0.761622 0.713776 -0.502142
0.673267 0.656190 0.640301 -0.496189
0.683168 0.557833 0.571290 -0.481104
0.693069 0.470323 0.511642 -0.456667
0.702970 0.396373 0.465465 -0.423929
0.712871 0.338025 0.435553 -0.385121
0.722772 0.296807 0.422962 -0.343381
0.732673 0.273490 0.426735 -0.302302
0.742574 0.267422 0.443853 -0.265360
0.752475 0.275729 0.469438 -0.235279
0.762376 0.292804 0.497242 -0.213436
0.772277 0.310563 0.520387 -0.199401
0.782178 0.319731 0.532309 -0.190729
0.792079 0.312076 0.527786 -0.183079
0.801980 0.283074 0.503913 -0.170723
0.811881 0.234120 0.460852 -0.147428
0.821782 0.173344 0.402189 -0.107648
0.831683 0.114333 0.334726 -0.047873
0.841584 0.072664 0.267645 0.032102
0.851485 0.060980 0.211024 0.128252
0.861386 0.084065 0.173844 0.232042
0.871287 0.135778 0.161770 0.331072
0.881188 0.199408 0.175123 0.410779
0.891089 0.252111 0.207583 0.457187
0.900990 0.272597 0.246208 0.460411
0.910891 0.249664 0.273280 0.418308
0.920792 0.188189 0.270241 0.339351
0.930693 0.109276 0.223572 0.243498
0.940594 0.042899 0.131824 0.159753
0.950495 0.014360 0.012174 0.119214
0.960396 0.029675 -0.096034 0.143012
0.970297 0.068930 -0.134188 0.225662
0.980198 0.101349 -0.037752 0.316107
0.990099 0.146444 0.235972 0.301266
