   Position (m)       Function
0.009901 0.020199 -0.100200 0.100790
0.019802 0.016045 -0.100306 0.077356
0.029703 0.064215 -0.092412 0.235956
0.039604 0.071702 -0.174863 0.202793
0.049505 0.017176 -0.047671 0.122078
0.059406 0.041359 0.042414 0.198897
0.069307 0.047623 -0.043199 0.213909
0.079208 0.022015 -0.105477 0.104355
0.089109 0.012319 -0.090587 0.064134
0.099010 0.043105 -0.152524 0.140857
0.108911 0.139312 -0.326749 0.180409
0.118812 0.231537 -0.469149 0.106942
0.128713 0.240717 -0.490320 0.017411
0.138614 0.220722 -0.469786 0.004831
0.148515 0.271423 -0.520144 0.029553
0.158416 0.409657 -0.640042 0.001853
0.168317 0.560332 -0.744066 -0.081843
0.178218 0.640441 -0.788507 -0.136740
0.188119 0.678033 -0.817193 -0.101138
0.198020 0.791355 -0.889532 -0.009405
0.207921 1.000912 -0.999124 0.051609
0.217822 1.168162 -1.080184 0.036930
0.227723 1.172955 -1.082870 -0.018625
0.237624 1.056057 -1.026557 -0.047314
0.247525 0.955116 -0.977131 -0.018206
0.257426 0.961427 -0.979636 0.041719
0.267327 1.041903 -1.017177 0.085177
0.277228 1.073754 -1.032009 0.093341
0.287129 0.972330 -0.982190 0.087369
0.297030 0.782467 -0.879036 0.098802
0.306931 0.619164 -0.775303 0.134420
0.316832 0.548005 -0.720326 0.170691
0.326733 0.555564 -0.723248 0.180210
0.336634 0.592413 -0.752425 0.162082
0.346535 0.608106 -0.765909 0.146595
0.356436 0.583283 -0.744675 0.169535
0.366337 0.551316 -0.703120 0.238617
0.376238 0.555976 -0.672980 0.321051
0.386139 0.590676 -0.677113 0.363585
0.396040 0.618685 -0.713736 0.330554
0.405941 0.631472 -0.760091 0.231806
0.415842 0.636894 -0.788947 0.120235
0.425743 0.618468 -0.784087 0.060629
0.435644 0.563543 -0.745146 0.091110
0.445545 0.506326 -0.682190 0.202343
0.455446 0.488992 -0.607359 0.346564
0.465347 0.500837 -0.530462 0.468452
0.475248 0.499276 -0.459765 0.536556
0.485149 0.471921 -0.404264 0.555421
0.495050 0.444910 -0.373336 0.552748
0.504950 0.444910 -0.373336 0.552748
0.514851 0.471921 -0.404264 0.555421
0.524752 0.499276 -0.459765 0.536556
0.534653 0.500837 -0.530462 0.468452
0.544554 0.488992 -0.607359 0.346564
0.554455 0.506326 -0.682190 0.202343
0.564356 0.563543 -0.745146 0.091110
0.574257 0.618468 -0.784087 0.060629
0.584158 0.636894 -0.788947 0.120235
0.594059 0.631472 -0.760091 0.231806
0.603960 0.618685 -0.713736 0.330554
0.613861 0.590676 -0.677113 0.363585
0.623762 0.555976 -0.672980 0.321051
0.633663 0.551316 -0.703120 0.238617
0.643564 0.583283 -0.744675 0.169535
0.653465 0.608106 -0.765909 0.146595
0.663366 0.592413 -0.752425 0.162082
0.673267 0.555564 -0.723248 0.180210
0.683168 0.548005 -0.720326 0.170691
0.693069 0.619164 -0.775303 0.134420
0.702970 0.782467 -0.879036 0.098802
0.712871 0.972330 -0.982190 0.087369
0.722772 1.073754 -1.032009 0.093341
0.732673 1.041903 -1.017177 0.085177
0.742574 0.961427 -0.979636 0.041719
0.752475 0.955116 -0.977131 -0.018206
0.762376 1.056057 -1.026557 -0.047314
0.772277 1.172955 -1.082870 -0.018625
0.782178 1.168162 -1.080184 0.036930
0.792079 1.000912 -0.999124 0.051609
0.801980 0.791355 -0.889532 -0.009405
0.811881 0.678033 -0.817193 -0.101138
0.821782 0.640441 -0.788507 -0.136740
0.831683 0.560332 -0.744066 -0.081843
0.841584 0.409657 -0.640042 0.001853
0.851485 0.271423 -0.520144 0.029553
0.861386 0.220722 -0.469786 0.004831
0.871287 0.240717 -0.490320 0.017411
0.881188 0.231537 -0.469149 0.106942
0.891089 0.139312 -0.326749 0.180409
0.900990 0.043105 -0.152524 0.140857
0.910891 0.012319 -0.090587 0.064134
0.920792 0.022015 -0.105477 0.104355
0.930693 0.047623 -0.043199 0.213909
0.940594 0.041359 0.042414 0.198897
0.950495 0.017176 -0.047671 0.122078
0.960396 0.071702 -0.174863 0.202793
0.970297 0.064215 -0.092412 0.235956
0.980198 0.016045 -0.100306 0.077356
0.990099 0.020199 -0.100200 0.100790
