   Position (m)       Function
0.009901 0.017429 0.097448 0.089069
0.019802 0.003579 0.047601 0.036236
0.029703 0.067309 0.259405 0.004198
0.039604 0.112611 0.314072 0.118192
0.049505 0.070311 0.260826 0.047758
0.059406 0.133650 0.350574 -0.103672
0.069307 0.257791 0.495404 -0.111203
0.079208 0.261789 0.511265 -0.019943
0.089109 0.183062 0.427640 0.013618
0.099010 0.157734 0.396682 -0.019420
0.108911 0.218730 0.467643 -0.006334
0.118812 0.319318 0.555217 0.105129
0.128713 0.390900 0.577460 0.239667
0.138614 0.390880 0.553368 0.290970
0.148515 0.371301 0.562131 0.235180
0.158416 0.432527 0.642849 0.138825
0.168317 0.573816 0.753418 0.078601
0.178218 0.674584 0.818287 0.070642
0.188119 0.649104 0.802427 0.072213
0.198020 0.546838 0.738576 0.036657
0.207921 0.480505 0.692014 -0.040271
0.217822 0.510452 0.703924 -0.122243
0.227723 0.612454 0.763591 -0.171412
0.237624 0.716317 0.826110 -0.184010
0.247525 0.764755 0.853155 -0.192048
0.257426 0.762221 0.841256 -0.233472
0.267327 0.771285 0.818590 -0.318112
0.277228 0.843375 0.818394 -0.416661
0.287129 0.957046 0.852711 -0.479511
0.297030 1.040890 0.905537 -0.469993
0.306931 1.048063 0.947265 -0.388267
0.316832 0.989211 0.956967 -0.270969
0.326733 0.904310 0.935812 -0.169016
0.336634 0.830685 0.903585 -0.119244
0.346535 0.795801 0.882966 -0.127168
0.356436 0.809699 0.883782 -0.169198
0.366337 0.850327 0.897845 -0.210239
0.376238 0.872335 0.906589 -0.224572
0.386139 0.844295 0.894994 -0.208038
0.396040 0.773749 0.861788 -0.176270
0.405941 0.694238 0.819207 -0.152112
0.415842 0.635776 0.782986 -0.150696
0.425743 0.606072 0.759599 -0.170531
0.435644 0.584704 0.739478 -0.194619
0.445545 0.531477 0.701065 -0.199962
0.455446 0.418090 0.623879 -0.169900
0.465347 0.263789 0.503155 -0.103071
0.475248 0.127974 0.357416 -0.015101
0.485149 0.054693 0.223971 0.067308
0.495050 0.034394 0.143917 0.116970
0.504950 0.034394 0.143917 0.116970
0.514851 0.054693 0.223971 0.067308
0.524752 0.127974 0.357416 -0.015101
0.534653 0.263789 0.503155 -0.103071
0.544554 0.418090 0.623879 -0.169900
0.554455 0.531477 0.701065 -0.199962
0.564356 0.584704 0.739478 -0.194619
0.574257 0.606072 0.759599 -0.170531
0.584158 0.635776 0.782986 -0.150696
0.594059 0.694238 0.819207 -0.152112
0.603960 0.773749 0.861788 -0.176270
0.613861 0.844295 0.894994 -0.208038
0.623762 0.872335 0.906589 -0.224572
0.633663 0.850327 0.897845 -0.210239
0.643564 0.809699 0.883782 -0.169198
0.653465 0.795801 0.882966 -0.127168
0.663366 0.830685 0.903585 -0.119244
0.673267 0.904310 0.935812 -0.169016
0.683168 0.989211 0.956967 -0.270969
0.693069 1.048063 0.947265 -0.388267
0.702970 1.040890 0.905537 -0.469993
0.712871 0.957046 0.852711 -0.479511
0.722772 0.843375 0.818394 -0.416661
0.732673 0.771285 0.818590 -0.318112
0.742574 0.762221 0.841256 -0.233472
0.752475 0.764755 0.853155 -0.192048
0.762376 0.716317 0.826110 -0.184010
0.772277 0.612454 0.763591 -0.171412
0.782178 0.510452 0.703924 -0.122243
0.792079 0.480505 0.692014 -0.040271
0.801980 0.546838 0.738576 0.036657
0.811881 0.649104 0.802427 0.072213
0.821782 0.674584 0.818287 0.070642
0.831683 0.573816 0.753418 0.078601
0.841584 0.432527 0.642849 0.138825
0.851485 0.371301 0.562131 0.235180
0.861386 0.390880 0.553368 0.290970
0.871287 0.390900 0.577460 0.239667
0.881188 0.319318 0.555217 0.105129
0.891089 0.218730 0.467643 -0.006334
0.900990 0.157734 0.396682 -0.019420
0.910891 0.183062 0.427640 0.013618
0.920792 0.261789 0.511265 -0.019943
0.930693 0.257791 0.495404 -0.111203
0.940594 0.133650 0.350574 -0.103672
0.950495 0.070311 0.260826 0.047758
0.960396 0.112611 0.314072 0.118192
0.970297 0.067309 0.259405 0.004198
0.980198 0.003579 0.047601 0.036236
0.990099 0.017429 0.097448 0.089069
