   Position (m)       Function
0.009901 0.011099 -0.034685 0.099477
0.019802 0.002874 -0.019074 0.050102
0.029703 0.032797 -0.006913 0.180968
0.039604 0.048663 -0.168568 0.142296
0.049505 0.025686 -0.159187 0.018584
0.059406 0.024526 -0.138123 0.073811
0.069307 0.089245 -0.265210 0.137508
0.079208 0.132011 -0.351615 0.091530
0.089109 0.091498 -0.287723 0.093347
0.099010 0.098415 -0.217333 0.226235
0.108911 0.186682 -0.251382 0.351410
0.118812 0.214895 -0.311476 0.343333
0.128713 0.153909 -0.297286 0.255989
0.138614 0.103485 -0.246455 0.206749
0.148515 0.114100 -0.264759 0.209767
0.158416 0.173146 -0.371426 0.187587
0.168317 0.237481 -0.476993 0.099794
0.178218 0.246369 -0.496355 -0.000855
0.188119 0.194629 -0.439307 -0.040477
0.198020 0.145993 -0.381763 -0.015811
0.207921 0.139281 -0.373177 0.004478
0.217822 0.154712 -0.391195 -0.040977
0.227723 0.164921 -0.380873 -0.140913
0.237624 0.153780 -0.321309 -0.224812
0.247525 0.114455 -0.246687 -0.231517
0.257426 0.069375 -0.208351 -0.161137
0.267327 0.054958 -0.224870 -0.066270
0.277228 0.073307 -0.270752 -0.000910
0.287129 0.096303 -0.309604 0.021172
0.297030 0.112635 -0.334668 0.025155
0.306931 0.143856 -0.377077 0.040858
0.316832 0.231312 -0.475628 0.071341
0.326733 0.413852 -0.636827 0.091123
0.336634 0.678454 -0.820625 0.070910
0.346535 0.929191 -0.963937 0.004087
0.356436 1.054372 -1.023099 -0.087410
0.366337 1.034899 -1.002991 -0.170024
0.376238 0.956413 -0.952444 -0.221951
0.386139 0.926357 -0.931028 -0.244014
0.396040 1.007202 -0.971466 -0.251903
0.405941 1.196031 -1.062441 -0.259328
0.415842 1.418512 -1.160598 -0.267439
0.425743 1.562890 -1.220962 -0.268592
0.435644 1.567394 -1.224770 -0.259486
0.445545 1.474224 -1.187980 -0.250851
0.455446 1.386611 -1.147576 -0.263970
0.465347 1.391161 -1.136527 -0.315386
0.475248 1.515369 -1.163803 -0.401161
0.485149 1.710078 -1.211044 -0.493408
0.495050 1.859925 -1.246483 -0.553358
0.504950 1.859925 -1.246483 -0.553358
0.514851 1.710078 -1.211044 -0.493408
0.524752 1.515369 -1.163803 -0.401161
0.534653 1.391161 -1.136527 -0.315386
0.544554 1.386611 -1.147576 -0.263970
0.554455 1.474224 -1.187980 -0.250851
0.564356 1.567394 -1.224770 -0.259486
0.574257 1.562890 -1.220962 -0.268592
0.584158 1.418512 -1.160598 -0.267439
0.594059 1.196031 -1.062441 -0.259328
0.603960 1.007202 -0.971466 -0.251903
0.613861 0.926357 -0.931028 -0.244014
0.623762 0.956413 -0.952444 -0.221951
0.633663 1.034899 -1.002991 -0.170024
0.643564 1.054372 -1.023099 -0.087410
0.653465 0.929191 -0.963937 0.004087
0.663366 0.678454 -0.820625 0.070910
0.673267 0.413852 -0.636827 0.091123
0.683168 0.231312 -0.475628 0.071341
0.693069 0.143856 -0.377077 0.040858
0.702970 0.112635 -0.334668 0.025155
0.712871 0.096303 -0.309604 0.021172
0.722772 0.073307 -0.270752 -0.000910
0.732673 0.054958 -0.224870 -0.066270
0.742574 0.069375 -0.208351 -0.161137
0.752475 0.114455 -0.246687 -0.231517
0.762376 0.153780 -0.321309 -0.224812
0.772277 0.164921 -0.380873 -0.140913
0.782178 0.154712 -0.391195 -0.040977
0.792079 0.139281 -0.373177 0.004478
0.801980 0.145993 -0.381763 -0.015811
0.811881 0.194629 -0.439307 -0.040477
0.821782 0.246369 -0.496355 -0.000855
0.831683 0.237481 -0.476993 0.099794
0.841584 0.173146 -0.371426 0.187587
0.851485 0.114100 -0.264759 0.209767
0.861386 0.103485 -0.246455 0.206749
0.871287 0.153909 -0.297286 0.255989
0.881188 0.214895 -0.311476 0.343333
0.891089 0.186682 -0.251382 0.351410
0.900990 0.098415 -0.217333 0.226235
0.910891 0.091498 -0.287723 0.093347
0.920792 0.132011 -0.351615 0.091530
0.930693 0.089245 -0.265210 0.137508
0.940594 0.024526 -0.138123 0.073811
0.950495 0.025686 -0.159187 0.018584
0.960396 0.048663 -0.168568 0.142296
0.970297 0.032797 -0.006913 0.180968
0.980198 0.002874 -0.019074 0.050102
0.990099 0.011099 -0.034685 0.099477
