   Position (m)       Function
0.009901 0.002409 0.001959 -0.049038
0.019802 0.026139 0.156628 0.040081
0.029703 0.015147 0.049496 0.112681
0.039604 0.010034 0.095247 0.031018
0.049505 0.079346 0.252329 0.125202
0.059406 0.159400 0.263382 0.300050
0.069307 0.148729 0.203522 0.327578
0.079208 0.125205 0.255428 0.244871
0.089109 0.201190 0.396436 0.209831
0.099010 0.285291 0.477086 0.240166
0.108911 0.250366 0.445641 0.227531
0.118812 0.164242 0.388415 0.115654
0.128713 0.157571 0.396110 -0.025836
0.138614 0.220429 0.460555 -0.091202
0.148515 0.260007 0.507136 -0.053113
0.158416 0.243667 0.493072 0.023385
0.168317 0.209187 0.453693 0.057879
0.178218 0.213172 0.460834 0.028357
0.188119 0.303521 0.550373 -0.024711
0.198020 0.481026 0.691717 -0.050535
0.207921 0.672457 0.819208 -0.036825
0.217822 0.788912 0.888111 -0.013084
0.227723 0.819245 0.904999 -0.014926
0.237624 0.835715 0.912924 -0.047798
0.247525 0.911118 0.951011 -0.081829
0.257426 1.054251 1.023751 -0.078642
0.267327 1.213319 1.101222 -0.025089
0.277228 1.313348 1.144767 0.053449
0.287129 1.301029 1.135400 0.109074
0.297030 1.186784 1.084478 0.103404
0.306931 1.045960 1.022204 0.032535
0.316832 0.956619 0.975490 -0.070976
0.326733 0.931069 0.951826 -0.158422
0.336634 0.918710 0.938848 -0.193065
0.346535 0.869672 0.917188 -0.168634
0.356436 0.778760 0.875746 -0.108759
0.366337 0.672808 0.818711 -0.050192
0.376238 0.579188 0.760742 -0.021440
0.386139 0.512316 0.715164 -0.029276
0.396040 0.471666 0.684206 -0.059401
0.405941 0.440936 0.658055 -0.088880
0.415842 0.398621 0.623080 -0.101939
0.425743 0.338760 0.573372 -0.100021
0.435644 0.278191 0.517648 -0.101153
0.445545 0.243942 0.476562 -0.129732
0.455446 0.263336 0.471509 -0.202523
0.465347 0.362573 0.511284 -0.318060
0.475248 0.548162 0.584517 -0.454425
0.485149 0.771322 0.662695 -0.576331
0.495050 0.928269 0.712732 -0.648292
0.504950 0.928269 0.712732 -0.648292
0.514851 0.771322 0.662695 -0.576331
0.524752 0.548162 0.584517 -0.454425
0.534653 0.362573 0.511284 -0.318060
0.544554 0.263336 0.471509 -0.202523
0.554455 0.243942 0.476562 -0.129732
0.564356 0.278191 0.517648 -0.101153
0.574257 0.338760 0.573372 -0.100021
0.584158 0.398621 0.623080 -0.101939
0.594059 0.440936 0.658055 -0.088880
0.603960 0.471666 0.684206 -0.059401
0.613861 0.512316 0.715164 -0.029276
0.623762 0.579188 0.760742 -0.021440
0.633663 0.672808 0.818711 -0.050192
0.643564 0.778760 0.875746 -0.108759
0.653465 0.869672 0.917188 -0.168634
0.663366 0.918710 0.938848 -0.193065
0.673267 0.931069 0.951826 -0.158422
0.683168 0.956619 0.975490 -0.070976
0.693069 1.045960 1.022204 0.032535
0.702970 1.186784 1.084478 0.103404
0.712871 1.301029 1.135400 0.109074
0.722772 1.313348 1.144767 0.053449
0.732673 1.213319 1.101222 -0.025089
0.742574 1.054251 1.023751 -0.078642
0.752475 0.911118 0.951011 -0.081829
0.762376 0.835715 0.912924 -0.047798
0.772277 0.819245 0.904999 -0.014926
0.782178 0.788912 0.888111 -0.013084
0.792079 0.672457 0.819208 -0.036825
0.801980 0.481026 0.691717 -0.050535
0.811881 0.303521 0.550373 -0.024711
0.821782 0.213172 0.460834 0.028357
0.831683 0.209187 0.453693 0.057879
0.841584 0.243667 0.493072 0.023385
0.851485 0.260007 0.507136 -0.053113
0.861386 0.220429 0.460555 -0.091202
0.871287 0.157571 0.396110 -0.025836
0.881188 0.164242 0.388415 0.115654
0.891089 0.250366 0.445641 0.227531
0.900990 0.285291 0.477086 0.240166
0.910891 0.201190 0.396436 0.209831
0.920792 0.125205 0.255428 0.244871
0.930693 0.148729 0.203522 0.327578
0.940594 0.159400 0.263382 0.300050
0.950495 0.079346 0.252329 0.125202
0.960396 0.010034 0.095247 0.031018
0.970297 0.015147 0.049496 0.112681
0.980198 0.026139 0.156628 0.040081
0.990099 0.002409 0.001959 -0.049038
