   Position (m)       Function
0.009901 0.002802 -0.009913 -0.051998
0.019802 0.003057 -0.028257 0.047522
0.029703 0.025480 -0.147652 -0.060655
0.039604 0.015380 -0.057911 -0.109663
0.049505 0.008711 -0.093325 0.001050
0.059406 0.052275 -0.228439 -0.009496
0.069307 0.054307 -0.221037 -0.073821
0.079208 0.019278 -0.138694 0.006509
0.089109 0.052486 -0.162308 0.161684
0.099010 0.113051 -0.261911 0.210842
0.108911 0.110099 -0.298054 0.145816
0.118812 0.076277 -0.262130 0.086975
0.128713 0.079323 -0.270976 0.076779
0.138614 0.151133 -0.386783 0.039145
0.148515 0.297964 -0.539134 -0.085428
0.158416 0.447383 -0.622452 -0.244820
0.168317 0.488206 -0.614398 -0.332748
0.178218 0.426752 -0.577221 -0.305888
0.188119 0.372090 -0.568589 -0.220898
0.198020 0.363423 -0.579267 -0.166953
0.207921 0.344766 -0.558440 -0.181413
0.217822 0.286971 -0.482347 -0.233050
0.227723 0.223445 -0.385995 -0.272860
0.237624 0.191666 -0.329178 -0.288630
0.247525 0.210161 -0.337303 -0.310464
0.257426 0.279705 -0.376180 -0.371744
0.267327 0.367050 -0.381376 -0.470746
0.277228 0.422004 -0.312279 -0.569637
0.287129 0.428089 -0.183986 -0.627884
0.297030 0.408399 -0.054321 -0.636748
0.306931 0.390487 0.018532 -0.624615
0.316832 0.398478 0.012713 -0.631123
0.326733 0.456975 -0.051162 -0.674061
0.336634 0.559873 -0.132722 -0.736382
0.346535 0.652366 -0.201821 -0.782070
0.356436 0.682683 -0.253668 -0.786343
0.366337 0.662893 -0.302258 -0.755998
0.376238 0.656703 -0.361991 -0.725028
0.386139 0.720623 -0.433469 -0.729882
0.396040 0.866330 -0.502975 -0.783164
0.405941 1.053646 -0.553336 -0.864561
0.415842 1.205870 -0.576099 -0.934869
0.425743 1.259158 -0.576014 -0.962998
0.435644 1.218238 -0.565995 -0.947570
0.445545 1.155538 -0.557859 -0.918875
0.455446 1.155572 -0.556081 -0.919970
0.465347 1.269647 -0.558146 -0.978836
0.475248 1.498785 -0.559567 -1.088885
0.485149 1.775684 -0.558583 -1.209822
0.495050 1.970734 -0.556912 -1.288636
0.504950 1.970734 -0.556912 -1.288636
0.514851 1.775684 -0.558583 -1.209822
0.524752 1.498785 -0.559567 -1.088885
0.534653 1.269647 -0.558146 -0.978836
0.544554 1.155572 -0.556081 -0.919970
0.554455 1.155538 -0.557859 -0.918875
0.564356 1.218238 -0.565995 -0.947570
0.574257 1.259158 -0.576014 -0.962998
0.584158 1.205870 -0.576099 -0.934869
0.594059 1.053646 -0.553336 -0.864561
0.603960 0.866330 -0.502975 -0.783164
0.613861 0.720623 -0.433469 -0.729882
0.623762 0.656703 -0.361991 -0.725028
0.633663 0.662893 -0.302258 -0.755998
0.643564 0.682683 -0.253668 -0.786343
0.653465 0.652366 -0.201821 -0.782070
0.663366 0.559873 -0.132722 -0.736382
0.673267 0.456975 -0.051162 -0.674061
0.683168 0.398478 0.012713 -0.631123
0.693069 0.390487 0.018532 -0.624615
0.702970 0.408399 -0.054321 -0.636748
0.712871 0.428089 -0.183986 -0.627884
0.722772 0.422004 -0.312279 -0.569637
0.732673 0.367050 -0.381376 -0.470746
0.742574 0.279705 -0.376180 -0.371744
0.752475 0.210161 -0.337303 -0.310464
0.762376 0.191666 -0.329178 -0.288630
0.772277 0.223445 -0.385995 -0.272860
0.782178 0.286971 -0.482347 -0.233050
0.792079 0.344766 -0.558440 -0.181413
0.801980 0.363423 -0.579267 -0.166953
0.811881 0.372090 -0.568589 -0.220898
0.821782 0.426752 -0.577221 -0.305888
0.831683 0.488206 -0.614398 -0.332748
0.841584 0.447383 -0.622452 -0.244820
0.851485 0.297964 -0.539134 -0.085428
0.861386 0.151133 -0.386783 0.039145
0.871287 0.079323 -0.270976 0.076779
0.881188 0.076277 -0.262130 0.086975
0.891089 0.110099 -0.298054 0.145816
0.900990 0.113051 -0.261911 0.210842
0.910891 0.052486 -0.162308 0.161684
0.920792 0.019278 -0.138694 0.006509
0.930693 0.054307 -0.221037 -0.073821
0.940594 0.052275 -0.228439 -0.009496
0.950495 0.008711 -0.093325 0.001050
0.960396 0.015380 -0.057911 -0.109663
0.970297 0.025480 -0.147652 -0.060655
0.980198 0.003057 -0.028257 0.047522
0.990099 0.002802 -0.009913 -0.051998
