   Position (m)       Function
0.009901 0.042651 0.170642 -0.116326
0.019802 0.039169 0.180152 0.081938
0.029703 0.009513 0.093838 -0.026595
0.039604 0.068025 0.206005 -0.159958
0.049505 0.142531 0.358252 -0.119106
0.059406 0.144107 0.379197 0.017780
0.069307 0.087745 0.279391 0.098415
0.079208 0.035982 0.175468 0.072066
0.089109 0.022535 0.150113 -0.001266
0.099010 0.038747 0.192867 -0.039359
0.108911 0.055434 0.235045 -0.013688
0.118812 0.048911 0.217494 0.040096
0.128713 0.021240 0.131541 0.062746
0.138614 0.000560 0.013702 0.019285
0.148515 0.014180 -0.088522 -0.079651
0.158416 0.058441 -0.149829 -0.189716
0.168317 0.101083 -0.178943 -0.262798
0.178218 0.117732 -0.207036 -0.273621
0.188119 0.122529 -0.264645 -0.229112
0.198020 0.156768 -0.362432 -0.159406
0.207921 0.245673 -0.485635 -0.099155
0.217822 0.368362 -0.602810 -0.070587
0.227723 0.471198 -0.682195 -0.076212
0.237624 0.509814 -0.706613 -0.102528
0.247525 0.479712 -0.680189 -0.130593
0.257426 0.412330 -0.625090 -0.146944
0.267327 0.348596 -0.571160 -0.149573
0.277228 0.317379 -0.543851 -0.146987
0.287129 0.331753 -0.555579 -0.151936
0.297030 0.394172 -0.603360 -0.173574
0.306931 0.497312 -0.672602 -0.211940
0.316832 0.620488 -0.744556 -0.257146
0.326733 0.732463 -0.804011 -0.293307
0.336634 0.806034 -0.844309 -0.305247
0.346535 0.835193 -0.868297 -0.285051
0.356436 0.839762 -0.885524 -0.235816
0.366337 0.852574 -0.907335 -0.171220
0.376238 0.899599 -0.941929 -0.111214
0.386139 0.988086 -0.991154 -0.075491
0.396040 1.108248 -1.049905 -0.077115
0.405941 1.241623 -1.107968 -0.118447
0.415842 1.366660 -1.153395 -0.190630
0.425743 1.459870 -1.176155 -0.276639
0.435644 1.498355 -1.170936 -0.356741
0.445545 1.467847 -1.138432 -0.414512
0.455446 1.372159 -1.085007 -0.441497
0.465347 1.235432 -1.021083 -0.439115
0.475248 1.093551 -0.958840 -0.417345
0.485149 0.980474 -0.909823 -0.390765
0.495050 0.918875 -0.882914 -0.373280
0.504950 0.918875 -0.882914 -0.373280
0.514851 0.980474 -0.909823 -0.390765
0.524752 1.093551 -0.958840 -0.417345
0.534653 1.235432 -1.021083 -0.439115
0.544554 1.372159 -1.085007 -0.441497
0.554455 1.467847 -1.138432 -0.414512
0.564356 1.498355 -1.170936 -0.356741
0.574257 1.459870 -1.176155 -0.276639
0.584158 1.366660 -1.153395 -0.190630
0.594059 1.241623 -1.107968 -0.118447
0.603960 1.108248 -1.049905 -0.077115
0.613861 0.988086 -0.991154 -0.075491
0.623762 0.899599 -0.941929 -0.111214
0.633663 0.852574 -0.907335 -0.171220
0.643564 0.839762 -0.885524 -0.235816
0.653465 0.835193 -0.868297 -0.285051
0.663366 0.806034 -0.844309 -0.305247
0.673267 0.732463 -0.804011 -0.293307
0.683168 0.620488 -0.744556 -0.257146
0.693069 0.497312 -0.672602 -0.211940
0.702970 0.394172 -0.603360 -0.173574
0.712871 0.331753 -0.555579 -0.151936
0.722772 0.317379 -0.543851 -0.146987
0.732673 0.348596 -0.571160 -0.149573
0.742574 0.412330 -0.625090 -0.146944
0.752475 0.479712 -0.680189 -0.130593
0.762376 0.509814 -0.706613 -0.102528
0.772277 0.471198 -0.682195 -0.076212
0.782178 0.368362 -0.602810 -0.070587
0.792079 0.245673 -0.485635 -0.099155
0.801980 0.156768 -0.362432 -0.159406
0.811881 0.122529 -0.264645 -0.229112
0.821782 0.117732 -0.207036 -0.273621
0.831683 0.101083 -0.178943 -0.262798
0.841584 0.058441 -0.149829 -0.189716
0.851485 0.014180 -0.088522 -0.079651
0.861386 0.000560 0.013702 0.019285
0.871287 0.021240 0.131541 0.062746
0.881188 0.048911 0.217494 0.040096
0.891089 0.055434 0.235045 -0.013688
0.900990 0.038747 0.192867 -0.039359
0.910891 0.022535 0.150113 -0.001266
0.920792 0.035982 0.175468 0.072066
0.930693 0.087745 0.279391 0.098415
0.940594 0.144107 0.379197 0.017780
0.950495 0.142531 0.358252 -0.119106
0.960396 0.068025 0.206005 -0.159958
0.970297 0.009513 0.093838 -0.026595
0.980198 0.039169 0.180152 0.081938
0.990099 0.042651 0.170642 -0.116326
