   Position (m)       Function
0.009901 0.015261 -0.116711 0.040497
0.019802 0.010342 0.010743 -0.101128
0.029703 0.008694 0.071653 0.059665
0.039604 0.013305 -0.050874 0.103522
0.049505 0.006339 -0.077248 -0.019290
0.059406 0.012685 0.052263 -0.099770
0.069307 0.035300 0.182495 -0.044678
0.079208 0.041299 0.194911 0.057521
0.089109 0.022543 0.117857 0.093017
0.099010 0.004725 0.050093 0.047067
0.108911 0.002059 0.044654 -0.008088
0.118812 0.005098 0.071377 -0.001830
0.128713 0.009045 0.063676 0.070644
0.138614 0.023876 -0.014934 0.153794
0.148515 0.054121 -0.142981 0.183514
0.158416 0.087545 -0.263329 0.134919
0.168317 0.108515 -0.327724 0.033354
0.178218 0.112291 -0.327724 -0.069913
0.188119 0.104295 -0.294280 -0.133022
0.198020 0.095333 -0.272648 -0.144901
0.207921 0.100935 -0.293040 -0.122732
0.217822 0.134878 -0.355376 -0.092660
0.227723 0.193402 -0.434278 -0.069316
0.237624 0.249832 -0.497614 -0.047030
0.247525 0.276527 -0.525823 -0.006117
0.257426 0.277013 -0.521400 0.071801
0.267327 0.291209 -0.505225 0.189622
0.277228 0.362721 -0.503880 0.329888
0.287129 0.499952 -0.535879 0.461288
0.297030 0.669809 -0.603782 0.552500
0.306931 0.826555 -0.695026 0.586084
0.316832 0.943565 -0.789554 0.565835
0.326733 1.020923 -0.869472 0.514724
0.336634 1.073412 -0.925856 0.464975
0.346535 1.119812 -0.960065 0.445070
0.356436 1.180444 -0.979942 0.469210
0.366337 1.271587 -0.993650 0.533149
0.376238 1.390264 -1.004561 0.617350
0.386139 1.503059 -1.009606 0.695525
0.396040 1.557774 -1.001526 0.744796
0.405941 1.515723 -0.973542 0.753617
0.415842 1.379094 -0.923928 0.724880
0.425743 1.190290 -0.858208 0.673624
0.435644 1.006189 -0.787943 0.620754
0.445545 0.870681 -0.726688 0.585325
0.455446 0.803442 -0.684948 0.578177
0.465347 0.802738 -0.666357 0.598922
0.475248 0.850304 -0.666739 0.636996
0.485149 0.914669 -0.676403 0.676128
0.495050 0.959473 -0.684667 0.700503
0.504950 0.959473 -0.684667 0.700503
0.514851 0.914669 -0.676403 0.676128
0.524752 0.850304 -0.666739 0.636996
0.534653 0.802738 -0.666357 0.598922
0.544554 0.803442 -0.684948 0.578177
0.554455 0.870681 -0.726688 0.585325
0.564356 1.006189 -0.787943 0.620754
0.574257 1.190290 -0.858208 0.673624
0.584158 1.379094 -0.923928 0.724880
0.594059 1.515723 -0.973542 0.753617
0.603960 1.557774 -1.001526 0.744796
0.613861 1.503059 -1.009606 0.695525
0.623762 1.390264 -1.004561 0.617350
0.633663 1.271587 -0.993650 0.533149
0.643564 1.180444 -0.979942 0.469210
0.653465 1.119812 -0.960065 0.445070
0.663366 1.073412 -0.925856 0.464975
0.673267 1.020923 -0.869472 0.514724
0.683168 0.943565 -0.789554 0.565835
0.693069 0.826555 -0.695026 0.586084
0.702970 0.669809 -0.603782 0.552500
0.712871 0.499952 -0.535879 0.461288
0.722772 0.362721 -0.503880 0.329888
0.732673 0.291209 -0.505225 0.189622
0.742574 0.277013 -0.521400 0.071801
0.752475 0.276527 -0.525823 -0.006117
0.762376 0.249832 -0.497614 -0.047030
0.772277 0.193402 -0.434278 -0.069316
0.782178 0.134878 -0.355376 -0.092660
0.792079 0.100935 -0.293040 -0.122732
0.801980 0.095333 -0.272648 -0.144901
0.811881 0.104295 -0.294280 -0.133022
0.821782 0.112291 -0.327724 -0.069913
0.831683 0.108515 -0.327724 0.033354
0.841584 0.087545 -0.263329 0.134919
0.851485 0.054121 -0.142981 0.183514
0.861386 0.023876 -0.014934 0.153794
0.871287 0.009045 0.063676 0.070644
0.881188 0.005098 0.071377 -0.001830
0.891089 0.002059 0.044654 -0.008088
0.900990 0.004725 0.050093 0.047067
0.910891 0.022543 0.117857 0.093017
0.920792 0.041299 0.194911 0.057521
0.930693 0.035300 0.182495 -0.044678
0.940594 0.012685 0.052263 -0.099770
0.950495 0.006339 -0.077248 -0.019290
0.960396 0.013305 -0.050874 0.103522
0.970297 0.008694 0.071653 0.059665
0.980198 0.010342 0.010743 -0.101128
0.990099 0.015261 -0.116711 0.040497
