   Position (m)       Function
0.009901 0.015996 0.027256 -0.123503
0.019802 0.013802 -0.082398 0.083744
0.029703 0.084299 -0.290262 -0.006871
0.039604 0.097760 -0.281624 -0.135823
0.049505 0.044965 -0.190113 -0.093926
0.059406 0.039813 -0.190154 0.060450
0.069307 0.116402 -0.291430 0.177399
0.079208 0.189502 -0.391071 0.191220
0.089109 0.185238 -0.404556 0.146875
0.099010 0.126514 -0.333132 0.124647
0.108911 0.085067 -0.241627 0.163352
0.118812 0.095702 -0.195921 0.239410
0.128713 0.135802 -0.217280 0.297643
0.138614 0.165713 -0.278581 0.296826
0.148515 0.166242 -0.332434 0.236072
0.158416 0.141690 -0.345046 0.150442
0.168317 0.106066 -0.314202 0.085690
0.178218 0.075280 -0.264975 0.071192
0.188119 0.064556 -0.230831 0.106175
0.198020 0.081398 -0.233671 0.163695
0.207921 0.117639 -0.273663 0.206755
0.217822 0.152959 -0.332221 0.206369
0.227723 0.170963 -0.384223 0.152758
0.237624 0.172769 -0.411858 0.056059
0.247525 0.174491 -0.413157 -0.061578
0.257426 0.192969 -0.401963 -0.177187
0.267327 0.236501 -0.400462 -0.275919
0.277228 0.309171 -0.428505 -0.354337
0.287129 0.419271 -0.494644 -0.417849
0.297030 0.576256 -0.592437 -0.474630
0.306931 0.774476 -0.702955 -0.529462
0.316832 0.979902 -0.801941 -0.580338
0.326733 1.137507 -0.868494 -0.619052
0.336634 1.199021 -0.892019 -0.635077
0.346535 1.151340 -0.875204 -0.620772
0.356436 1.024189 -0.832413 -0.575567
0.366337 0.872948 -0.784517 -0.507426
0.376238 0.751562 -0.752164 -0.431059
0.386139 0.694372 -0.749749 -0.363660
0.396040 0.713489 -0.781814 -0.319774
0.405941 0.804394 -0.842654 -0.307130
0.415842 0.949796 -0.918852 -0.324818
0.425743 1.120134 -0.993707 -0.364254
0.435644 1.277009 -1.052083 -0.412469
0.445545 1.384156 -1.084348 -0.456449
0.455446 1.421911 -1.088441 -0.487040
0.465347 1.395518 -1.069739 -0.501176
0.475248 1.331284 -1.038978 -0.501806
0.485149 1.263682 -1.008915 -0.495755
0.495050 1.221913 -0.990671 -0.490392
0.504950 1.221913 -0.990671 -0.490392
0.514851 1.263682 -1.008915 -0.495755
0.524752 1.331284 -1.038978 -0.501806
0.534653 1.395518 -1.069739 -0.501176
0.544554 1.421911 -1.088441 -0.487040
0.554455 1.384156 -1.084348 -0.456449
0.564356 1.277009 -1.052083 -0.412469
0.574257 1.120134 -0.993707 -0.364254
0.584158 0.949796 -0.918852 -0.324818
0.594059 0.804394 -0.842654 -0.307130
0.603960 0.713489 -0.781814 -0.319774
0.613861 0.694372 -0.749749 -0.363660
0.623762 0.751562 -0.752164 -0.431059
0.633663 0.872948 -0.784517 -0.507426
0.643564 1.024189 -0.832413 -0.575567
0.653465 1.151340 -0.875204 -0.620772
0.663366 1.199021 -0.892019 -0.635077
0.673267 1.137507 -0.868494 -0.619052
0.683168 0.979902 -0.801941 -0.580338
0.693069 0.774476 -0.702955 -0.529462
0.702970 0.576256 -0.592437 -0.474630
0.712871 0.419271 -0.494644 -0.417849
0.722772 0.309171 -0.428505 -0.354337
0.732673 0.236501 -0.400462 -0.275919
0.742574 0.192969 -0.401963 -0.177187
0.752475 0.174491 -0.413157 -0.061578
0.762376 0.172769 -0.411858 0.056059
0.772277 0.170963 -0.384223 0.152758
0.782178 0.152959 -0.332221 0.206369
0.792079 0.117639 -0.273663 0.206755
0.801980 0.081398 -0.233671 0.163695
0.811881 0.064556 -0.230831 0.106175
0.821782 0.075280 -0.264975 0.071192
0.831683 0.106066 -0.314202 0.085690
0.841584 0.141690 -0.345046 0.150442
0.851485 0.166242 -0.332434 0.236072
0.861386 0.165713 -0.278581 0.296826
0.871287 0.135802 -0.217280 0.297643
0.881188 0.095702 -0.195921 0.239410
0.891089 0.085067 -0.241627 0.163352
0.900990 0.126514 -0.333132 0.124647
0.910891 0.185238 -0.404556 0.146875
0.920792 0.189502 -0.391071 0.191220
0.930693 0.116402 -0.291430 0.177399
0.940594 0.039813 -0.190154 0.060450
0.950495 0.044965 -0.190113 -0.093926
0.960396 0.097760 -0.281624 -0.135823
0.970297 0.084299 -0.290262 -0.006871
0.980198 0.013802 -0.082398 0.083744
0.990099 0.015996 0.027256 -0.123503
