   Position (m)       Function
0.009901 0.009219 0.092633 0.025255
0.019802 0.022603 0.082315 0.125808
0.029703 0.012258 0.110622 0.004524
0.039604 0.045561 0.209794 0.039342
0.049505 0.013208 0.103735 0.049464
0.059406 0.012122 0.063178 -0.090169
0.069307 0.037376 0.160238 -0.108165
0.079208 0.031161 0.175128 0.022164
0.089109 0.020381 0.104819 0.096924
0.099010 0.023717 0.117026 0.100108
0.108911 0.072269 0.207360 0.171086
0.118812 0.149517 0.220513 0.317634
0.128713 0.176603 0.108712 0.405937
0.138614 0.141994 -0.017016 0.376437
0.148515 0.106422 -0.064158 0.319853
0.158416 0.118226 -0.068882 0.336869
0.168317 0.181623 -0.112756 0.410985
0.178218 0.243917 -0.200355 0.451414
0.188119 0.242787 -0.262360 0.417078
0.198020 0.193726 -0.256491 0.357685
0.207921 0.167887 -0.225993 0.341781
0.217822 0.204409 -0.250566 0.376332
0.227723 0.295420 -0.357505 0.409403
0.237624 0.402577 -0.493942 0.398244
0.247525 0.466987 -0.581948 0.358223
0.257426 0.467778 -0.591666 0.343088
0.267327 0.463632 -0.560814 0.386161
0.277228 0.522430 -0.551382 0.467341
0.287129 0.639271 -0.593064 0.536234
0.297030 0.759534 -0.665037 0.563258
0.306931 0.845411 -0.723735 0.567114
0.316832 0.905220 -0.742934 0.594365
0.326733 0.984481 -0.729397 0.672652
0.336634 1.108704 -0.706695 0.780568
0.346535 1.214008 -0.689352 0.859535
0.356436 1.187067 -0.673556 0.856381
0.366337 1.003471 -0.650526 0.761766
0.376238 0.771352 -0.626127 0.615888
0.386139 0.621549 -0.625477 0.479924
0.396040 0.614458 -0.676242 0.396426
0.405941 0.749403 -0.784123 0.366817
0.415842 0.977998 -0.921558 0.358787
0.425743 1.194204 -1.040310 0.334602
0.435644 1.287205 -1.099768 0.278774
0.445545 1.232585 -1.090743 0.207037
0.455446 1.101195 -1.038153 0.153080
0.465347 0.984747 -0.981828 0.144088
0.475248 0.936070 -0.950268 0.181825
0.485149 0.953200 -0.946161 0.240789
0.495050 0.987738 -0.952524 0.283612
0.504950 0.987738 -0.952524 0.283612
0.514851 0.953200 -0.946161 0.240789
0.524752 0.936070 -0.950268 0.181825
0.534653 0.984747 -0.981828 0.144088
0.544554 1.101195 -1.038153 0.153080
0.554455 1.232585 -1.090743 0.207037
0.564356 1.287205 -1.099768 0.278774
0.574257 1.194204 -1.040310 0.334602
0.584158 0.977998 -0.921558 0.358787
0.594059 0.749403 -0.784123 0.366817
0.603960 0.614458 -0.676242 0.396426
0.613861 0.621549 -0.625477 0.479924
0.623762 0.771352 -0.626127 0.615888
0.633663 1.003471 -0.650526 0.761766
0.643564 1.187067 -0.673556 0.856381
0.653465 1.214008 -0.689352 0.859535
0.663366 1.108704 -0.706695 0.780568
0.673267 0.984481 -0.729397 0.672652
0.683168 0.905220 -0.742934 0.594365
0.693069 0.845411 -0.723735 0.567114
0.702970 0.759534 -0.665037 0.563258
0.712871 0.639271 -0.593064 0.536234
0.722772 0.522430 -0.551382 0.467341
0.732673 0.463632 -0.560814 0.386161
0.742574 0.467778 -0.591666 0.343088
0.752475 0.466987 -0.581948 0.358223
0.762376 0.402577 -0.493942 0.398244
0.772277 0.295420 -0.357505 0.409403
0.782178 0.204409 -0.250566 0.376332
0.792079 0.167887 -0.225993 0.341781
0.801980 0.193726 -0.256491 0.357685
0.811881 0.242787 -0.262360 0.417078
0.821782 0.243917 -0.200355 0.451414
0.831683 0.181623 -0.112756 0.410985
0.841584 0.118226 -0.068882 0.336869
0.851485 0.106422 -0.064158 0.319853
0.861386 0.141994 -0.017016 0.376437
0.871287 0.176603 0.108712 0.405937
0.881188 0.149517 0.220513 0.317634
0.891089 0.072269 0.207360 0.171086
0.900990 0.023717 0.117026 0.100108
0.910891 0.020381 0.104819 0.096924
0.920792 0.031161 0.175128 0.022164
0.930693 0.037376 0.160238 -0.108165
0.940594 0.012122 0.063178 -0.090169
0.950495 0.013208 0.103735 0.049464
0.960396 0.045561 0.209794 0.039342
0.970297 0.012258 0.110622 0.004524
0.980198 0.022603 0.082315 0.125808
0.990099 0.009219 0.092633 0.025255
