   Position (m)       Function
0.009901 0.011361 0.106426 0.005912
0.019802 0.003864 0.008070 -0.061638
0.029703 0.060847 0.176514 -0.172308
0.039604 0.073339 0.266006 -0.050796
0.049505 0.035122 0.186285 -0.020500
0.059406 0.057674 0.200219 -0.132613
0.069307 0.158424 0.353638 -0.182660
0.079208 0.240650 0.476358 -0.117187
0.089109 0.244537 0.489485 -0.070290
0.099010 0.252937 0.485409 -0.131588
0.108911 0.374894 0.565438 -0.234890
0.118812 0.572240 0.710413 -0.259911
0.128713 0.702320 0.820870 -0.168799
0.138614 0.698540 0.835442 -0.023988
0.148515 0.625510 0.785036 0.096062
0.158416 0.585831 0.745699 0.172524
0.168317 0.635747 0.759151 0.243796
0.178218 0.761995 0.800895 0.347221
0.188119 0.884646 0.813488 0.472106
0.198020 0.901468 0.762682 0.565495
0.207921 0.776384 0.665108 0.577941
0.217822 0.581175 0.570689 0.505459
0.227723 0.428203 0.522166 0.394393
0.237624 0.373503 0.526867 0.309700
0.247525 0.399289 0.559464 0.293750
0.257426 0.464456 0.587865 0.344775
0.267327 0.540160 0.599092 0.425734
0.277228 0.610047 0.606163 0.492559
0.287129 0.672584 0.633671 0.520620
0.297030 0.747035 0.695107 0.513673
0.306931 0.850651 0.779037 0.493713
0.316832 0.960735 0.853369 0.482178
0.326733 1.017845 0.884076 0.486059
0.336634 0.978937 0.855801 0.496530
0.346535 0.859222 0.781517 0.498452
0.356436 0.717216 0.695911 0.482622
0.366337 0.610309 0.636900 0.452402
0.376238 0.569301 0.626003 0.421214
0.386139 0.596007 0.658111 0.403605
0.396040 0.662523 0.705380 0.406156
0.405941 0.716006 0.732378 0.423826
0.415842 0.706673 0.714173 0.443430
0.425743 0.624159 0.648301 0.451515
0.435644 0.503398 0.555265 0.441677
0.445545 0.393156 0.468081 0.417200
0.455446 0.324032 0.416477 0.388045
0.465347 0.303818 0.413401 0.364579
0.475248 0.326370 0.449923 0.352050
0.485149 0.372193 0.500438 0.348933
0.495050 0.408908 0.535376 0.349687
0.504950 0.408908 0.535376 0.349687
0.514851 0.372193 0.500438 0.348933
0.524752 0.326370 0.449923 0.352050
0.534653 0.303818 0.413401 0.364579
0.544554 0.324032 0.416477 0.388045
0.554455 0.393156 0.468081 0.417200
0.564356 0.503398 0.555265 0.441677
0.574257 0.624159 0.648301 0.451515
0.584158 0.706673 0.714173 0.443430
0.594059 0.716006 0.732378 0.423826
0.603960 0.662523 0.705380 0.406156
0.613861 0.596007 0.658111 0.403605
0.623762 0.569301 0.626003 0.421214
0.633663 0.610309 0.636900 0.452402
0.643564 0.717216 0.695911 0.482622
0.653465 0.859222 0.781517 0.498452
0.663366 0.978937 0.855801 0.496530
0.673267 1.017845 0.884076 0.486059
0.683168 0.960735 0.853369 0.482178
0.693069 0.850651 0.779037 0.493713
0.702970 0.747035 0.695107 0.513673
0.712871 0.672584 0.633671 0.520620
0.722772 0.610047 0.606163 0.492559
0.732673 0.540160 0.599092 0.425734
0.742574 0.464456 0.587865 0.344775
0.752475 0.399289 0.559464 0.293750
0.762376 0.373503 0.526867 0.309700
0.772277 0.428203 0.522166 0.394393
0.782178 0.581175 0.570689 0.505459
0.792079 0.776384 0.665108 0.577941
0.801980 0.901468 0.762682 0.565495
0.811881 0.884646 0.813488 0.472106
0.821782 0.761995 0.800895 0.347221
0.831683 0.635747 0.759151 0.243796
0.841584 0.585831 0.745699 0.172524
0.851485 0.625510 0.785036 0.096062
0.861386 0.698540 0.835442 -0.023988
0.871287 0.702320 0.820870 -0.168799
0.881188 0.572240 0.710413 -0.259911
0.891089 0.374894 0.565438 -0.234890
0.900990 0.252937 0.485409 -0.131588
0.910891 0.244537 0.489485 -0.070290
0.920792 0.240650 0.476358 -0.117187
0.930693 0.158424 0.353638 -0.182660
0.940594 0.057674 0.200219 -0.132613
0.950495 0.035122 0.186285 -0.020500
0.960396 0.073339 0.266006 -0.050796
0.970297 0.060847 0.176514 -0.172308
0.980198 0.003864 0.008070 -0.061638
0.990099 0.011361 0.106426 0.005912
