   Position (m)       Function
0.009901 0.012532 -0.062734 0.092719
0.019802 0.089970 -0.190348 -0.231814
0.029703 0.135158 -0.057098 -0.363178
0.039604 0.090365 0.001711 -0.300603
0.049505 0.059181 -0.090798 -0.225692
0.059406 0.118382 -0.240884 -0.245676
0.069307 0.232714 -0.338527 -0.343676
0.079208 0.313619 -0.344298 -0.441676
0.089109 0.312627 -0.291397 -0.477195
0.099010 0.252807 -0.241555 -0.440974
0.108911 0.194291 -0.239541 -0.370015
0.118812 0.185288 -0.291821 -0.316432
0.128713 0.238794 -0.372198 -0.316643
0.138614 0.337653 -0.442881 -0.376178
0.148515 0.450168 -0.476104 -0.472750
0.158416 0.543337 -0.465962 -0.571153
0.168317 0.592854 -0.427591 -0.640328
0.178218 0.591894 -0.387067 -0.664886
0.188119 0.555285 -0.368365 -0.647759
0.198020 0.513068 -0.383318 -0.605091
0.207921 0.493613 -0.427949 -0.557201
0.217822 0.505997 -0.485382 -0.520001
0.227723 0.534233 -0.533111 -0.500025
0.237624 0.548154 -0.551306 -0.494182
0.247525 0.523428 -0.529149 -0.493385
0.257426 0.456635 -0.467448 -0.487984
0.267327 0.365756 -0.377268 -0.472679
0.277228 0.277765 -0.275674 -0.449186
0.287129 0.213951 -0.180315 -0.425955
0.297030 0.183450 -0.104647 -0.415330
0.306931 0.187370 -0.055055 -0.429347
0.316832 0.227128 -0.030384 -0.475610
0.326733 0.308094 -0.023599 -0.554561
0.336634 0.434709 -0.024764 -0.658859
0.346535 0.601159 -0.024317 -0.774963
0.356436 0.785836 -0.015707 -0.886335
0.366337 0.955212 0.003186 -0.977344
0.376238 1.075885 0.030025 -1.036814
0.386139 1.127814 0.059161 -1.060337
0.396040 1.111320 0.083455 -1.050883
0.405941 1.044886 0.096243 -1.017656
0.415842 0.956507 0.092923 -0.973587
0.425743 0.874077 0.071881 -0.932153
0.435644 0.818950 0.034660 -0.904294
0.445545 0.803280 -0.014528 -0.896141
0.455446 0.829356 -0.069699 -0.908019
0.465347 0.889415 -0.124151 -0.934880
0.475248 0.966390 -0.171452 -0.967985
0.485149 1.037265 -0.206205 -0.997369
0.495050 1.079653 -0.224572 -1.014505
0.504950 1.079653 -0.224572 -1.014505
0.514851 1.037265 -0.206205 -0.997369
0.524752 0.966390 -0.171452 -0.967985
0.534653 0.889415 -0.124151 -0.934880
0.544554 0.829356 -0.069699 -0.908019
0.554455 0.803280 -0.014528 -0.896141
0.564356 0.818950 0.034660 -0.904294
0.574257 0.874077 0.071881 -0.932153
0.584158 0.956507 0.092923 -0.973587
0.594059 1.044886 0.096243 -1.017656
0.603960 1.111320 0.083455 -1.050883
0.613861 1.127814 0.059161 -1.060337
0.623762 1.075885 0.030025 -1.036814
0.633663 0.955212 0.003186 -0.977344
0.643564 0.785836 -0.015707 -0.886335
0.653465 0.601159 -0.024317 -0.774963
0.663366 0.434709 -0.024764 -0.658859
0.673267 0.308094 -0.023599 -0.554561
0.683168 0.227128 -0.030384 -0.475610
0.693069 0.187370 -0.055055 -0.429347
0.702970 0.183450 -0.104647 -0.415330
0.712871 0.213951 -0.180315 -0.425955
0.722772 0.277765 -0.275674 -0.449186
0.732673 0.365756 -0.377268 -0.472679
0.742574 0.456635 -0.467448 -0.487984
0.752475 0.523428 -0.529149 -0.493385
0.762376 0.548154 -0.551306 -0.494182
0.772277 0.534233 -0.533111 -0.500025
0.782178 0.505997 -0.485382 -0.520001
0.792079 0.493613 -0.427949 -0.557201
0.801980 0.513068 -0.383318 -0.605091
0.811881 0.555285 -0.368365 -0.647759
0.821782 0.591894 -0.387067 -0.664886
0.831683 0.592854 -0.427591 -0.640328
0.841584 0.543337 -0.465962 -0.571153
0.851485 0.450168 -0.476104 -0.472750
0.861386 0.337653 -0.442881 -0.376178
0.871287 0.238794 -0.372198 -0.316643
0.881188 0.185288 -0.291821 -0.316432
0.891089 0.194291 -0.239541 -0.370015
0.900990 0.252807 -0.241555 -0.440974
0.910891 0.312627 -0.291397 -0.477195
0.920792 0.313619 -0.344298 -0.441676
0.930693 0.232714 -0.338527 -0.343676
0.940594 0.118382 -0.240884 -0.245676
0.950495 0.059181 -0.090798 -0.225692
0.960396 0.090365 0.001711 -0.300603
0.970297 0.135158 -0.057098 -0.363178
0.980198 0.089970 -0.190348 -0.231814
0.990099 0.012532 -0.062734 0.092719
