   Position (m)       Function
0.009901 0.003770 0.045255 0.041496
0.019802 0.102757 0.297267 0.119953
0.029703 0.147188 0.256618 0.285193
0.039604 0.080649 0.206681 0.194762
0.049505 0.114218 0.310521 0.133397
0.059406 0.164314 0.344567 0.213513
0.069307 0.115726 0.222049 0.257722
0.079208 0.037343 0.095960 0.167734
0.089109 0.010878 0.092600 0.047997
0.099010 0.027937 0.164922 0.027159
0.108911 0.048657 0.194604 0.103855
0.118812 0.053448 0.141445 0.182871
0.128713 0.044989 0.065194 0.201839
0.138614 0.037769 0.037309 0.190727
0.148515 0.053930 0.062806 0.223574
0.158416 0.120384 0.085778 0.336194
0.168317 0.246682 0.053796 0.493749
0.178218 0.392681 -0.030072 0.625920
0.188119 0.482440 -0.111170 0.685624
0.198020 0.477649 -0.130340 0.678720
0.207921 0.424268 -0.069517 0.647638
0.217822 0.400141 0.038680 0.631383
0.227723 0.425075 0.138355 0.637128
0.237624 0.448416 0.189206 0.642353
0.247525 0.420105 0.188528 0.620131
0.257426 0.346237 0.165154 0.564766
0.267327 0.272583 0.154868 0.498597
0.277228 0.240056 0.176762 0.456959
0.287129 0.265803 0.225304 0.463725
0.297030 0.343188 0.279840 0.514663
0.306931 0.438861 0.321874 0.579014
0.316832 0.501845 0.347524 0.617311
0.326733 0.500069 0.367911 0.603913
0.336634 0.452202 0.399193 0.541153
0.346535 0.412337 0.450181 0.457902
0.356436 0.421810 0.515927 0.394499
0.366337 0.484040 0.580906 0.382868
0.376238 0.582460 0.629104 0.432074
0.386139 0.704570 0.654361 0.525720
0.396040 0.840071 0.664651 0.631118
0.405941 0.970423 0.677929 0.714727
0.415842 1.078999 0.712151 0.756201
0.425743 1.171082 0.775200 0.755081
0.435644 1.270312 0.860262 0.728190
0.445545 1.390655 0.948992 0.700049
0.455446 1.519397 1.020566 0.691261
0.465347 1.631263 1.061709 0.709956
0.475248 1.711900 1.072450 0.749500
0.485149 1.762250 1.064789 0.792764
0.495050 1.786832 1.055219 0.820575
0.504950 1.786832 1.055219 0.820575
0.514851 1.762250 1.064789 0.792764
0.524752 1.711900 1.072450 0.749500
0.534653 1.631263 1.061709 0.709956
0.544554 1.519397 1.020566 0.691261
0.554455 1.390655 0.948992 0.700049
0.564356 1.270312 0.860262 0.728190
0.574257 1.171082 0.775200 0.755081
0.584158 1.078999 0.712151 0.756201
0.594059 0.970423 0.677929 0.714727
0.603960 0.840071 0.664651 0.631118
0.613861 0.704570 0.654361 0.525720
0.623762 0.582460 0.629104 0.432074
0.633663 0.484040 0.580906 0.382868
0.643564 0.421810 0.515927 0.394499
0.653465 0.412337 0.450181 0.457902
0.663366 0.452202 0.399193 0.541153
0.673267 0.500069 0.367911 0.603913
0.683168 0.501845 0.347524 0.617311
0.693069 0.438861 0.321874 0.579014
0.702970 0.343188 0.279840 0.514663
0.712871 0.265803 0.225304 0.463725
0.722772 0.240056 0.176762 0.456959
0.732673 0.272583 0.154868 0.498597
0.742574 0.346237 0.165154 0.564766
0.752475 0.420105 0.188528 0.620131
0.762376 0.448416 0.189206 0.642353
0.772277 0.425075 0.138355 0.637128
0.782178 0.400141 0.038680 0.631383
0.792079 0.424268 -0.069517 0.647638
0.801980 0.477649 -0.130340 0.678720
0.811881 0.482440 -0.111170 0.685624
0.821782 0.392681 -0.030072 0.625920
0.831683 0.246682 0.053796 0.493749
0.841584 0.120384 0.085778 0.336194
0.851485 0.053930 0.062806 0.223574
0.861386 0.037769 0.037309 0.190727
0.871287 0.044989 0.065194 0.201839
0.881188 0.053448 0.141445 0.182871
0.891089 0.048657 0.194604 0.103855
0.900990 0.027937 0.164922 0.027159
0.910891 0.010878 0.092600 0.047997
0.920792 0.037343 0.095960 0.167734
0.930693 0.115726 0.222049 0.257722
0.940594 0.164314 0.344567 0.213513
0.950495 0.114218 0.310521 0.133397
0.960396 0.080649 0.206681 0.194762
0.970297 0.147188 0.256618 0.285193
0.980198 0.102757 0.297267 0.119953
0.990099 0.003770 0.045255 0.041496
