   Position (m)       Function
0.009901 0.073280 -0.019720 -0.269984
0.019802 0.065919 0.225808 -0.122189
0.029703 0.031338 0.177015 -0.001880
0.039604 0.003617 0.048606 -0.035418
0.049505 0.028540 -0.017796 -0.167998
0.059406 0.088847 0.008866 -0.297941
0.069307 0.134678 0.085893 -0.356791
0.079208 0.133476 0.150978 -0.332689
0.089109 0.091988 0.161791 -0.256537
0.099010 0.042704 0.111037 -0.174285
0.108911 0.015480 0.021039 -0.122627
0.118812 0.018786 -0.072240 -0.116477
0.128713 0.040654 -0.136004 -0.148851
0.138614 0.062714 -0.151887 -0.199109
0.148515 0.073833 -0.119399 -0.244083
0.158416 0.074260 -0.052608 -0.267381
0.168317 0.070557 0.027041 -0.264246
0.178218 0.068022 0.098557 -0.241472
0.188119 0.067312 0.147345 -0.213544
0.198020 0.067021 0.167982 -0.196986
0.207921 0.068826 0.163762 -0.204960
0.217822 0.080040 0.143878 -0.243597
0.227723 0.110881 0.119549 -0.310788
0.237624 0.167946 0.100372 -0.397330
0.247525 0.248311 0.091861 -0.489767
0.257426 0.338384 0.094597 -0.573965
0.267327 0.418616 0.104929 -0.638441
0.277228 0.471592 0.116780 -0.676723
0.287129 0.489159 0.123911 -0.688335
0.297030 0.475082 0.121992 -0.678380
0.306931 0.442440 0.109974 -0.656008
0.316832 0.407893 0.090508 -0.632219
0.326733 0.386180 0.069394 -0.617547
0.336634 0.387437 0.054278 -0.620073
0.346535 0.417688 0.052959 -0.644115
0.356436 0.480881 0.071701 -0.689739
0.366337 0.580109 0.113917 -0.753082
0.376238 0.716651 0.179468 -0.827311
0.386139 0.887251 0.264680 -0.903989
0.396040 1.081552 0.363033 -0.974556
0.405941 1.281829 0.466337 -1.031678
0.415842 1.465998 0.566141 -1.070272
0.425743 1.613102 0.655101 -1.088092
0.435644 1.709103 0.728052 -1.085837
0.445545 1.750615 0.782596 -1.066845
0.455446 1.745196 0.819146 -1.036434
0.465347 1.708433 0.840436 -1.001049
0.475248 1.659270 0.850634 -0.967311
0.485149 1.615412 0.854238 -0.941110
0.495050 1.590032 0.854986 -0.926839
0.504950 1.590032 0.854986 -0.926839
0.514851 1.615412 0.854238 -0.941110
0.524752 1.659270 0.850634 -0.967311
0.534653 1.708433 0.840436 -1.001049
0.544554 1.745196 0.819146 -1.036434
0.554455 1.750615 0.782596 -1.066845
0.564356 1.709103 0.728052 -1.085837
0.574257 1.613102 0.655101 -1.088092
0.584158 1.465998 0.566141 -1.070272
0.594059 1.281829 0.466337 -1.031678
0.603960 1.081552 0.363033 -0.974556
0.613861 0.887251 0.264680 -0.903989
0.623762 0.716651 0.179468 -0.827311
0.633663 0.580109 0.113917 -0.753082
0.643564 0.480881 0.071701 -0.689739
0.653465 0.417688 0.052959 -0.644115
0.663366 0.387437 0.054278 -0.620073
0.673267 0.386180 0.069394 -0.617547
0.683168 0.407893 0.090508 -0.632219
0.693069 0.442440 0.109974 -0.656008
0.702970 0.475082 0.121992 -0.678380
0.712871 0.489159 0.123911 -0.688335
0.722772 0.471592 0.116780 -0.676723
0.732673 0.418616 0.104929 -0.638441
0.742574 0.338384 0.094597 -0.573965
0.752475 0.248311 0.091861 -0.489767
0.762376 0.167946 0.100372 -0.397330
0.772277 0.110881 0.119549 -0.310788
0.782178 0.080040 0.143878 -0.243597
0.792079 0.068826 0.163762 -0.204960
0.801980 0.067021 0.167982 -0.196986
0.811881 0.067312 0.147345 -0.213544
0.821782 0.068022 0.098557 -0.241472
0.831683 0.070557 0.027041 -0.264246
0.841584 0.074260 -0.052608 -0.267381
0.851485 0.073833 -0.119399 -0.244083
0.861386 0.062714 -0.151887 -0.199109
0.871287 0.040654 -0.136004 -0.148851
0.881188 0.018786 -0.072240 -0.116477
0.891089 0.015480 0.021039 -0.122627
0.900990 0.042704 0.111037 -0.174285
0.910891 0.091988 0.161791 -0.256537
0.920792 0.133476 0.150978 -0.332689
0.930693 0.134678 0.085893 -0.356791
0.940594 0.088847 0.008866 -0.297941
0.950495 0.028540 -0.017796 -0.167998
0.960396 0.003617 0.048606 -0.035418
0.970297 0.031338 0.177015 -0.001880
0.980198 0.065919 0.225808 -0.122189
0.990099 0.073280 -0.019720 -0.269984
