   Position (m)       Function
0.009901 0.003884 -0.062235 0.003276
0.019802 0.018869 -0.014375 0.136611
0.029703 0.061899 -0.203976 0.142451
0.039604 0.039990 -0.199797 -0.008429
0.049505 0.019850 -0.140856 0.003075
0.059406 0.057561 -0.238953 0.021516
0.069307 0.121289 -0.330731 -0.109116
0.079208 0.128028 -0.257517 -0.248421
0.089109 0.072798 -0.110674 -0.246067
0.099010 0.027299 -0.032909 -0.161914
0.108911 0.018843 -0.012813 -0.136671
0.118812 0.041571 0.054198 -0.196554
0.128713 0.103875 0.198816 -0.253667
0.138614 0.173519 0.339139 -0.241875
0.148515 0.184898 0.384417 -0.192669
0.158416 0.143873 0.333232 -0.181190
0.168317 0.123180 0.263329 -0.232029
0.178218 0.147090 0.246607 -0.293725
0.188119 0.170171 0.287419 -0.295907
0.198020 0.161119 0.336189 -0.219308
0.207921 0.133891 0.348681 -0.110963
0.217822 0.108714 0.327325 -0.039647
0.227723 0.098531 0.311412 -0.039412
0.237624 0.120138 0.334790 -0.089740
0.247525 0.175271 0.393983 -0.141595
0.257426 0.230946 0.452990 -0.160454
0.267327 0.249155 0.476079 -0.150011
0.277228 0.230179 0.458237 -0.142118
0.287129 0.211715 0.428859 -0.166719
0.297030 0.235033 0.427969 -0.227762
0.306931 0.316932 0.475151 -0.301934
0.316832 0.435479 0.554634 -0.357574
0.326733 0.534499 0.626251 -0.377239
0.336634 0.561803 0.653221 -0.367566
0.346535 0.517126 0.627276 -0.351640
0.356436 0.454459 0.575041 -0.351834
0.366337 0.436185 0.542759 -0.376295
0.376238 0.499091 0.569780 -0.417662
0.386139 0.658901 0.666814 -0.462883
0.396040 0.912629 0.810626 -0.505483
0.405941 1.218600 0.956584 -0.550951
0.415842 1.499434 1.060816 -0.611640
0.425743 1.693055 1.099814 -0.695317
0.435644 1.795805 1.078188 -0.795811
0.445545 1.842345 1.022437 -0.892730
0.455446 1.856194 0.965651 -0.961099
0.465347 1.838819 0.931701 -0.985268
0.475248 1.796289 0.926445 -0.968498
0.485149 1.750788 0.939133 -0.932104
0.495050 1.723733 0.951941 -0.904180
0.504950 1.723733 0.951941 -0.904180
0.514851 1.750788 0.939133 -0.932104
0.524752 1.796289 0.926445 -0.968498
0.534653 1.838819 0.931701 -0.985268
0.544554 1.856194 0.965651 -0.961099
0.554455 1.842345 1.022437 -0.892730
0.564356 1.795805 1.078188 -0.795811
0.574257 1.693055 1.099814 -0.695317
0.584158 1.499434 1.060816 -0.611640
0.594059 1.218600 0.956584 -0.550951
0.603960 0.912629 0.810626 -0.505483
0.613861 0.658901 0.666814 -0.462883
0.623762 0.499091 0.569780 -0.417662
0.633663 0.436185 0.542759 -0.376295
0.643564 0.454459 0.575041 -0.351834
0.653465 0.517126 0.627276 -0.351640
0.663366 0.561803 0.653221 -0.367566
0.673267 0.534499 0.626251 -0.377239
0.683168 0.435479 0.554634 -0.357574
0.693069 0.316932 0.475151 -0.301934
0.702970 0.235033 0.427969 -0.227762
0.712871 0.211715 0.428859 -0.166719
0.722772 0.230179 0.458237 -0.142118
0.732673 0.249155 0.476079 -0.150011
0.742574 0.230946 0.452990 -0.160454
0.752475 0.175271 0.393983 -0.141595
0.762376 0.120138 0.334790 -0.089740
0.772277 0.098531 0.311412 -0.039412
0.782178 0.108714 0.327325 -0.039647
0.792079 0.133891 0.348681 -0.110963
0.801980 0.161119 0.336189 -0.219308
0.811881 0.170171 0.287419 -0.295907
0.821782 0.147090 0.246607 -0.293725
0.831683 0.123180 0.263329 -0.232029
0.841584 0.143873 0.333232 -0.181190
0.851485 0.184898 0.384417 -0.192669
0.861386 0.173519 0.339139 -0.241875
0.871287 0.103875 0.198816 -0.253667
0.881188 0.041571 0.054198 -0.196554
0.891089 0.018843 -0.012813 -0.136671
0.900990 0.027299 -0.032909 -0.161914
0.910891 0.072798 -0.110674 -0.246067
0.920792 0.128028 -0.257517 -0.248421
0.930693 0.121289 -0.330731 -0.109116
0.940594 0.057561 -0.238953 0.021516
0.950495 0.019850 -0.140856 0.003075
0.960396 0.039990 -0.199797 -0.008429
0.970297 0.061899 -0.203976 0.142451
0.980198 0.018869 -0.014375 0.136611
0.990099 0.003884 -0.062235 0.003276
