   Position (m)       Function
0.009901 0.031377 -0.141507 0.106549
0.019802 0.088173 -0.238162 -0.177348
0.029703 0.054995 -0.112108 -0.205978
0.039604 0.020351 -0.110710 -0.089965
0.049505 0.052360 -0.223186 -0.050479
0.059406 0.108177 -0.297781 -0.139656
0.069307 0.133886 -0.247637 -0.269373
0.079208 0.125736 -0.102923 -0.339328
0.089109 0.104270 0.047396 -0.319412
0.099010 0.080467 0.133197 -0.250450
0.108911 0.058720 0.141553 -0.196678
0.118812 0.050684 0.106960 -0.198100
0.128713 0.069095 0.076322 -0.251536
0.138614 0.109768 0.077149 -0.322205
0.148515 0.148401 0.105663 -0.370455
0.158416 0.159125 0.135534 -0.375174
0.168317 0.136229 0.137141 -0.342668
0.178218 0.099028 0.094922 -0.300029
0.188119 0.078397 0.014593 -0.279614
0.198020 0.098795 -0.081179 -0.303653
0.207921 0.168243 -0.164482 -0.375751
0.217822 0.278011 -0.214733 -0.481561
0.227723 0.407224 -0.226576 -0.596563
0.237624 0.529421 -0.210556 -0.696482
0.247525 0.621543 -0.187401 -0.765783
0.257426 0.674294 -0.179052 -0.801396
0.267327 0.698128 -0.200282 -0.811181
0.277228 0.718510 -0.253873 -0.808739
0.287129 0.760765 -0.330585 -0.807142
0.297030 0.833580 -0.413293 -0.814107
0.306931 0.922684 -0.483371 -0.830082
0.316832 0.999223 -0.526932 -0.849450
0.326733 1.036737 -0.538962 -0.863862
0.336634 1.025115 -0.524305 -0.866152
0.346535 0.973716 -0.495584 -0.853295
0.356436 0.904607 -0.469016 -0.827424
0.366337 0.842835 -0.459588 -0.794741
0.376238 0.809554 -0.476990 -0.762912
0.386139 0.818520 -0.523352 -0.737985
0.396040 0.873093 -0.593157 -0.721981
0.405941 0.962679 -0.675112 -0.711970
0.415842 1.061766 -0.755286 -0.700935
0.425743 1.135940 -0.820599 -0.680116
0.435644 1.154985 -0.861806 -0.642087
0.445545 1.106766 -0.875333 -0.583574
0.455446 1.003150 -0.863677 -0.507161
0.465347 0.873792 -0.834428 -0.421333
0.475248 0.751990 -0.798248 -0.338806
0.485149 0.662091 -0.766314 -0.273593
0.495050 0.615626 -0.747783 -0.237585
0.504950 0.615626 -0.747783 -0.237585
0.514851 0.662091 -0.766314 -0.273593
0.524752 0.751990 -0.798248 -0.338806
0.534653 0.873792 -0.834428 -0.421333
0.544554 1.003150 -0.863677 -0.507161
0.554455 1.106766 -0.875333 -0.583574
0.564356 1.154985 -0.861806 -0.642087
0.574257 1.135940 -0.820599 -0.680116
0.584158 1.061766 -0.755286 -0.700935
0.594059 0.962679 -0.675112 -0.711970
0.603960 0.873093 -0.593157 -0.721981
0.613861 0.818520 -0.523352 -0.737985
0.623762 0.809554 -0.476990 -0.762912
0.633663 0.842835 -0.459588 -0.794741
0.643564 0.904607 -0.469016 -0.827424
0.653465 0.973716 -0.495584 -0.853295
0.663366 1.025115 -0.524305 -0.866152
0.673267 1.036737 -0.538962 -0.863862
0.683168 0.999223 -0.526932 -0.849450
0.693069 0.922684 -0.483371 -0.830082
0.702970 0.833580 -0.413293 -0.814107
0.712871 0.760765 -0.330585 -0.807142
0.722772 0.718510 -0.253873 -0.808739
0.732673 0.698128 -0.200282 -0.811181
0.742574 0.674294 -0.179052 -0.801396
0.752475 0.621543 -0.187401 -0.765783
0.762376 0.529421 -0.210556 -0.696482
0.772277 0.407224 -0.226576 -0.596563
0.782178 0.278011 -0.214733 -0.481561
0.792079 0.168243 -0.164482 -0.375751
0.801980 0.098795 -0.081179 -0.303653
0.811881 0.078397 0.014593 -0.279614
0.821782 0.099028 0.094922 -0.300029
0.831683 0.136229 0.137141 -0.342668
0.841584 0.159125 0.135534 -0.375174
0.851485 0.148401 0.105663 -0.370455
0.861386 0.109768 0.077149 -0.322205
0.871287 0.069095 0.076322 -0.251536
0.881188 0.050684 0.106960 -0.198100
0.891089 0.058720 0.141553 -0.196678
0.900990 0.080467 0.133197 -0.250450
0.910891 0.104270 0.047396 -0.319412
0.920792 0.125736 -0.102923 -0.339328
0.930693 0.133886 -0.247637 -0.269373
0.940594 0.108177 -0.297781 -0.139656
0.950495 0.052360 -0.223186 -0.050479
0.960396 0.020351 -0.110710 -0.089965
0.970297 0.054995 -0.112108 -0.205978
0.980198 0.088173 -0.238162 -0.177348
0.990099 0.031377 -0.141507 0.106549
