   Position (m)       Function
0.009901 0.002405 -0.038080 -0.030894
0.019802 0.008478 0.020804 0.089695
0.029703 0.012841 -0.095477 0.061032
0.039604 0.004514 0.032948 -0.058549
0.049505 0.032326 0.179787 0.001472
0.059406 0.025376 0.158331 0.017519
0.069307 0.039343 0.152537 -0.126787
0.079208 0.127796 0.253276 -0.252284
0.089109 0.161374 0.314959 -0.249348
0.099010 0.105402 0.235563 -0.223410
0.108911 0.094940 0.106407 -0.289168
0.118812 0.172172 0.065099 -0.409797
0.128713 0.243173 0.126376 -0.476658
0.138614 0.253647 0.201391 -0.461615
0.148515 0.245571 0.228702 -0.439621
0.158416 0.293238 0.237855 -0.486480
0.168317 0.437923 0.292658 -0.593527
0.178218 0.636078 0.404831 -0.687160
0.188119 0.775168 0.517398 -0.712368
0.198020 0.787113 0.563515 -0.685248
0.207921 0.730454 0.530417 -0.670158
0.217822 0.730951 0.466559 -0.716431
0.227723 0.857728 0.433502 -0.818416
0.237624 1.067571 0.452915 -0.928676
0.247525 1.249606 0.494477 -1.002546
0.257426 1.320723 0.508544 -1.030585
0.267327 1.291796 0.470520 -1.034605
0.277228 1.237519 0.400233 -1.037946
0.287129 1.200703 0.344932 -1.040060
0.297030 1.152346 0.343679 -1.016971
0.306931 1.053991 0.401461 -0.944892
0.316832 0.921262 0.489549 -0.825593
0.326733 0.801455 0.567499 -0.692387
0.336634 0.720269 0.608333 -0.591778
0.346535 0.679077 0.609914 -0.554150
0.356436 0.675561 0.588201 -0.574091
0.366337 0.691006 0.560950 -0.613467
0.376238 0.676625 0.534988 -0.624830
0.386139 0.591388 0.504965 -0.579998
0.396040 0.450054 0.461979 -0.486446
0.405941 0.309459 0.403860 -0.382565
0.415842 0.214696 0.339114 -0.315749
0.425743 0.179931 0.282234 -0.316663
0.435644 0.207274 0.244546 -0.384019
0.445545 0.289158 0.227515 -0.487232
0.455446 0.390785 0.222992 -0.584003
0.465347 0.460773 0.219706 -0.642264
0.475248 0.472874 0.211009 -0.654484
0.485149 0.445727 0.198451 -0.637451
0.495050 0.418716 0.189106 -0.618834
0.504950 0.418716 0.189106 -0.618834
0.514851 0.445727 0.198451 -0.637451
0.524752 0.472874 0.211009 -0.654484
0.534653 0.460773 0.219706 -0.642264
0.544554 0.390785 0.222992 -0.584003
0.554455 0.289158 0.227515 -0.487232
0.564356 0.207274 0.244546 -0.384019
0.574257 0.179931 0.282234 -0.316663
0.584158 0.214696 0.339114 -0.315749
0.594059 0.309459 0.403860 -0.382565
0.603960 0.450054 0.461979 -0.486446
0.613861 0.591388 0.504965 -0.579998
0.623762 0.676625 0.534988 -0.624830
0.633663 0.691006 0.560950 -0.613467
0.643564 0.675561 0.588201 -0.574091
0.653465 0.679077 0.609914 -0.554150
0.663366 0.720269 0.608333 -0.591778
0.673267 0.801455 0.567499 -0.692387
0.683168 0.921262 0.489549 -0.825593
0.693069 1.053991 0.401461 -0.944892
0.702970 1.152346 0.343679 -1.016971
0.712871 1.200703 0.344932 -1.040060
0.722772 1.237519 0.400233 -1.037946
0.732673 1.291796 0.470520 -1.034605
0.742574 1.320723 0.508544 -1.030585
0.752475 1.249606 0.494477 -1.002546
0.762376 1.067571 0.452915 -0.928676
0.772277 0.857728 0.433502 -0.818416
0.782178 0.730951 0.466559 -0.716431
0.792079 0.730454 0.530417 -0.670158
0.801980 0.787113 0.563515 -0.685248
0.811881 0.775168 0.517398 -0.712368
0.821782 0.636078 0.404831 -0.687160
0.831683 0.437923 0.292658 -0.593527
0.841584 0.293238 0.237855 -0.486480
0.851485 0.245571 0.228702 -0.439621
0.861386 0.253647 0.201391 -0.461615
0.871287 0.243173 0.126376 -0.476658
0.881188 0.172172 0.065099 -0.409797
0.891089 0.094940 0.106407 -0.289168
0.900990 0.105402 0.235563 -0.223410
0.910891 0.161374 0.314959 -0.249348
0.920792 0.127796 0.253276 -0.252284
0.930693 0.039343 0.152537 -0.126787
0.940594 0.025376 0.158331 0.017519
0.950495 0.032326 0.179787 0.001472
0.960396 0.004514 0.032948 -0.058549
0.970297 0.012841 -0.095477 0.061032
0.980198 0.008478 0.020804 0.089695
0.990099 0.002405 -0.038080 -0.030894
