   Position (m)       Function
0.009901 0.002249 0.005813 -0.047063
0.019802 0.008008 -0.082670 0.034256
0.029703 0.035819 -0.177463 -0.065768
0.039604 0.029440 -0.170081 0.022636
0.049505 0.158639 -0.365277 0.158780
0.059406 0.291033 -0.524808 0.124937
0.069307 0.272846 -0.505741 0.130660
0.079208 0.315750 -0.506746 0.242814
0.089109 0.421363 -0.590352 0.269902
0.099010 0.392018 -0.605205 0.160452
0.108911 0.263577 -0.508544 0.070425
0.118812 0.200519 -0.439401 0.086290
0.128713 0.255024 -0.490684 0.119387
0.138614 0.351069 -0.587679 0.075520
0.148515 0.380252 -0.616560 -0.010272
0.158416 0.332127 -0.574350 -0.047421
0.168317 0.298890 -0.546090 -0.026000
0.178218 0.336606 -0.579612 -0.025615
0.188119 0.412577 -0.633255 -0.107539
0.198020 0.470283 -0.643006 -0.238383
0.207921 0.476023 -0.606536 -0.328842
0.217822 0.448424 -0.583693 -0.328216
0.227723 0.461946 -0.624920 -0.267248
0.237624 0.558119 -0.715411 -0.215190
0.247525 0.671540 -0.792446 -0.208731
0.257426 0.707263 -0.810097 -0.225847
0.267327 0.660229 -0.782237 -0.219850
0.277228 0.614123 -0.765144 -0.169347
0.287129 0.652758 -0.802419 -0.094242
0.297030 0.785738 -0.885928 -0.029494
0.306931 0.931353 -0.965006 0.010800
0.316832 0.982942 -0.990501 0.043006
0.326733 0.916770 -0.953112 0.091372
0.336634 0.810088 -0.886005 0.158377
0.346535 0.743644 -0.834467 0.217506
0.356436 0.728609 -0.820449 0.235526
0.366337 0.729632 -0.829360 0.204437
0.376238 0.705550 -0.825536 0.155052
0.386139 0.629369 -0.780950 0.139591
0.396040 0.521450 -0.695111 0.195631
0.405941 0.454361 -0.594270 0.318125
0.415842 0.476097 -0.514334 0.459954
0.425743 0.546070 -0.481455 0.560598
0.435644 0.592222 -0.502284 0.583038
0.445545 0.606293 -0.566439 0.534266
0.455446 0.638592 -0.655506 0.457061
0.465347 0.724244 -0.750994 0.400315
0.475248 0.852731 -0.837632 0.388720
0.485149 0.985331 -0.903299 0.411562
0.495050 1.071724 -0.938770 0.436390
0.504950 1.071724 -0.938770 0.436390
0.514851 0.985331 -0.903299 0.411562
0.524752 0.852731 -0.837632 0.388720
0.534653 0.724244 -0.750994 0.400315
0.544554 0.638592 -0.655506 0.457061
0.554455 0.606293 -0.566439 0.534266
0.564356 0.592222 -0.502284 0.583038
0.574257 0.546070 -0.481455 0.560598
0.584158 0.476097 -0.514334 0.459954
0.594059 0.454361 -0.594270 0.318125
0.603960 0.521450 -0.695111 0.195631
0.613861 0.629369 -0.780950 0.139591
0.623762 0.705550 -0.825536 0.155052
0.633663 0.729632 -0.829360 0.204437
0.643564 0.728609 -0.820449 0.235526
0.653465 0.743644 -0.834467 0.217506
0.663366 0.810088 -0.886005 0.158377
0.673267 0.916770 -0.953112 0.091372
0.683168 0.982942 -0.990501 0.043006
0.693069 0.931353 -0.965006 0.010800
0.702970 0.785738 -0.885928 -0.029494
0.712871 0.652758 -0.802419 -0.094242
0.722772 0.614123 -0.765144 -0.169347
0.732673 0.660229 -0.782237 -0.219850
0.742574 0.707263 -0.810097 -0.225847
0.752475 0.671540 -0.792446 -0.208731
0.762376 0.558119 -0.715411 -0.215190
0.772277 0.461946 -0.624920 -0.267248
0.782178 0.448424 -0.583693 -0.328216
0.792079 0.476023 -0.606536 -0.328842
0.801980 0.470283 -0.643006 -0.238383
0.811881 0.412577 -0.633255 -0.107539
0.821782 0.336606 -0.579612 -0.025615
0.831683 0.298890 -0.546090 -0.026000
0.841584 0.332127 -0.574350 -0.047421
0.851485 0.380252 -0.616560 -0.010272
0.861386 0.351069 -0.587679 0.075520
0.871287 0.255024 -0.490684 0.119387
0.881188 0.200519 -0.439401 0.086290
0.891089 0.263577 -0.508544 0.070425
0.900990 0.392018 -0.605205 0.160452
0.910891 0.421363 -0.590352 0.269902
0.920792 0.315750 -0.506746 0.242814
0.930693 0.272846 -0.505741 0.130660
0.940594 0.291033 -0.524808 0.124937
0.950495 0.158639 -0.365277 0.158780
0.960396 0.029440 -0.170081 0.022636
0.970297 0.035819 -0.177463 -0.065768
0.980198 0.008008 -0.082670 0.034256
0.990099 0.002249 0.005813 -0.047063
