   Position (m)       Function
0.009901 0.019210 -0.055039 0.127202
0.019802 0.068525 -0.199289 -0.169731
0.029703 0.093842 -0.065341 -0.299287
0.039604 0.056902 0.024879 -0.237240
0.049505 0.023273 -0.022380 -0.150903
0.059406 0.041976 -0.133086 -0.155769
0.069307 0.104701 -0.202225 -0.252597
0.079208 0.172583 -0.181883 -0.373499
0.089109 0.213047 -0.094675 -0.451757
0.099010 0.215228 0.000258 -0.463927
0.108911 0.189512 0.050233 -0.432422
0.118812 0.162895 0.035087 -0.402074
0.128713 0.170268 -0.030776 -0.411486
0.138614 0.238210 -0.113522 -0.474682
0.148515 0.367135 -0.179947 -0.578579
0.158416 0.525388 -0.212107 -0.693108
0.168317 0.663262 -0.211665 -0.786422
0.178218 0.739787 -0.194792 -0.837761
0.188119 0.744541 -0.182019 -0.843451
0.198020 0.700214 -0.188285 -0.815330
0.207921 0.645962 -0.217090 -0.773843
0.217822 0.614487 -0.260196 -0.739449
0.227723 0.617828 -0.302015 -0.725683
0.237624 0.648081 -0.326322 -0.735931
0.247525 0.688111 -0.322563 -0.764241
0.257426 0.722455 -0.289646 -0.799100
0.267327 0.742031 -0.236274 -0.828375
0.277228 0.743359 -0.178088 -0.843590
0.287129 0.727069 -0.132846 -0.842271
0.297030 0.698791 -0.115238 -0.827956
0.306931 0.670866 -0.132845 -0.808219
0.316832 0.660642 -0.184219 -0.791647
0.326733 0.683259 -0.259374 -0.784846
0.336634 0.741921 -0.342336 -0.790397
0.346535 0.822210 -0.414908 -0.806264
0.356436 0.895607 -0.460662 -0.826679
0.366337 0.931704 -0.468215 -0.844085
0.376238 0.912645 -0.433158 -0.851481
0.386139 0.841559 -0.358381 -0.844466
0.396040 0.740369 -0.252923 -0.822435
0.405941 0.638814 -0.129757 -0.788656
0.415842 0.561441 -0.003096 -0.749287
0.425743 0.519515 0.114195 -0.711670
0.435644 0.510853 0.212603 -0.682388
0.445545 0.525464 0.287065 -0.665626
0.455446 0.552192 0.337091 -0.662240
0.465347 0.582507 0.365989 -0.669746
0.475248 0.610728 0.379452 -0.683187
0.485149 0.632629 0.383844 -0.696630
0.495050 0.644689 0.384521 -0.704864
0.504950 0.644689 0.384521 -0.704864
0.514851 0.632629 0.383844 -0.696630
0.524752 0.610728 0.379452 -0.683187
0.534653 0.582507 0.365989 -0.669746
0.544554 0.552192 0.337091 -0.662240
0.554455 0.525464 0.287065 -0.665626
0.564356 0.510853 0.212603 -0.682388
0.574257 0.519515 0.114195 -0.711670
0.584158 0.561441 -0.003096 -0.749287
0.594059 0.638814 -0.129757 -0.788656
0.603960 0.740369 -0.252923 -0.822435
0.613861 0.841559 -0.358381 -0.844466
0.623762 0.912645 -0.433158 -0.851481
0.633663 0.931704 -0.468215 -0.844085
0.643564 0.895607 -0.460662 -0.826679
0.653465 0.822210 -0.414908 -0.806264
0.663366 0.741921 -0.342336 -0.790397
0.673267 0.683259 -0.259374 -0.784846
0.683168 0.660642 -0.184219 -0.791647
0.693069 0.670866 -0.132845 -0.808219
0.702970 0.698791 -0.115238 -0.827956
0.712871 0.727069 -0.132846 -0.842271
0.722772 0.743359 -0.178088 -0.843590
0.732673 0.742031 -0.236274 -0.828375
0.742574 0.722455 -0.289646 -0.799100
0.752475 0.688111 -0.322563 -0.764241
0.762376 0.648081 -0.326322 -0.735931
0.772277 0.617828 -0.302015 -0.725683
0.782178 0.614487 -0.260196 -0.739449
0.792079 0.645962 -0.217090 -0.773843
0.801980 0.700214 -0.188285 -0.815330
0.811881 0.744541 -0.182019 -0.843451
0.821782 0.739787 -0.194792 -0.837761
0.831683 0.663262 -0.211665 -0.786422
0.841584 0.525388 -0.212107 -0.693108
0.851485 0.367135 -0.179947 -0.578579
0.861386 0.238210 -0.113522 -0.474682
0.871287 0.170268 -0.030776 -0.411486
0.881188 0.162895 0.035087 -0.402074
0.891089 0.189512 0.050233 -0.432422
0.900990 0.215228 0.000258 -0.463927
0.910891 0.213047 -0.094675 -0.451757
0.920792 0.172583 -0.181883 -0.373499
0.930693 0.104701 -0.202225 -0.252597
0.940594 0.041976 -0.133086 -0.155769
0.950495 0.023273 -0.022380 -0.150903
0.960396 0.056902 0.024879 -0.237240
0.970297 0.093842 -0.065341 -0.299287
0.980198 0.068525 -0.199289 -0.169731
0.990099 0.019210 -0.055039 0.127202
