   Position (m)       Function
0.009901 0.140444 -0.271442 -0.258385
0.019802 0.085767 0.022325 -0.292009
0.029703 0.083067 0.189660 -0.217016
0.039604 0.073041 0.243595 -0.117059
0.049505 0.049145 0.217515 -0.042808
0.059406 0.022729 0.149823 -0.016789
0.069307 0.007174 0.074285 -0.040688
0.079208 0.010861 0.015085 -0.103116
0.089109 0.035011 -0.014559 -0.186544
0.099010 0.074503 -0.011390 -0.272715
0.108911 0.120340 0.020247 -0.346310
0.118812 0.162648 0.071291 -0.396945
0.128713 0.193304 0.130775 -0.419765
0.138614 0.207625 0.188168 -0.414991
0.148515 0.204880 0.235048 -0.386823
0.158416 0.187762 0.266065 -0.342011
0.168317 0.161152 0.279245 -0.288400
0.178218 0.130631 0.275751 -0.233649
0.188119 0.101173 0.259280 -0.184247
0.198020 0.076324 0.235234 -0.144875
0.207921 0.057981 0.209819 -0.118141
0.217822 0.046742 0.189206 -0.104609
0.227723 0.042602 0.178816 -0.103085
0.237624 0.045751 0.182803 -0.111059
0.247525 0.057193 0.203739 -0.125235
0.257426 0.078994 0.242514 -0.142060
0.267327 0.114076 0.298403 -0.158212
0.277228 0.165608 0.369289 -0.170978
0.287129 0.236148 0.451970 -0.178524
0.297030 0.326750 0.542531 -0.180030
0.306931 0.436281 0.636721 -0.175692
0.316832 0.561119 0.730312 -0.166622
0.326733 0.695341 0.819402 -0.154665
0.336634 0.831388 0.900657 -0.142147
0.346535 0.961086 0.971477 -0.131603
0.356436 1.076826 1.030085 -0.125499
0.366337 1.172675 1.075548 -0.125986
0.376238 1.245208 1.107731 -0.134683
0.386139 1.293884 1.127217 -0.152531
0.396040 1.320928 1.135181 -0.179700
0.405941 1.330736 1.133253 -0.215576
0.415842 1.328947 1.123375 -0.258798
0.425743 1.321374 1.107656 -0.307363
0.435644 1.313007 1.088249 -0.358775
0.445545 1.307279 1.067237 -0.410225
0.455446 1.305736 1.046540 -0.458792
0.465347 1.308122 1.027847 -0.501650
0.475248 1.312858 1.012560 -0.536265
0.485149 1.317757 1.001758 -0.560569
0.495050 1.320803 0.996173 -0.573100
0.504950 1.320803 0.996173 -0.573100
0.514851 1.317757 1.001758 -0.560569
0.524752 1.312858 1.012560 -0.536265
0.534653 1.308122 1.027847 -0.501650
0.544554 1.305736 1.046540 -0.458792
0.554455 1.307279 1.067237 -0.410225
0.564356 1.313007 1.088249 -0.358775
0.574257 1.321374 1.107656 -0.307363
0.584158 1.328947 1.123375 -0.258798
0.594059 1.330736 1.133253 -0.215576
0.603960 1.320928 1.135181 -0.179700
0.613861 1.293884 1.127217 -0.152531
0.623762 1.245208 1.107731 -0.134683
0.633663 1.172675 1.075548 -0.125986
0.643564 1.076826 1.030085 -0.125499
0.653465 0.961086 0.971477 -0.131603
0.663366 0.831388 0.900657 -0.142147
0.673267 0.695341 0.819402 -0.154665
0.683168 0.561119 0.730312 -0.166622
0.693069 0.436281 0.636721 -0.175692
0.702970 0.326750 0.542531 -0.180030
0.712871 0.236148 0.451970 -0.178524
0.722772 0.165608 0.369289 -0.170978
0.732673 0.114076 0.298403 -0.158212
0.742574 0.078994 0.242514 -0.142060
0.752475 0.057193 0.203739 -0.125235
0.762376 0.045751 0.182803 -0.111059
0.772277 0.042602 0.178816 -0.103085
0.782178 0.046742 0.189206 -0.104609
0.792079 0.057981 0.209819 -0.118141
0.801980 0.076324 0.235234 -0.144875
0.811881 0.101173 0.259280 -0.184247
0.821782 0.130631 0.275751 -0.233649
0.831683 0.161152 0.279245 -0.288400
0.841584 0.187762 0.266065 -0.342011
0.851485 0.204880 0.235048 -0.386823
0.861386 0.207625 0.188168 -0.414991
0.871287 0.193304 0.130775 -0.419765
0.881188 0.162648 0.071291 -0.396945
0.891089 0.120340 0.020247 -0.346310
0.900990 0.074503 -0.011390 -0.272715
0.910891 0.035011 -0.014559 -0.186544
0.920792 0.010861 0.015085 -0.103116
0.930693 0.007174 0.074285 -0.040688
0.940594 0.022729 0.149823 -0.016789
0.950495 0.049145 0.217515 -0.042808
0.960396 0.073041 0.243595 -0.117059
0.970297 0.083067 0.189660 -0.217016
0.980198 0.085767 0.022325 -0.292009
0.990099 0.140444 -0.271442 -0.258385
