   Position (m)       Function
0.009901 0.028179 -0.149932 0.075496
0.019802 0.006537 -0.062119 -0.051752
0.029703 0.014959 -0.023557 0.120018
0.039604 0.062803 -0.174704 0.179670
0.049505 0.061624 -0.241721 0.056521
0.059406 0.022788 -0.143411 -0.047126
0.069307 0.000722 -0.018570 -0.019421
0.079208 0.005272 0.009393 0.072001
0.089109 0.015802 -0.045045 0.117360
0.099010 0.016375 -0.088436 0.092488
0.108911 0.007594 -0.061411 0.061831
0.118812 0.009913 0.013162 0.098693
0.128713 0.051375 0.065719 0.216923
0.138614 0.135814 0.045133 0.365755
0.148515 0.227446 -0.045002 0.474785
0.158416 0.278807 -0.158020 0.503822
0.168317 0.272925 -0.243576 0.462164
0.178218 0.232889 -0.281273 0.392141
0.188119 0.195714 -0.287621 0.336137
0.198020 0.185631 -0.297613 0.311541
0.207921 0.208263 -0.337665 0.306994
0.217822 0.254961 -0.408188 0.297227
0.227723 0.304219 -0.484567 0.263465
0.237624 0.326670 -0.533108 0.206072
0.247525 0.302328 -0.530828 0.143350
0.257426 0.238272 -0.477900 0.099417
0.267327 0.165857 -0.397260 0.089675
0.277228 0.117133 -0.323295 0.112306
0.287129 0.104494 -0.286452 0.149798
0.297030 0.122812 -0.301417 0.178772
0.306931 0.165427 -0.363551 0.182366
0.316832 0.231122 -0.453746 0.158858
0.326733 0.315558 -0.548199 0.122620
0.336634 0.404064 -0.628144 0.097465
0.346535 0.481219 -0.685576 0.105849
0.356436 0.548683 -0.723491 0.158884
0.366337 0.628293 -0.751736 0.251369
0.376238 0.742446 -0.781188 0.363581
0.386139 0.890554 -0.819047 0.468740
0.396040 1.046334 -0.866954 0.542885
0.405941 1.178817 -0.922038 0.573290
0.415842 1.275990 -0.979669 0.562350
0.425743 1.350205 -1.036197 0.525833
0.435644 1.425460 -1.090324 0.486471
0.445545 1.522344 -1.142664 0.465471
0.455446 1.651434 -1.194051 0.475055
0.465347 1.811591 -1.243703 0.514580
0.475248 1.986326 -1.288344 0.571399
0.485149 2.141535 -1.322777 0.625936
0.495050 2.234436 -1.341674 0.659049
0.504950 2.234436 -1.341674 0.659049
0.514851 2.141535 -1.322777 0.625936
0.524752 1.986326 -1.288344 0.571399
0.534653 1.811591 -1.243703 0.514580
0.544554 1.651434 -1.194051 0.475055
0.554455 1.522344 -1.142664 0.465471
0.564356 1.425460 -1.090324 0.486471
0.574257 1.350205 -1.036197 0.525833
0.584158 1.275990 -0.979669 0.562350
0.594059 1.178817 -0.922038 0.573290
0.603960 1.046334 -0.866954 0.542885
0.613861 0.890554 -0.819047 0.468740
0.623762 0.742446 -0.781188 0.363581
0.633663 0.628293 -0.751736 0.251369
0.643564 0.548683 -0.723491 0.158884
0.653465 0.481219 -0.685576 0.105849
0.663366 0.404064 -0.628144 0.097465
0.673267 0.315558 -0.548199 0.122620
0.683168 0.231122 -0.453746 0.158858
0.693069 0.165427 -0.363551 0.182366
0.702970 0.122812 -0.301417 0.178772
0.712871 0.104494 -0.286452 0.149798
0.722772 0.117133 -0.323295 0.112306
0.732673 0.165857 -0.397260 0.089675
0.742574 0.238272 -0.477900 0.099417
0.752475 0.302328 -0.530828 0.143350
0.762376 0.326670 -0.533108 0.206072
0.772277 0.304219 -0.484567 0.263465
0.782178 0.254961 -0.408188 0.297227
0.792079 0.208263 -0.337665 0.306994
0.801980 0.185631 -0.297613 0.311541
0.811881 0.195714 -0.287621 0.336137
0.821782 0.232889 -0.281273 0.392141
0.831683 0.272925 -0.243576 0.462164
0.841584 0.278807 -0.158020 0.503822
0.851485 0.227446 -0.045002 0.474785
0.861386 0.135814 0.045133 0.365755
0.871287 0.051375 0.065719 0.216923
0.881188 0.009913 0.013162 0.098693
0.891089 0.007594 -0.061411 0.061831
0.900990 0.016375 -0.088436 0.092488
0.910891 0.015802 -0.045045 0.117360
0.920792 0.005272 0.009393 0.072001
0.930693 0.000722 -0.018570 -0.019421
0.940594 0.022788 -0.143411 -0.047126
0.950495 0.061624 -0.241721 0.056521
0.960396 0.062803 -0.174704 0.179670
0.970297 0.014959 -0.023557 0.120018
0.980198 0.006537 -0.062119 -0.051752
0.990099 0.028179 -0.149932 0.075496
