   Position (m)       Function
0.009901 0.003144 -0.043274 0.035657
0.019802 0.172285 -0.283406 0.303258
0.029703 0.290962 -0.480568 0.244983
0.039604 0.234689 -0.424029 0.234284
0.049505 0.279939 -0.355945 0.391461
0.059406 0.464234 -0.403069 0.549335
0.069307 0.558191 -0.476767 0.575225
0.079208 0.465353 -0.459413 0.504275
0.089109 0.321341 -0.345734 0.449231
0.099010 0.272509 -0.226093 0.470522
0.108911 0.323440 -0.188223 0.536668
0.118812 0.392088 -0.248120 0.574913
0.128713 0.418898 -0.354862 0.541268
0.138614 0.398942 -0.442897 0.450316
0.148515 0.356494 -0.480516 0.354400
0.158416 0.322879 -0.482362 0.300342
0.168317 0.326947 -0.487550 0.298735
0.178218 0.381736 -0.526682 0.323021
0.188119 0.472473 -0.601640 0.332419
0.198020 0.563092 -0.687926 0.299749
0.207921 0.619023 -0.753405 0.226723
0.217822 0.626590 -0.779044 0.140286
0.227723 0.597265 -0.769142 0.075407
0.237624 0.560962 -0.746887 0.055881
0.247525 0.554296 -0.739825 0.083397
0.257426 0.603611 -0.764392 0.138985
0.267327 0.706222 -0.817657 0.194059
0.277228 0.823998 -0.879614 0.224225
0.287129 0.901226 -0.923720 0.219017
0.297030 0.898431 -0.929844 0.183906
0.306931 0.816485 -0.893438 0.135106
0.316832 0.692532 -0.827217 0.090801
0.326733 0.574542 -0.755336 0.063319
0.336634 0.497589 -0.703216 0.055464
0.346535 0.476551 -0.687557 0.061781
0.356436 0.510136 -0.710475 0.073224
0.366337 0.583836 -0.759633 0.082425
0.376238 0.669750 -0.813743 0.087018
0.386139 0.732094 -0.850909 0.089713
0.396040 0.742793 -0.856542 0.095543
0.405941 0.697423 -0.828112 0.107954
0.415842 0.617020 -0.775369 0.125786
0.425743 0.533567 -0.716387 0.142680
0.435644 0.472600 -0.671068 0.149224
0.445545 0.447060 -0.654455 0.136927
0.455446 0.462006 -0.671965 0.102322
0.465347 0.517864 -0.717931 0.049387
0.475248 0.604902 -0.777679 -0.010804
0.485149 0.696756 -0.832322 -0.063218
0.495050 0.756492 -0.864704 -0.093696
0.504950 0.756492 -0.864704 -0.093696
0.514851 0.696756 -0.832322 -0.063218
0.524752 0.604902 -0.777679 -0.010804
0.534653 0.517864 -0.717931 0.049387
0.544554 0.462006 -0.671965 0.102322
0.554455 0.447060 -0.654455 0.136927
0.564356 0.472600 -0.671068 0.149224
0.574257 0.533567 -0.716387 0.142680
0.584158 0.617020 -0.775369 0.125786
0.594059 0.697423 -0.828112 0.107954
0.603960 0.742793 -0.856542 0.095543
0.613861 0.732094 -0.850909 0.089713
0.623762 0.669750 -0.813743 0.087018
0.633663 0.583836 -0.759633 0.082425
0.643564 0.510136 -0.710475 0.073224
0.653465 0.476551 -0.687557 0.061781
0.663366 0.497589 -0.703216 0.055464
0.673267 0.574542 -0.755336 0.063319
0.683168 0.692532 -0.827217 0.090801
0.693069 0.816485 -0.893438 0.135106
0.702970 0.898431 -0.929844 0.183906
0.712871 0.901226 -0.923720 0.219017
0.722772 0.823998 -0.879614 0.224225
0.732673 0.706222 -0.817657 0.194059
0.742574 0.603611 -0.764392 0.138985
0.752475 0.554296 -0.739825 0.083397
0.762376 0.560962 -0.746887 0.055881
0.772277 0.597265 -0.769142 0.075407
0.782178 0.626590 -0.779044 0.140286
0.792079 0.619023 -0.753405 0.226723
0.801980 0.563092 -0.687926 0.299749
0.811881 0.472473 -0.601640 0.332419
0.821782 0.381736 -0.526682 0.323021
0.831683 0.326947 -0.487550 0.298735
0.841584 0.322879 -0.482362 0.300342
0.851485 0.356494 -0.480516 0.354400
0.861386 0.398942 -0.442897 0.450316
0.871287 0.418898 -0.354862 0.541268
0.881188 0.392088 -0.248120 0.574913
0.891089 0.323440 -0.188223 0.536668
0.900990 0.272509 -0.226093 0.470522
0.910891 0.321341 -0.345734 0.449231
0.920792 0.465353 -0.459413 0.504275
0.930693 0.558191 -0.476767 0.575225
0.940594 0.464234 -0.403069 0.549335
0.950495 0.279939 -0.355945 0.391461
0.960396 0.234689 -0.424029 0.234284
0.970297 0.290962 -0.480568 0.244983
0.980198 0.172285 -0.283406 0.303258
0.990099 0.003144 -0.043274 0.035657
