   Position (m)       Function
0.009901 0.007838 0.017738 -0.086739
0.019802 0.095294 -0.071088 -0.300401
0.029703 0.160125 0.094681 -0.388793
0.039604 0.102986 0.087502 -0.308754
0.049505 0.145668 0.037336 -0.379834
0.059406 0.228631 0.159224 -0.450865
0.069307 0.213632 0.293314 -0.357210
0.079208 0.127150 0.272139 -0.230414
0.089109 0.081602 0.176629 -0.224508
0.099010 0.105906 0.149351 -0.289136
0.108911 0.116902 0.184731 -0.287709
0.118812 0.069491 0.179119 -0.193411
0.128713 0.018579 0.095777 -0.096984
0.138614 0.005515 0.010586 -0.073502
0.148515 0.010255 0.013838 -0.100318
0.158416 0.022888 0.109933 -0.103939
0.168317 0.052074 0.221716 -0.053998
0.178218 0.074740 0.273338 0.005168
0.188119 0.065420 0.255707 0.005868
0.198020 0.053045 0.218286 -0.073458
0.207921 0.080479 0.211425 -0.189153
0.217822 0.132950 0.241479 -0.273200
0.227723 0.159592 0.275249 -0.289535
0.237624 0.144048 0.279537 -0.256724
0.247525 0.115226 0.254560 -0.224554
0.257426 0.107591 0.233024 -0.230848
0.267327 0.138248 0.250168 -0.275071
0.277228 0.204081 0.313149 -0.325606
0.287129 0.277956 0.394866 -0.349337
0.297030 0.321480 0.455260 -0.337962
0.306931 0.320287 0.471909 -0.312392
0.316832 0.301873 0.456674 -0.305486
0.326733 0.314569 0.447273 -0.338402
0.336634 0.397570 0.481005 -0.407682
0.346535 0.564110 0.569239 -0.489977
0.356436 0.786855 0.689203 -0.558439
0.366337 0.993549 0.797334 -0.598171
0.376238 1.104184 0.854884 -0.611030
0.386139 1.093276 0.850028 -0.608875
0.396040 1.009271 0.804148 -0.602177
0.405941 0.929044 0.759951 -0.592890
0.415842 0.908243 0.759163 -0.576120
0.425743 0.976659 0.822261 -0.548221
0.435644 1.148722 0.940263 -0.514418
0.445545 1.409192 1.081411 -0.489634
0.455446 1.700096 1.207846 -0.491126
0.465347 1.950165 1.293078 -0.527365
0.475248 2.122091 1.331725 -0.590422
0.485149 2.221364 1.337672 -0.657265
0.495050 2.266432 1.332794 -0.700065
0.504950 2.266432 1.332794 -0.700065
0.514851 2.221364 1.337672 -0.657265
0.524752 2.122091 1.331725 -0.590422
0.534653 1.950165 1.293078 -0.527365
0.544554 1.700096 1.207846 -0.491126
0.554455 1.409192 1.081411 -0.489634
0.564356 1.148722 0.940263 -0.514418
0.574257 0.976659 0.822261 -0.548221
0.584158 0.908243 0.759163 -0.576120
0.594059 0.929044 0.759951 -0.592890
0.603960 1.009271 0.804148 -0.602177
0.613861 1.093276 0.850028 -0.608875
0.623762 1.104184 0.854884 -0.611030
0.633663 0.993549 0.797334 -0.598171
0.643564 0.786855 0.689203 -0.558439
0.653465 0.564110 0.569239 -0.489977
0.663366 0.397570 0.481005 -0.407682
0.673267 0.314569 0.447273 -0.338402
0.683168 0.301873 0.456674 -0.305486
0.693069 0.320287 0.471909 -0.312392
0.702970 0.321480 0.455260 -0.337962
0.712871 0.277956 0.394866 -0.349337
0.722772 0.204081 0.313149 -0.325606
0.732673 0.138248 0.250168 -0.275071
0.742574 0.107591 0.233024 -0.230848
0.752475 0.115226 0.254560 -0.224554
0.762376 0.144048 0.279537 -0.256724
0.772277 0.159592 0.275249 -0.289535
0.782178 0.132950 0.241479 -0.273200
0.792079 0.080479 0.211425 -0.189153
0.801980 0.053045 0.218286 -0.073458
0.811881 0.065420 0.255707 0.005868
0.821782 0.074740 0.273338 0.005168
0.831683 0.052074 0.221716 -0.053998
0.841584 0.022888 0.109933 -0.103939
0.851485 0.010255 0.013838 -0.100318
0.861386 0.005515 0.010586 -0.073502
0.871287 0.018579 0.095777 -0.096984
0.881188 0.069491 0.179119 -0.193411
0.891089 0.116902 0.184731 -0.287709
0.900990 0.105906 0.149351 -0.289136
0.910891 0.081602 0.176629 -0.224508
0.920792 0.127150 0.272139 -0.230414
0.930693 0.213632 0.293314 -0.357210
0.940594 0.228631 0.159224 -0.450865
0.950495 0.145668 0.037336 -0.379834
0.960396 0.102986 0.087502 -0.308754
0.970297 0.160125 0.094681 -0.388793
0.980198 0.095294 -0.071088 -0.300401
0.990099 0.007838 0.017738 -0.086739
