   Position (m)       Function
0.009901 0.010148 0.090119 -0.045017
0.019802 0.027788 -0.014735 0.166044
0.029703 0.023520 -0.148601 0.037918
0.039604 0.013051 -0.068705 -0.091270
0.049505 0.004101 0.009410 -0.063346
0.059406 0.004083 -0.063555 -0.006637
0.069307 0.053722 -0.224451 -0.057826
0.079208 0.159193 -0.342209 -0.205149
0.089109 0.250408 -0.367374 -0.339770
0.099010 0.265771 -0.351298 -0.377307
0.108911 0.240495 -0.371713 -0.319883
0.118812 0.264440 -0.459154 -0.231554
0.128713 0.367956 -0.580700 -0.175340
0.138614 0.485136 -0.675547 -0.169626
0.148515 0.529370 -0.702792 -0.188292
0.158416 0.480354 -0.666026 -0.191741
0.168317 0.391077 -0.604589 -0.159840
0.178218 0.329923 -0.564745 -0.104813
0.188119 0.331343 -0.572463 -0.060239
0.198020 0.391546 -0.623079 -0.057601
0.207921 0.487319 -0.689917 -0.106459
0.217822 0.587985 -0.743143 -0.189009
0.227723 0.660666 -0.766694 -0.269901
0.237624 0.683571 -0.764805 -0.314077
0.247525 0.664306 -0.756761 -0.302686
0.257426 0.642203 -0.764673 -0.239748
0.267327 0.664375 -0.801569 -0.147856
0.277228 0.752378 -0.865557 -0.056469
0.287129 0.887301 -0.941902 0.011016
0.297030 1.023940 -1.010866 0.045722
0.306931 1.119864 -1.056833 0.054481
0.316832 1.157260 -1.074384 0.054394
0.326733 1.146798 -1.068972 0.064013
0.336634 1.116969 -1.052576 0.095145
0.346535 1.097114 -1.036866 0.148403
0.356436 1.100746 -1.027181 0.213649
0.366337 1.115623 -1.019946 0.274468
0.376238 1.107805 -1.004452 0.314454
0.386139 1.041288 -0.968022 0.322834
0.396040 0.902672 -0.902287 0.297574
0.405941 0.712949 -0.807941 0.245317
0.415842 0.516404 -0.696051 0.178655
0.425743 0.355234 -0.585394 0.112018
0.435644 0.250085 -0.496750 0.057658
0.445545 0.199616 -0.446198 0.022869
0.455446 0.193470 -0.439761 0.008999
0.465347 0.222237 -0.471264 0.012155
0.475248 0.275370 -0.524156 0.025097
0.485149 0.334169 -0.576714 0.039623
0.495050 0.373193 -0.608940 0.048836
0.504950 0.373193 -0.608940 0.048836
0.514851 0.334169 -0.576714 0.039623
0.524752 0.275370 -0.524156 0.025097
0.534653 0.222237 -0.471264 0.012155
0.544554 0.193470 -0.439761 0.008999
0.554455 0.199616 -0.446198 0.022869
0.564356 0.250085 -0.496750 0.057658
0.574257 0.355234 -0.585394 0.112018
0.584158 0.516404 -0.696051 0.178655
0.594059 0.712949 -0.807941 0.245317
0.603960 0.902672 -0.902287 0.297574
0.613861 1.041288 -0.968022 0.322834
0.623762 1.107805 -1.004452 0.314454
0.633663 1.115623 -1.019946 0.274468
0.643564 1.100746 -1.027181 0.213649
0.653465 1.097114 -1.036866 0.148403
0.663366 1.116969 -1.052576 0.095145
0.673267 1.146798 -1.068972 0.064013
0.683168 1.157260 -1.074384 0.054394
0.693069 1.119864 -1.056833 0.054481
0.702970 1.023940 -1.010866 0.045722
0.712871 0.887301 -0.941902 0.011016
0.722772 0.752378 -0.865557 -0.056469
0.732673 0.664375 -0.801569 -0.147856
0.742574 0.642203 -0.764673 -0.239748
0.752475 0.664306 -0.756761 -0.302686
0.762376 0.683571 -0.764805 -0.314077
0.772277 0.660666 -0.766694 -0.269901
0.782178 0.587985 -0.743143 -0.189009
0.792079 0.487319 -0.689917 -0.106459
0.801980 0.391546 -0.623079 -0.057601
0.811881 0.331343 -0.572463 -0.060239
0.821782 0.329923 -0.564745 -0.104813
0.831683 0.391077 -0.604589 -0.159840
0.841584 0.480354 -0.666026 -0.191741
0.851485 0.529370 -0.702792 -0.188292
0.861386 0.485136 -0.675547 -0.169626
0.871287 0.367956 -0.580700 -0.175340
0.881188 0.264440 -0.459154 -0.231554
0.891089 0.240495 -0.371713 -0.319883
0.900990 0.265771 -0.351298 -0.377307
0.910891 0.250408 -0.367374 -0.339770
0.920792 0.159193 -0.342209 -0.205149
0.930693 0.053722 -0.224451 -0.057826
0.940594 0.004083 -0.063555 -0.006637
0.950495 0.004101 0.009410 -0.063346
0.960396 0.013051 -0.068705 -0.091270
0.970297 0.023520 -0.148601 0.037918
0.980198 0.027788 -0.014735 0.166044
0.990099 0.010148 0.090119 -0.045017
