   Position (m)       Function
0.009901 0.002569 0.044648 -0.024001
0.019802 0.087704 0.295251 0.023039
0.029703 0.091520 0.275735 0.124459
0.039604 0.104680 0.323534 -0.002412
0.049505 0.291428 0.538651 -0.035812
0.059406 0.444122 0.660720 0.087014
0.069307 0.430339 0.634696 0.165830
0.079208 0.411160 0.625714 0.140146
0.089109 0.532301 0.716246 0.138897
0.099010 0.730405 0.815791 0.254734
0.108911 0.847090 0.816097 0.425531
0.118812 0.805108 0.725574 0.527873
0.128713 0.672823 0.638694 0.514677
0.138614 0.579696 0.620913 0.440639
0.148515 0.569034 0.649908 0.382954
0.158416 0.563301 0.656599 0.363563
0.168317 0.483268 0.603025 0.345874
0.178218 0.351519 0.517172 0.289917
0.188119 0.254676 0.462732 0.201383
0.198020 0.249687 0.482319 0.130597
0.207921 0.336903 0.565742 0.129766
0.217822 0.484454 0.663600 0.209973
0.227723 0.639270 0.727166 0.332416
0.237624 0.738090 0.739952 0.436533
0.247525 0.748893 0.719884 0.480271
0.257426 0.700086 0.696713 0.463333
0.267327 0.647731 0.686082 0.420740
0.277228 0.618731 0.679818 0.395700
0.287129 0.601565 0.656928 0.412323
0.297030 0.581374 0.604372 0.464875
0.306931 0.559843 0.531248 0.526895
0.316832 0.543354 0.466436 0.570781
0.326733 0.536337 0.441787 0.584090
0.336634 0.551934 0.472290 0.573477
0.346535 0.607460 0.545797 0.556386
0.356436 0.694944 0.628367 0.547813
0.366337 0.768444 0.681801 0.550991
0.376238 0.777000 0.683267 0.556908
0.386139 0.709185 0.636422 0.551500
0.396040 0.599061 0.568629 0.525093
0.405941 0.495413 0.516456 0.478211
0.415842 0.434612 0.507367 0.420940
0.425743 0.433786 0.546839 0.367087
0.435644 0.487491 0.616798 0.327186
0.445545 0.562411 0.685408 0.304346
0.455446 0.609408 0.722877 0.294715
0.465347 0.596851 0.715491 0.291417
0.475248 0.534306 0.671390 0.289036
0.485149 0.460944 0.615780 0.285934
0.495050 0.414721 0.578233 0.283492
0.504950 0.414721 0.578233 0.283492
0.514851 0.460944 0.615780 0.285934
0.524752 0.534306 0.671390 0.289036
0.534653 0.596851 0.715491 0.291417
0.544554 0.609408 0.722877 0.294715
0.554455 0.562411 0.685408 0.304346
0.564356 0.487491 0.616798 0.327186
0.574257 0.433786 0.546839 0.367087
0.584158 0.434612 0.507367 0.420940
0.594059 0.495413 0.516456 0.478211
0.603960 0.599061 0.568629 0.525093
0.613861 0.709185 0.636422 0.551500
0.623762 0.777000 0.683267 0.556908
0.633663 0.768444 0.681801 0.550991
0.643564 0.694944 0.628367 0.547813
0.653465 0.607460 0.545797 0.556386
0.663366 0.551934 0.472290 0.573477
0.673267 0.536337 0.441787 0.584090
0.683168 0.543354 0.466436 0.570781
0.693069 0.559843 0.531248 0.526895
0.702970 0.581374 0.604372 0.464875
0.712871 0.601565 0.656928 0.412323
0.722772 0.618731 0.679818 0.395700
0.732673 0.647731 0.686082 0.420740
0.742574 0.700086 0.696713 0.463333
0.752475 0.748893 0.719884 0.480271
0.762376 0.738090 0.739952 0.436533
0.772277 0.639270 0.727166 0.332416
0.782178 0.484454 0.663600 0.209973
0.792079 0.336903 0.565742 0.129766
0.801980 0.249687 0.482319 0.130597
0.811881 0.254676 0.462732 0.201383
0.821782 0.351519 0.517172 0.289917
0.831683 0.483268 0.603025 0.345874
0.841584 0.563301 0.656599 0.363563
0.851485 0.569034 0.649908 0.382954
0.861386 0.579696 0.620913 0.440639
0.871287 0.672823 0.638694 0.514677
0.881188 0.805108 0.725574 0.527873
0.891089 0.847090 0.816097 0.425531
0.900990 0.730405 0.815791 0.254734
0.910891 0.532301 0.716246 0.138897
0.920792 0.411160 0.625714 0.140146
0.930693 0.430339 0.634696 0.165830
0.940594 0.444122 0.660720 0.087014
0.950495 0.291428 0.538651 -0.035812
0.960396 0.104680 0.323534 -0.002412
0.970297 0.091520 0.275735 0.124459
0.980198 0.087704 0.295251 0.023039
0.990099 0.002569 0.044648 -0.024001
