   Position (m)       Function
0.009901 0.033401 0.142210 0.114792
0.019802 0.050241 0.027316 0.222475
0.029703 0.036402 0.127218 0.142189
0.039604 0.131265 0.240206 0.271229
0.049505 0.173409 0.134285 0.394178
0.059406 0.116265 -0.009100 0.340855
0.069307 0.060764 -0.021084 0.245601
0.079208 0.072074 0.034556 0.266232
0.089109 0.144262 0.029251 0.378690
0.099010 0.213678 -0.043754 0.460178
0.108911 0.214556 -0.085106 0.455317
0.118812 0.175148 -0.021009 0.417979
0.128713 0.197158 0.121396 0.427108
0.138614 0.312254 0.253262 0.498109
0.148515 0.428475 0.311209 0.575868
0.158416 0.446845 0.303390 0.595650
0.168317 0.376457 0.286031 0.542810
0.178218 0.306867 0.306933 0.461150
0.188119 0.306963 0.368819 0.413443
0.198020 0.378651 0.436314 0.433914
0.207921 0.481637 0.471291 0.509434
0.217822 0.571873 0.463817 0.597283
0.227723 0.625943 0.436395 0.659926
0.237624 0.654662 0.422996 0.689736
0.247525 0.697884 0.441903 0.708947
0.257426 0.794180 0.482411 0.749306
0.267327 0.948847 0.512947 0.828089
0.277228 1.129703 0.503018 0.936310
0.287129 1.287857 0.443591 1.044550
0.297030 1.379833 0.353330 1.120264
0.306931 1.382196 0.268035 1.144707
0.316832 1.302981 0.220612 1.119961
0.326733 1.181688 0.223441 1.063843
0.336634 1.064320 0.262394 0.997732
0.346535 0.967771 0.304681 0.935383
0.356436 0.871824 0.315428 0.878822
0.366337 0.751430 0.274195 0.822343
0.376238 0.612526 0.183667 0.760784
0.386139 0.489434 0.067365 0.696345
0.396040 0.410906 -0.041468 0.639677
0.405941 0.378736 -0.113994 0.604766
0.415842 0.379614 -0.136640 0.600785
0.425743 0.404683 -0.114609 0.625737
0.435644 0.447654 -0.067558 0.665650
0.445545 0.490471 -0.020210 0.700045
0.455446 0.505701 0.007780 0.711084
0.465347 0.478781 0.008643 0.691886
0.475248 0.422484 -0.012226 0.649873
0.485149 0.365764 -0.040368 0.603435
0.495050 0.332366 -0.059631 0.573419
0.504950 0.332366 -0.059631 0.573419
0.514851 0.365764 -0.040368 0.603435
0.524752 0.422484 -0.012226 0.649873
0.534653 0.478781 0.008643 0.691886
0.544554 0.505701 0.007780 0.711084
0.554455 0.490471 -0.020210 0.700045
0.564356 0.447654 -0.067558 0.665650
0.574257 0.404683 -0.114609 0.625737
0.584158 0.379614 -0.136640 0.600785
0.594059 0.378736 -0.113994 0.604766
0.603960 0.410906 -0.041468 0.639677
0.613861 0.489434 0.067365 0.696345
0.623762 0.612526 0.183667 0.760784
0.633663 0.751430 0.274195 0.822343
0.643564 0.871824 0.315428 0.878822
0.653465 0.967771 0.304681 0.935383
0.663366 1.064320 0.262394 0.997732
0.673267 1.181688 0.223441 1.063843
0.683168 1.302981 0.220612 1.119961
0.693069 1.382196 0.268035 1.144707
0.702970 1.379833 0.353330 1.120264
0.712871 1.287857 0.443591 1.044550
0.722772 1.129703 0.503018 0.936310
0.732673 0.948847 0.512947 0.828089
0.742574 0.794180 0.482411 0.749306
0.752475 0.697884 0.441903 0.708947
0.762376 0.654662 0.422996 0.689736
0.772277 0.625943 0.436395 0.659926
0.782178 0.571873 0.463817 0.597283
0.792079 0.481637 0.471291 0.509434
0.801980 0.378651 0.436314 0.433914
0.811881 0.306963 0.368819 0.413443
0.821782 0.306867 0.306933 0.461150
0.831683 0.376457 0.286031 0.542810
0.841584 0.446845 0.303390 0.595650
0.851485 0.428475 0.311209 0.575868
0.861386 0.312254 0.253262 0.498109
0.871287 0.197158 0.121396 0.427108
0.881188 0.175148 -0.021009 0.417979
0.891089 0.214556 -0.085106 0.455317
0.900990 0.213678 -0.043754 0.460178
0.910891 0.144262 0.029251 0.378690
0.920792 0.072074 0.034556 0.266232
0.930693 0.060764 -0.021084 0.245601
0.940594 0.116265 -0.009100 0.340855
0.950495 0.173409 0.134285 0.394178
0.960396 0.131265 0.240206 0.271229
0.970297 0.036402 0.127218 0.142189
0.980198 0.050241 0.027316 0.222475
0.990099 0.033401 0.142210 0.114792
