   Position (m)       Function
0.009901 0.010842 -0.104095 0.002583
0.019802 0.004252 0.009423 0.064525
0.029703 0.054424 -0.134316 0.190743
0.039604 0.048827 -0.206421 0.078848
0.049505 0.008072 -0.079484 0.041884
0.059406 0.026485 -0.000491 0.162742
0.069307 0.064038 -0.036681 0.250385
0.079208 0.055190 -0.030076 0.232993
0.089109 0.066392 0.110038 0.232989
0.099010 0.214256 0.297116 0.354934
0.108911 0.471770 0.407186 0.553145
0.118812 0.677781 0.421852 0.706981
0.128713 0.748027 0.416996 0.757721
0.138614 0.766776 0.456163 0.747457
0.148515 0.837460 0.524334 0.750022
0.158416 0.935218 0.557197 0.790411
0.168317 0.956402 0.515391 0.831129
0.178218 0.855443 0.425192 0.821374
0.188119 0.689453 0.355407 0.750426
0.198020 0.562062 0.360982 0.657080
0.207921 0.550880 0.444256 0.594573
0.217822 0.658377 0.560269 0.586921
0.227723 0.802938 0.653894 0.612667
0.237624 0.874917 0.696154 0.624730
0.247525 0.827374 0.694881 0.586953
0.257426 0.709349 0.678315 0.499238
0.267327 0.604291 0.669220 0.395519
0.277228 0.550723 0.669786 0.319547
0.287129 0.531522 0.665804 0.297030
0.297030 0.517870 0.643545 0.322055
0.306931 0.498413 0.604885 0.364042
0.316832 0.474959 0.569469 0.388155
0.326733 0.457703 0.562853 0.375366
0.336634 0.468496 0.599180 0.330875
0.346535 0.526218 0.670009 0.278040
0.356436 0.616483 0.746460 0.243476
0.366337 0.688554 0.793488 0.242757
0.376238 0.696134 0.788019 0.274152
0.386139 0.638047 0.730908 0.322211
0.396040 0.553037 0.646459 0.367597
0.405941 0.482744 0.570183 0.397033
0.415842 0.449262 0.531461 0.408426
0.425743 0.459378 0.540004 0.409602
0.435644 0.509601 0.582542 0.412610
0.445545 0.580393 0.630793 0.427192
0.455446 0.639119 0.656225 0.456605
0.465347 0.661910 0.644100 0.497036
0.475248 0.651599 0.600073 0.539918
0.485149 0.629730 0.546490 0.575394
0.495050 0.615157 0.510591 0.595361
0.504950 0.615157 0.510591 0.595361
0.514851 0.629730 0.546490 0.575394
0.524752 0.651599 0.600073 0.539918
0.534653 0.661910 0.644100 0.497036
0.544554 0.639119 0.656225 0.456605
0.554455 0.580393 0.630793 0.427192
0.564356 0.509601 0.582542 0.412610
0.574257 0.459378 0.540004 0.409602
0.584158 0.449262 0.531461 0.408426
0.594059 0.482744 0.570183 0.397033
0.603960 0.553037 0.646459 0.367597
0.613861 0.638047 0.730908 0.322211
0.623762 0.696134 0.788019 0.274152
0.633663 0.688554 0.793488 0.242757
0.643564 0.616483 0.746460 0.243476
0.653465 0.526218 0.670009 0.278040
0.663366 0.468496 0.599180 0.330875
0.673267 0.457703 0.562853 0.375366
0.683168 0.474959 0.569469 0.388155
0.693069 0.498413 0.604885 0.364042
0.702970 0.517870 0.643545 0.322055
0.712871 0.531522 0.665804 0.297030
0.722772 0.550723 0.669786 0.319547
0.732673 0.604291 0.669220 0.395519
0.742574 0.709349 0.678315 0.499238
0.752475 0.827374 0.694881 0.586953
0.762376 0.874917 0.696154 0.624730
0.772277 0.802938 0.653894 0.612667
0.782178 0.658377 0.560269 0.586921
0.792079 0.550880 0.444256 0.594573
0.801980 0.562062 0.360982 0.657080
0.811881 0.689453 0.355407 0.750426
0.821782 0.855443 0.425192 0.821374
0.831683 0.956402 0.515391 0.831129
0.841584 0.935218 0.557197 0.790411
0.851485 0.837460 0.524334 0.750022
0.861386 0.766776 0.456163 0.747457
0.871287 0.748027 0.416996 0.757721
0.881188 0.677781 0.421852 0.706981
0.891089 0.471770 0.407186 0.553145
0.900990 0.214256 0.297116 0.354934
0.910891 0.066392 0.110038 0.232989
0.920792 0.055190 -0.030076 0.232993
0.930693 0.064038 -0.036681 0.250385
0.940594 0.026485 -0.000491 0.162742
0.950495 0.008072 -0.079484 0.041884
0.960396 0.048827 -0.206421 0.078848
0.970297 0.054424 -0.134316 0.190743
0.980198 0.004252 0.009423 0.064525
0.990099 0.010842 -0.104095 0.002583
