   Position (m)       Function
0.009901 0.105260 0.254269 0.201512
0.019802 0.026346 -0.038637 0.157648
0.029703 0.035205 -0.187478 0.007558
0.039604 0.069165 -0.214115 -0.152708
0.049505 0.098820 -0.162134 -0.269320
0.059406 0.110203 -0.077424 -0.322814
0.069307 0.100803 0.003133 -0.317480
0.079208 0.076539 0.056499 -0.270825
0.089109 0.047378 0.073732 -0.204796
0.099010 0.022756 0.057437 -0.139487
0.108911 0.008322 0.017898 -0.089454
0.118812 0.004839 -0.030977 -0.062289
0.128713 0.009123 -0.075169 -0.058931
0.138614 0.016273 -0.103120 -0.075092
0.148515 0.022154 -0.107231 -0.103227
0.158416 0.025230 -0.084359 -0.134586
0.168317 0.027184 -0.035515 -0.161004
0.178218 0.032278 0.034998 -0.176220
0.188119 0.045783 0.120740 -0.176649
0.198020 0.072069 0.214358 -0.161615
0.207921 0.113011 0.308688 -0.133126
0.217822 0.167195 0.397631 -0.095313
0.227723 0.230138 0.476716 -0.053665
0.237624 0.295447 0.543365 -0.014201
0.247525 0.356545 0.596863 0.017326
0.257426 0.408493 0.638115 0.036086
0.267327 0.449377 0.669240 0.038659
0.277228 0.480922 0.693093 0.023305
0.287129 0.508147 0.712774 -0.009967
0.297030 0.538182 0.731191 -0.059508
0.306931 0.578524 0.750712 -0.122293
0.316832 0.635177 0.772938 -0.194280
0.326733 0.711100 0.798593 -0.270830
0.336634 0.805330 0.827545 -0.347130
0.346535 0.912955 0.858913 -0.418596
0.356436 1.025919 0.891263 -0.481215
0.366337 1.134455 0.922838 -0.531813
0.376238 1.228822 0.951810 -0.568225
0.386139 1.300958 0.976514 -0.589388
0.396040 1.345741 0.995648 -0.595337
0.405941 1.361624 1.008418 -0.587126
0.415842 1.350585 1.014615 -0.566693
0.425743 1.317486 1.014628 -0.536671
0.435644 1.269043 1.009389 -0.500177
0.445545 1.212662 1.000267 -0.460574
0.455446 1.155402 0.988913 -0.421253
0.465347 1.103239 0.977087 -0.385407
0.475248 1.060702 0.966477 -0.355843
0.485149 1.030863 0.958522 -0.334813
0.495050 1.015535 0.954268 -0.323893
0.504950 1.015535 0.954268 -0.323893
0.514851 1.030863 0.958522 -0.334813
0.524752 1.060702 0.966477 -0.355843
0.534653 1.103239 0.977087 -0.385407
0.544554 1.155402 0.988913 -0.421253
0.554455 1.212662 1.000267 -0.460574
0.564356 1.269043 1.009389 -0.500177
0.574257 1.317486 1.014628 -0.536671
0.584158 1.350585 1.014615 -0.566693
0.594059 1.361624 1.008418 -0.587126
0.603960 1.345741 0.995648 -0.595337
0.613861 1.300958 0.976514 -0.589388
0.623762 1.228822 0.951810 -0.568225
0.633663 1.134455 0.922838 -0.531813
0.643564 1.025919 0.891263 -0.481215
0.653465 0.912955 0.858913 -0.418596
0.663366 0.805330 0.827545 -0.347130
0.673267 0.711100 0.798593 -0.270830
0.683168 0.635177 0.772938 -0.194280
0.693069 0.578524 0.750712 -0.122293
0.702970 0.538182 0.731191 -0.059508
0.712871 0.508147 0.712774 -0.009967
0.722772 0.480922 0.693093 0.023305
0.732673 0.449377 0.669240 0.038659
0.742574 0.408493 0.638115 0.036086
0.752475 0.356545 0.596863 0.017326
0.762376 0.295447 0.543365 -0.014201
0.772277 0.230138 0.476716 -0.053665
0.782178 0.167195 0.397631 -0.095313
0.792079 0.113011 0.308688 -0.133126
0.801980 0.072069 0.214358 -0.161615
0.811881 0.045783 0.120740 -0.176649
0.821782 0.032278 0.034998 -0.176220
0.831683 0.027184 -0.035515 -0.161004
0.841584 0.025230 -0.084359 -0.134586
0.851485 0.022154 -0.107231 -0.103227
0.861386 0.016273 -0.103120 -0.075092
0.871287 0.009123 -0.075169 -0.058931
0.881188 0.004839 -0.030977 -0.062289
0.891089 0.008322 0.017898 -0.089454
0.900990 0.022756 0.057437 -0.139487
0.910891 0.047378 0.073732 -0.204796
0.920792 0.076539 0.056499 -0.270825
0.930693 0.100803 0.003133 -0.317480
0.940594 0.110203 -0.077424 -0.322814
0.950495 0.098820 -0.162134 -0.269320
0.960396 0.069165 -0.214115 -0.152708
0.970297 0.035205 -0.187478 0.007558
0.980198 0.026346 -0.038637 0.157648
0.990099 0.105260 0.254269 0.201512
