   Position (m)       Function
0.009901 0.001368 -0.020255 -0.030944
0.019802 0.010095 0.066159 0.075620
0.029703 0.007757 -0.070688 0.052535
0.039604 0.010611 -0.001977 -0.102990
0.049505 0.017657 0.108386 -0.076871
0.059406 0.003990 0.050991 -0.037284
0.069307 0.016327 -0.006427 -0.127616
0.079208 0.044238 0.077749 -0.195431
0.089109 0.049175 0.196680 -0.102431
0.099010 0.051890 0.216424 0.071069
0.108911 0.060464 0.170352 0.177324
0.118812 0.068099 0.175505 0.193125
0.128713 0.109270 0.261537 0.202158
0.138614 0.184073 0.345388 0.254520
0.148515 0.210717 0.344044 0.303892
0.158416 0.146776 0.266534 0.275202
0.168317 0.061865 0.191906 0.158230
0.178218 0.033355 0.181452 0.020751
0.188119 0.054730 0.226343 -0.059154
0.198020 0.078432 0.272908 -0.062874
0.207921 0.082635 0.284875 -0.038493
0.217822 0.079361 0.277231 -0.050038
0.227723 0.102629 0.296009 -0.122505
0.237624 0.190281 0.371367 -0.228839
0.247525 0.342717 0.489494 -0.321111
0.257426 0.504737 0.605097 -0.372282
0.267327 0.616099 0.679106 -0.393592
0.277228 0.676625 0.708045 -0.418686
0.287129 0.745904 0.722661 -0.472933
0.297030 0.884451 0.759883 -0.554101
0.306931 1.097683 0.831681 -0.637173
0.316832 1.319492 0.914001 -0.695769
0.326733 1.446745 0.962311 -0.721597
0.336634 1.415783 0.941415 -0.727681
0.346535 1.261153 0.848993 -0.735094
0.356436 1.086178 0.718449 -0.754989
0.366337 0.969229 0.600903 -0.779836
0.376238 0.913765 0.538511 -0.789792
0.386139 0.887958 0.544722 -0.768918
0.396040 0.878721 0.601109 -0.719298
0.405941 0.888685 0.670121 -0.663041
0.415842 0.908818 0.714945 -0.630613
0.425743 0.925434 0.715631 -0.642890
0.435644 0.942532 0.674509 -0.698262
0.445545 0.969905 0.610509 -0.772777
0.455446 0.993903 0.547312 -0.833278
0.465347 0.984358 0.502092 -0.855723
0.475248 0.932450 0.479821 -0.837987
0.485149 0.864968 0.474569 -0.799845
0.495050 0.819884 0.475794 -0.770392
0.504950 0.819884 0.475794 -0.770392
0.514851 0.864968 0.474569 -0.799845
0.524752 0.932450 0.479821 -0.837987
0.534653 0.984358 0.502092 -0.855723
0.544554 0.993903 0.547312 -0.833278
0.554455 0.969905 0.610509 -0.772777
0.564356 0.942532 0.674509 -0.698262
0.574257 0.925434 0.715631 -0.642890
0.584158 0.908818 0.714945 -0.630613
0.594059 0.888685 0.670121 -0.663041
0.603960 0.878721 0.601109 -0.719298
0.613861 0.887958 0.544722 -0.768918
0.623762 0.913765 0.538511 -0.789792
0.633663 0.969229 0.600903 -0.779836
0.643564 1.086178 0.718449 -0.754989
0.653465 1.261153 0.848993 -0.735094
0.663366 1.415783 0.941415 -0.727681
0.673267 1.446745 0.962311 -0.721597
0.683168 1.319492 0.914001 -0.695769
0.693069 1.097683 0.831681 -0.637173
0.702970 0.884451 0.759883 -0.554101
0.712871 0.745904 0.722661 -0.472933
0.722772 0.676625 0.708045 -0.418686
0.732673 0.616099 0.679106 -0.393592
0.742574 0.504737 0.605097 -0.372282
0.752475 0.342717 0.489494 -0.321111
0.762376 0.190281 0.371367 -0.228839
0.772277 0.102629 0.296009 -0.122505
0.782178 0.079361 0.277231 -0.050038
0.792079 0.082635 0.284875 -0.038493
0.801980 0.078432 0.272908 -0.062874
0.811881 0.054730 0.226343 -0.059154
0.821782 0.033355 0.181452 0.020751
0.831683 0.061865 0.191906 0.158230
0.841584 0.146776 0.266534 0.275202
0.851485 0.210717 0.344044 0.303892
0.861386 0.184073 0.345388 0.254520
0.871287 0.109270 0.261537 0.202158
0.881188 0.068099 0.175505 0.193125
0.891089 0.060464 0.170352 0.177324
0.900990 0.051890 0.216424 0.071069
0.910891 0.049175 0.196680 -0.102431
0.920792 0.044238 0.077749 -0.195431
0.930693 0.016327 -0.006427 -0.127616
0.940594 0.003990 0.050991 -0.037284
0.950495 0.017657 0.108386 -0.076871
0.960396 0.010611 -0.001977 -0.102990
0.970297 0.007757 -0.070688 0.052535
0.980198 0.010095 0.066159 0.075620
0.990099 0.001368 -0.020255 -0.030944
