   Position (m)       Function
0.009901 0.023600 -0.043842 0.147234
0.019802 0.024122 -0.058697 0.143794
0.029703 0.113900 -0.073104 0.329479
0.039604 0.217981 -0.291228 0.364921
0.049505 0.206828 -0.353471 0.286158
0.059406 0.271067 -0.375498 0.360650
0.069307 0.464645 -0.528624 0.430351
0.079208 0.529100 -0.639561 0.346499
0.089109 0.394834 -0.576657 0.249601
0.099010 0.287832 -0.470904 0.257064
0.108911 0.286156 -0.460961 0.271424
0.118812 0.279857 -0.499044 0.175534
0.128713 0.230279 -0.479541 0.017865
0.138614 0.176864 -0.414365 -0.071874
0.148515 0.164351 -0.401314 -0.057432
0.158416 0.227456 -0.476642 -0.016375
0.168317 0.322796 -0.567809 -0.019701
0.178218 0.348500 -0.588266 -0.049431
0.188119 0.291764 -0.538465 -0.042657
0.198020 0.248338 -0.498075 0.016085
0.207921 0.292179 -0.535997 0.069900
0.217822 0.418772 -0.645124 0.050869
0.227723 0.582178 -0.761407 -0.049371
0.237624 0.721579 -0.831487 -0.173808
0.247525 0.796374 -0.854657 -0.256778
0.257426 0.828794 -0.865851 -0.281239
0.267327 0.871367 -0.889216 -0.284009
0.277228 0.931585 -0.913348 -0.312058
0.287129 0.967395 -0.908903 -0.375885
0.297030 0.943708 -0.865436 -0.441281
0.306931 0.867623 -0.808963 -0.461738
0.316832 0.789926 -0.783541 -0.419511
0.326733 0.779124 -0.814207 -0.340868
0.336634 0.857980 -0.884064 -0.276425
0.346535 0.962949 -0.944706 -0.265481
0.356436 1.001986 -0.951055 -0.312217
0.366337 0.948439 -0.893114 -0.388313
0.376238 0.849202 -0.801157 -0.455357
0.386139 0.759915 -0.722167 -0.488252
0.396040 0.705593 -0.686236 -0.484430
0.405941 0.681373 -0.687356 -0.457072
0.415842 0.655536 -0.691090 -0.421818
0.425743 0.589054 -0.662117 -0.388142
0.435644 0.479182 -0.591489 -0.359615
0.445545 0.369759 -0.504811 -0.339006
0.455446 0.308805 -0.446223 -0.331194
0.465347 0.317730 -0.449217 -0.340491
0.475248 0.397052 -0.513525 -0.365164
0.485149 0.519651 -0.603026 -0.394982
0.495050 0.616161 -0.666127 -0.415253
0.504950 0.616161 -0.666127 -0.415253
0.514851 0.519651 -0.603026 -0.394982
0.524752 0.397052 -0.513525 -0.365164
0.534653 0.317730 -0.449217 -0.340491
0.544554 0.308805 -0.446223 -0.331194
0.554455 0.369759 -0.504811 -0.339006
0.564356 0.479182 -0.591489 -0.359615
0.574257 0.589054 -0.662117 -0.388142
0.584158 0.655536 -0.691090 -0.421818
0.594059 0.681373 -0.687356 -0.457072
0.603960 0.705593 -0.686236 -0.484430
0.613861 0.759915 -0.722167 -0.488252
0.623762 0.849202 -0.801157 -0.455357
0.633663 0.948439 -0.893114 -0.388313
0.643564 1.001986 -0.951055 -0.312217
0.653465 0.962949 -0.944706 -0.265481
0.663366 0.857980 -0.884064 -0.276425
0.673267 0.779124 -0.814207 -0.340868
0.683168 0.789926 -0.783541 -0.419511
0.693069 0.867623 -0.808963 -0.461738
0.702970 0.943708 -0.865436 -0.441281
0.712871 0.967395 -0.908903 -0.375885
0.722772 0.931585 -0.913348 -0.312058
0.732673 0.871367 -0.889216 -0.284009
0.742574 0.828794 -0.865851 -0.281239
0.752475 0.796374 -0.854657 -0.256778
0.762376 0.721579 -0.831487 -0.173808
0.772277 0.582178 -0.761407 -0.049371
0.782178 0.418772 -0.645124 0.050869
0.792079 0.292179 -0.535997 0.069900
0.801980 0.248338 -0.498075 0.016085
0.811881 0.291764 -0.538465 -0.042657
0.821782 0.348500 -0.588266 -0.049431
0.831683 0.322796 -0.567809 -0.019701
0.841584 0.227456 -0.476642 -0.016375
0.851485 0.164351 -0.401314 -0.057432
0.861386 0.176864 -0.414365 -0.071874
0.871287 0.230279 -0.479541 0.017865
0.881188 0.279857 -0.499044 0.175534
0.891089 0.286156 -0.460961 0.271424
0.900990 0.287832 -0.470904 0.257064
0.910891 0.394834 -0.576657 0.249601
0.920792 0.529100 -0.639561 0.346499
0.930693 0.464645 -0.528624 0.430351
0.940594 0.271067 -0.375498 0.360650
0.950495 0.206828 -0.353471 0.286158
0.960396 0.217981 -0.291228 0.364921
0.970297 0.113900 -0.073104 0.329479
0.980198 0.024122 -0.058697 0.143794
0.990099 0.023600 -0.043842 0.147234
