   Position (m)       Function
0.009901 0.001846 0.019694 -0.038189
0.019802 0.104956 0.281074 -0.161101
0.029703 0.122107 0.348796 -0.021181
0.039604 0.067833 0.254185 -0.056773
0.049505 0.115965 0.289031 -0.180073
0.059406 0.190094 0.404326 -0.163138
0.069307 0.178132 0.421665 -0.018191
0.079208 0.112076 0.319693 0.099362
0.089109 0.062697 0.220869 0.117959
0.099010 0.059124 0.220703 0.102047
0.108911 0.108649 0.296354 0.144304
0.118812 0.195002 0.355841 0.261494
0.128713 0.266175 0.336510 0.391071
0.138614 0.276143 0.251074 0.461633
0.148515 0.233121 0.158131 0.456196
0.158416 0.185133 0.102847 0.417798
0.168317 0.172396 0.083255 0.406774
0.178218 0.209199 0.062202 0.453133
0.188119 0.291458 0.005400 0.539841
0.198020 0.394859 -0.088416 0.622127
0.207921 0.472967 -0.186025 0.662089
0.217822 0.485179 -0.243708 0.652523
0.227723 0.436554 -0.237029 0.616742
0.237624 0.378373 -0.176430 0.589275
0.247525 0.361950 -0.100760 0.593125
0.257426 0.397619 -0.055238 0.628146
0.267327 0.460966 -0.068163 0.675515
0.277228 0.527381 -0.139023 0.712778
0.287129 0.589877 -0.242422 0.728772
0.297030 0.650074 -0.343291 0.729537
0.306931 0.708588 -0.413997 0.732936
0.316832 0.769873 -0.444755 0.756350
0.326733 0.845215 -0.443708 0.805195
0.336634 0.938359 -0.428708 0.868659
0.346535 1.028358 -0.416432 0.924631
0.356436 1.075843 -0.414589 0.950768
0.366337 1.052406 -0.420365 0.935788
0.376238 0.964185 -0.424657 0.885354
0.386139 0.847706 -0.418976 0.819857
0.396040 0.746767 -0.401189 0.765386
0.405941 0.693350 -0.377455 0.742211
0.415842 0.701070 -0.359930 0.755990
0.425743 0.763628 -0.361749 0.795466
0.435644 0.854849 -0.391769 0.837476
0.445545 0.937994 -0.451234 0.856960
0.455446 0.986191 -0.533322 0.837710
0.465347 0.998434 -0.625252 0.779419
0.475248 0.994131 -0.711742 0.698251
0.485149 0.991383 -0.778471 0.620779
0.495050 0.992894 -0.814680 0.573751
0.504950 0.992894 -0.814680 0.573751
0.514851 0.991383 -0.778471 0.620779
0.524752 0.994131 -0.711742 0.698251
0.534653 0.998434 -0.625252 0.779419
0.544554 0.986191 -0.533322 0.837710
0.554455 0.937994 -0.451234 0.856960
0.564356 0.854849 -0.391769 0.837476
0.574257 0.763628 -0.361749 0.795466
0.584158 0.701070 -0.359930 0.755990
0.594059 0.693350 -0.377455 0.742211
0.603960 0.746767 -0.401189 0.765386
0.613861 0.847706 -0.418976 0.819857
0.623762 0.964185 -0.424657 0.885354
0.633663 1.052406 -0.420365 0.935788
0.643564 1.075843 -0.414589 0.950768
0.653465 1.028358 -0.416432 0.924631
0.663366 0.938359 -0.428708 0.868659
0.673267 0.845215 -0.443708 0.805195
0.683168 0.769873 -0.444755 0.756350
0.693069 0.708588 -0.413997 0.732936
0.702970 0.650074 -0.343291 0.729537
0.712871 0.589877 -0.242422 0.728772
0.722772 0.527381 -0.139023 0.712778
0.732673 0.460966 -0.068163 0.675515
0.742574 0.397619 -0.055238 0.628146
0.752475 0.361950 -0.100760 0.593125
0.762376 0.378373 -0.176430 0.589275
0.772277 0.436554 -0.237029 0.616742
0.782178 0.485179 -0.243708 0.652523
0.792079 0.472967 -0.186025 0.662089
0.801980 0.394859 -0.088416 0.622127
0.811881 0.291458 0.005400 0.539841
0.821782 0.209199 0.062202 0.453133
0.831683 0.172396 0.083255 0.406774
0.841584 0.185133 0.102847 0.417798
0.851485 0.233121 0.158131 0.456196
0.861386 0.276143 0.251074 0.461633
0.871287 0.266175 0.336510 0.391071
0.881188 0.195002 0.355841 0.261494
0.891089 0.108649 0.296354 0.144304
0.900990 0.059124 0.220703 0.102047
0.910891 0.062697 0.220869 0.117959
0.920792 0.112076 0.319693 0.099362
0.930693 0.178132 0.421665 -0.018191
0.940594 0.190094 0.404326 -0.163138
0.950495 0.115965 0.289031 -0.180073
0.960396 0.067833 0.254185 -0.056773
0.970297 0.122107 0.348796 -0.021181
0.980198 0.104956 0.281074 -0.161101
0.990099 0.001846 0.019694 -0.038189
