   Position (m)       Function
0.009901 0.021530 0.132434 -0.063180
0.019802 0.008709 0.032560 0.087456
0.029703 0.003827 -0.023522 -0.057213
0.039604 0.021760 0.117057 -0.089763
0.049505 0.039055 0.184069 0.071928
0.059406 0.060526 0.085151 0.230814
0.069307 0.074075 -0.051196 0.267309
0.079208 0.067416 -0.101909 0.238810
0.089109 0.069401 -0.076762 0.252009
0.099010 0.116304 -0.067942 0.334197
0.108911 0.198233 -0.139016 0.422975
0.118812 0.268525 -0.271800 0.441191
0.128713 0.291406 -0.395998 0.366867
0.138614 0.264604 -0.452932 0.243838
0.148515 0.209597 -0.435538 0.141082
0.158416 0.156668 -0.382174 0.103008
0.168317 0.132069 -0.340558 0.126842
0.178218 0.142033 -0.333654 0.175238
0.188119 0.165299 -0.349594 0.207563
0.198020 0.169800 -0.356851 0.206052
0.207921 0.142028 -0.329912 0.182169
0.217822 0.098450 -0.267611 0.163813
0.227723 0.068336 -0.194224 0.174966
0.237624 0.069986 -0.145208 0.221136
0.247525 0.104643 -0.147604 0.287848
0.257426 0.165629 -0.206319 0.350801
0.267327 0.243838 -0.302605 0.390216
0.277228 0.324001 -0.404006 0.400974
0.287129 0.385033 -0.479610 0.393709
0.297030 0.413220 -0.512977 0.387395
0.306931 0.415955 -0.507362 0.398169
0.316832 0.417733 -0.482159 0.430413
0.326733 0.439642 -0.463357 0.474281
0.336634 0.484111 -0.472865 0.510401
0.346535 0.540986 -0.521093 0.519084
0.356436 0.605783 -0.605061 0.489576
0.366337 0.687356 -0.711686 0.425275
0.376238 0.796420 -0.823947 0.342828
0.386139 0.929992 -0.927015 0.265771
0.396040 1.070803 -1.012107 0.215506
0.405941 1.201734 -1.077220 0.203304
0.415842 1.317587 -1.125317 0.226380
0.425743 1.421367 -1.161388 0.269340
0.435644 1.512010 -1.189854 0.310255
0.445545 1.580171 -1.213251 0.328926
0.455446 1.617351 -1.232310 0.314268
0.465347 1.626593 -1.246863 0.268189
0.475248 1.621546 -1.256836 0.204716
0.485149 1.615394 -1.262708 0.144783
0.495050 1.612842 -1.265321 0.108653
0.504950 1.612842 -1.265321 0.108653
0.514851 1.615394 -1.262708 0.144783
0.524752 1.621546 -1.256836 0.204716
0.534653 1.626593 -1.246863 0.268189
0.544554 1.617351 -1.232310 0.314268
0.554455 1.580171 -1.213251 0.328926
0.564356 1.512010 -1.189854 0.310255
0.574257 1.421367 -1.161388 0.269340
0.584158 1.317587 -1.125317 0.226380
0.594059 1.201734 -1.077220 0.203304
0.603960 1.070803 -1.012107 0.215506
0.613861 0.929992 -0.927015 0.265771
0.623762 0.796420 -0.823947 0.342828
0.633663 0.687356 -0.711686 0.425275
0.643564 0.605783 -0.605061 0.489576
0.653465 0.540986 -0.521093 0.519084
0.663366 0.484111 -0.472865 0.510401
0.673267 0.439642 -0.463357 0.474281
0.683168 0.417733 -0.482159 0.430413
0.693069 0.415955 -0.507362 0.398169
0.702970 0.413220 -0.512977 0.387395
0.712871 0.385033 -0.479610 0.393709
0.722772 0.324001 -0.404006 0.400974
0.732673 0.243838 -0.302605 0.390216
0.742574 0.165629 -0.206319 0.350801
0.752475 0.104643 -0.147604 0.287848
0.762376 0.069986 -0.145208 0.221136
0.772277 0.068336 -0.194224 0.174966
0.782178 0.098450 -0.267611 0.163813
0.792079 0.142028 -0.329912 0.182169
0.801980 0.169800 -0.356851 0.206052
0.811881 0.165299 -0.349594 0.207563
0.821782 0.142033 -0.333654 0.175238
0.831683 0.132069 -0.340558 0.126842
0.841584 0.156668 -0.382174 0.103008
0.851485 0.209597 -0.435538 0.141082
0.861386 0.264604 -0.452932 0.243838
0.871287 0.291406 -0.395998 0.366867
0.881188 0.268525 -0.271800 0.441191
0.891089 0.198233 -0.139016 0.422975
0.900990 0.116304 -0.067942 0.334197
0.910891 0.069401 -0.076762 0.252009
0.920792 0.067416 -0.101909 0.238810
0.930693 0.074075 -0.051196 0.267309
0.940594 0.060526 0.085151 0.230814
0.950495 0.039055 0.184069 0.071928
0.960396 0.021760 0.117057 -0.089763
0.970297 0.003827 -0.023522 -0.057213
0.980198 0.008709 0.032560 0.087456
0.990099 0.021530 0.132434 -0.063180
