   Position (m)       Function
0.009901 0.096554 0.239685 0.197751
0.019802 0.006544 0.006359 0.080644
0.029703 0.015363 -0.023457 -0.121706
0.039604 0.084024 0.082199 -0.277970
0.049505 0.172552 0.237853 -0.340555
0.059406 0.242322 0.376185 -0.317500
0.069307 0.272151 0.461255 -0.243710
0.079208 0.262297 0.487031 -0.158422
0.089109 0.227673 0.468326 -0.091341
0.099010 0.187804 0.429600 -0.056987
0.108911 0.159234 0.395199 -0.055242
0.118812 0.152250 0.382798 -0.075602
0.128713 0.170941 0.400462 -0.102817
0.138614 0.214557 0.446806 -0.122152
0.148515 0.278627 0.513274 -0.123192
0.158416 0.355453 0.587447 -0.101777
0.168317 0.434492 0.656412 -0.060131
0.178218 0.503432 0.709507 -0.005600
0.188119 0.550331 0.740058 0.051435
0.198020 0.566497 0.746001 0.099898
0.207921 0.549176 0.729547 0.130142
0.217822 0.502955 0.696126 0.135509
0.227723 0.439173 0.652966 0.113174
0.237624 0.373319 0.607611 0.064257
0.247525 0.321132 0.566645 -0.006694
0.257426 0.294595 0.534797 -0.092667
0.267327 0.299065 0.514488 -0.185382
0.277228 0.332339 0.505847 -0.276511
0.287129 0.385834 0.507076 -0.358760
0.297030 0.447360 0.515087 -0.426668
0.306931 0.504542 0.526248 -0.477080
0.316832 0.547845 0.537108 -0.509274
0.326733 0.572422 0.545011 -0.524772
0.336634 0.578481 0.548495 -0.526909
0.346535 0.570383 0.547468 -0.520251
0.356436 0.555025 0.543134 -0.509932
0.366337 0.540169 0.537726 -0.501018
0.376238 0.533204 0.534091 -0.497946
0.386139 0.540547 0.535195 -0.504096
0.396040 0.567515 0.543632 -0.521516
0.405941 0.618332 0.561194 -0.550811
0.415842 0.695902 0.588561 -0.591184
0.425743 0.801173 0.625148 -0.640596
0.435644 0.932174 0.669112 -0.696034
0.445545 1.083104 0.717533 -0.753824
0.455446 1.243935 0.766716 -0.809989
0.465347 1.400936 0.812600 -0.860592
0.475248 1.538261 0.851208 -0.902057
0.485149 1.640390 0.879087 -0.931448
0.495050 1.694907 0.893700 -0.946683
0.504950 1.694907 0.893700 -0.946683
0.514851 1.640390 0.879087 -0.931448
0.524752 1.538261 0.851208 -0.902057
0.534653 1.400936 0.812600 -0.860592
0.544554 1.243935 0.766716 -0.809989
0.554455 1.083104 0.717533 -0.753824
0.564356 0.932174 0.669112 -0.696034
0.574257 0.801173 0.625148 -0.640596
0.584158 0.695902 0.588561 -0.591184
0.594059 0.618332 0.561194 -0.550811
0.603960 0.567515 0.543632 -0.521516
0.613861 0.540547 0.535195 -0.504096
0.623762 0.533204 0.534091 -0.497946
0.633663 0.540169 0.537726 -0.501018
0.643564 0.555025 0.543134 -0.509932
0.653465 0.570383 0.547468 -0.520251
0.663366 0.578481 0.548495 -0.526909
0.673267 0.572422 0.545011 -0.524772
0.683168 0.547845 0.537108 -0.509274
0.693069 0.504542 0.526248 -0.477080
0.702970 0.447360 0.515087 -0.426668
0.712871 0.385834 0.507076 -0.358760
0.722772 0.332339 0.505847 -0.276511
0.732673 0.299065 0.514488 -0.185382
0.742574 0.294595 0.534797 -0.092667
0.752475 0.321132 0.566645 -0.006694
0.762376 0.373319 0.607611 0.064257
0.772277 0.439173 0.652966 0.113174
0.782178 0.502955 0.696126 0.135509
0.792079 0.549176 0.729547 0.130142
0.801980 0.566497 0.746001 0.099898
0.811881 0.550331 0.740058 0.051435
0.821782 0.503432 0.709507 -0.005600
0.831683 0.434492 0.656412 -0.060131
0.841584 0.355453 0.587447 -0.101777
0.851485 0.278627 0.513274 -0.123192
0.861386 0.214557 0.446806 -0.122152
0.871287 0.170941 0.400462 -0.102817
0.881188 0.152250 0.382798 -0.075602
0.891089 0.159234 0.395199 -0.055242
0.900990 0.187804 0.429600 -0.056987
0.910891 0.227673 0.468326 -0.091341
0.920792 0.262297 0.487031 -0.158422
0.930693 0.272151 0.461255 -0.243710
0.940594 0.242322 0.376185 -0.317500
0.950495 0.172552 0.237853 -0.340555
0.960396 0.084024 0.082199 -0.277970
0.970297 0.015363 -0.023457 -0.121706
0.980198 0.006544 0.006359 0.080644
0.990099 0.096554 0.239685 0.197751
