   Position (m)       Function
0.009901 0.009609 0.095381 0.022607
0.019802 0.116559 0.293038 0.175181
0.029703 0.094271 0.217451 0.216762
0.039604 0.093694 0.291068 0.094726
0.049505 0.170917 0.391852 0.131791
0.059406 0.123694 0.300521 0.182707
0.069307 0.035180 0.172144 0.074477
0.079208 0.038296 0.182105 -0.071647
0.089109 0.077774 0.260177 -0.100410
0.099010 0.073370 0.265150 -0.055364
0.108911 0.044482 0.198299 -0.071833
0.118812 0.059519 0.163976 -0.180641
0.128713 0.128165 0.206882 -0.292172
0.138614 0.173769 0.259290 -0.326401
0.148515 0.144719 0.233173 -0.300581
0.158416 0.098628 0.122066 -0.289357
0.168317 0.109713 0.002542 -0.331219
0.178218 0.154916 -0.045950 -0.390902
0.188119 0.163828 -0.009658 -0.404642
0.198020 0.125545 0.062521 -0.348764
0.207921 0.082184 0.114937 -0.262627
0.217822 0.062686 0.133320 -0.211924
0.227723 0.075567 0.145587 -0.233177
0.237624 0.129545 0.185127 -0.308663
0.247525 0.215456 0.255971 -0.387214
0.257426 0.291283 0.329757 -0.427251
0.267327 0.319916 0.372568 -0.425570
0.277228 0.311351 0.375447 -0.412783
0.287129 0.311864 0.363015 -0.424363
0.297030 0.363591 0.374856 -0.472307
0.306931 0.478871 0.435718 -0.537607
0.316832 0.631710 0.537305 -0.585673
0.326733 0.763817 0.644059 -0.590767
0.336634 0.819410 0.717589 -0.551793
0.346535 0.791618 0.742286 -0.490541
0.356436 0.731060 0.735294 -0.436351
0.366337 0.708136 0.735372 -0.409100
0.376238 0.775347 0.778645 -0.411169
0.386139 0.954265 0.876516 -0.431260
0.396040 1.223943 1.008480 -0.454875
0.405941 1.507555 1.133023 -0.473090
0.415842 1.697321 1.209499 -0.484183
0.425743 1.723705 1.218526 -0.488774
0.435644 1.603771 1.170364 -0.483755
0.445545 1.417659 1.097905 -0.460720
0.455446 1.248429 1.039079 -0.410785
0.465347 1.147771 1.018358 -0.332743
0.475248 1.131598 1.036645 -0.238675
0.485149 1.176475 1.073893 -0.152410
0.495050 1.225007 1.102224 -0.100550
0.504950 1.225007 1.102224 -0.100550
0.514851 1.176475 1.073893 -0.152410
0.524752 1.131598 1.036645 -0.238675
0.534653 1.147771 1.018358 -0.332743
0.544554 1.248429 1.039079 -0.410785
0.554455 1.417659 1.097905 -0.460720
0.564356 1.603771 1.170364 -0.483755
0.574257 1.723705 1.218526 -0.488774
0.584158 1.697321 1.209499 -0.484183
0.594059 1.507555 1.133023 -0.473090
0.603960 1.223943 1.008480 -0.454875
0.613861 0.954265 0.876516 -0.431260
0.623762 0.775347 0.778645 -0.411169
0.633663 0.708136 0.735372 -0.409100
0.643564 0.731060 0.735294 -0.436351
0.653465 0.791618 0.742286 -0.490541
0.663366 0.819410 0.717589 -0.551793
0.673267 0.763817 0.644059 -0.590767
0.683168 0.631710 0.537305 -0.585673
0.693069 0.478871 0.435718 -0.537607
0.702970 0.363591 0.374856 -0.472307
0.712871 0.311864 0.363015 -0.424363
0.722772 0.311351 0.375447 -0.412783
0.732673 0.319916 0.372568 -0.425570
0.742574 0.291283 0.329757 -0.427251
0.752475 0.215456 0.255971 -0.387214
0.762376 0.129545 0.185127 -0.308663
0.772277 0.075567 0.145587 -0.233177
0.782178 0.062686 0.133320 -0.211924
0.792079 0.082184 0.114937 -0.262627
0.801980 0.125545 0.062521 -0.348764
0.811881 0.163828 -0.009658 -0.404642
0.821782 0.154916 -0.045950 -0.390902
0.831683 0.109713 0.002542 -0.331219
0.841584 0.098628 0.122066 -0.289357
0.851485 0.144719 0.233173 -0.300581
0.861386 0.173769 0.259290 -0.326401
0.871287 0.128165 0.206882 -0.292172
0.881188 0.059519 0.163976 -0.180641
0.891089 0.044482 0.198299 -0.071833
0.900990 0.073370 0.265150 -0.055364
0.910891 0.077774 0.260177 -0.100410
0.920792 0.038296 0.182105 -0.071647
0.930693 0.035180 0.172144 0.074477
0.940594 0.123694 0.300521 0.182707
0.950495 0.170917 0.391852 0.131791
0.960396 0.093694 0.291068 0.094726
0.970297 0.094271 0.217451 0.216762
0.980198 0.116559 0.293038 0.175181
0.990099 0.009609 0.095381 0.022607
