   Position (m)       Function
0.009901 0.027581 -0.163310 -0.030179
0.019802 0.054947 -0.077885 -0.221091
0.029703 0.017047 -0.076820 -0.105572
0.039604 0.075213 -0.251787 -0.108702
0.049505 0.166848 -0.316675 -0.258001
0.059406 0.167692 -0.230077 -0.338758
0.069307 0.101145 -0.157151 -0.276493
0.079208 0.073638 -0.205017 -0.177782
0.089109 0.131902 -0.327880 -0.156193
0.099010 0.223264 -0.421428 -0.213687
0.108911 0.266080 -0.440345 -0.268657
0.118812 0.243207 -0.423763 -0.252255
0.128713 0.219407 -0.437568 -0.167156
0.138614 0.262930 -0.507731 -0.071684
0.148515 0.362194 -0.601381 -0.023109
0.158416 0.434932 -0.658611 -0.034111
0.168317 0.414517 -0.639912 -0.070918
0.178218 0.312247 -0.552375 -0.084434
0.188119 0.196798 -0.441271 -0.045584
0.198020 0.130626 -0.359266 0.039427
0.207921 0.132733 -0.336567 0.139484
0.217822 0.186052 -0.369377 0.222738
0.227723 0.261026 -0.429362 0.276901
0.237624 0.333046 -0.484267 0.313898
0.247525 0.394662 -0.515828 0.358586
0.257426 0.461729 -0.525753 0.430479
0.267327 0.560748 -0.529086 0.529921
0.277228 0.697496 -0.541287 0.636007
0.287129 0.835231 -0.567503 0.716360
0.297030 0.911362 -0.599701 0.742779
0.306931 0.883554 -0.622154 0.704613
0.316832 0.762678 -0.621219 0.613812
0.326733 0.602531 -0.593658 0.500102
0.336634 0.461022 -0.549162 0.399303
0.346535 0.372001 -0.506161 0.340298
0.356436 0.346521 -0.483376 0.335959
0.366337 0.386653 -0.491410 0.381010
0.376238 0.487616 -0.528319 0.456613
0.386139 0.628019 -0.580960 0.538985
0.396040 0.768433 -0.631217 0.608275
0.405941 0.869399 -0.664089 0.654511
0.415842 0.915392 -0.674039 0.679016
0.425743 0.923170 -0.666960 0.691618
0.435644 0.929271 -0.657097 0.705333
0.445545 0.970223 -0.660440 0.730782
0.455446 1.068925 -0.687437 0.772241
0.465347 1.227657 -0.738098 0.826359
0.475248 1.423031 -0.801446 0.883581
0.485149 1.606381 -0.859501 0.931471
0.495050 1.718684 -0.894148 0.958740
0.504950 1.718684 -0.894148 0.958740
0.514851 1.606381 -0.859501 0.931471
0.524752 1.423031 -0.801446 0.883581
0.534653 1.227657 -0.738098 0.826359
0.544554 1.068925 -0.687437 0.772241
0.554455 0.970223 -0.660440 0.730782
0.564356 0.929271 -0.657097 0.705333
0.574257 0.923170 -0.666960 0.691618
0.584158 0.915392 -0.674039 0.679016
0.594059 0.869399 -0.664089 0.654511
0.603960 0.768433 -0.631217 0.608275
0.613861 0.628019 -0.580960 0.538985
0.623762 0.487616 -0.528319 0.456613
0.633663 0.386653 -0.491410 0.381010
0.643564 0.346521 -0.483376 0.335959
0.653465 0.372001 -0.506161 0.340298
0.663366 0.461022 -0.549162 0.399303
0.673267 0.602531 -0.593658 0.500102
0.683168 0.762678 -0.621219 0.613812
0.693069 0.883554 -0.622154 0.704613
0.702970 0.911362 -0.599701 0.742779
0.712871 0.835231 -0.567503 0.716360
0.722772 0.697496 -0.541287 0.636007
0.732673 0.560748 -0.529086 0.529921
0.742574 0.461729 -0.525753 0.430479
0.752475 0.394662 -0.515828 0.358586
0.762376 0.333046 -0.484267 0.313898
0.772277 0.261026 -0.429362 0.276901
0.782178 0.186052 -0.369377 0.222738
0.792079 0.132733 -0.336567 0.139484
0.801980 0.130626 -0.359266 0.039427
0.811881 0.196798 -0.441271 -0.045584
0.821782 0.312247 -0.552375 -0.084434
0.831683 0.414517 -0.639912 -0.070918
0.841584 0.434932 -0.658611 -0.034111
0.851485 0.362194 -0.601381 -0.023109
0.861386 0.262930 -0.507731 -0.071684
0.871287 0.219407 -0.437568 -0.167156
0.881188 0.243207 -0.423763 -0.252255
0.891089 0.266080 -0.440345 -0.268657
0.900990 0.223264 -0.421428 -0.213687
0.910891 0.131902 -0.327880 -0.156193
0.920792 0.073638 -0.205017 -0.177782
0.930693 0.101145 -0.157151 -0.276493
0.940594 0.167692 -0.230077 -0.338758
0.950495 0.166848 -0.316675 -0.258001
0.960396 0.075213 -0.251787 -0.108702
0.970297 0.017047 -0.076820 -0.105572
0.980198 0.054947 -0.077885 -0.221091
0.990099 0.027581 -0.163310 -0.030179
