   Position (m)       Function
0.009901 0.033246 0.119229 0.137952
0.019802 0.043860 0.026153 0.207788
0.029703 0.083635 0.195952 0.212691
0.039604 0.283046 0.294977 0.442758
0.049505 0.378132 0.209230 0.578234
0.059406 0.333593 0.192458 0.544567
0.069307 0.381423 0.305840 0.536549
0.079208 0.534843 0.387650 0.620138
0.089109 0.572139 0.351131 0.669960
0.099010 0.427294 0.284784 0.588381
0.108911 0.278565 0.304602 0.431025
0.118812 0.275988 0.415039 0.322073
0.128713 0.380973 0.529913 0.316490
0.138614 0.475489 0.583472 0.367492
0.148515 0.512359 0.593138 0.400682
0.158416 0.544645 0.624428 0.393363
0.168317 0.657746 0.714834 0.383091
0.178218 0.871657 0.836080 0.415483
0.188119 1.091286 0.921014 0.492970
0.198020 1.173022 0.920508 0.570689
0.207921 1.058597 0.838930 0.595645
0.217822 0.827960 0.724671 0.550284
0.227723 0.614951 0.631380 0.465092
0.237624 0.496303 0.583684 0.394482
0.247525 0.468466 0.570509 0.378134
0.257426 0.492181 0.564458 0.416615
0.267327 0.526162 0.547713 0.475576
0.277228 0.536765 0.524465 0.511568
0.287129 0.513304 0.513311 0.499815
0.297030 0.478584 0.528406 0.446510
0.306931 0.463983 0.564799 0.380769
0.316832 0.470227 0.598621 0.334485
0.326733 0.466825 0.601555 0.323969
0.336634 0.431187 0.559546 0.343649
0.346535 0.373131 0.483555 0.373237
0.356436 0.318149 0.405690 0.391873
0.366337 0.283959 0.363086 0.390035
0.376238 0.282572 0.378769 0.372970
0.386139 0.328723 0.449986 0.355296
0.396040 0.425765 0.549853 0.351321
0.405941 0.545540 0.640925 0.367091
0.415842 0.639155 0.693282 0.398140
0.425743 0.674731 0.697984 0.433070
0.435644 0.659982 0.669625 0.459983
0.445545 0.629013 0.637424 0.471915
0.455446 0.616400 0.629808 0.468766
0.465347 0.643527 0.660239 0.455644
0.475248 0.712902 0.720962 0.439448
0.485149 0.801279 0.787315 0.425927
0.495050 0.864252 0.830136 0.418481
0.504950 0.864252 0.830136 0.418481
0.514851 0.801279 0.787315 0.425927
0.524752 0.712902 0.720962 0.439448
0.534653 0.643527 0.660239 0.455644
0.544554 0.616400 0.629808 0.468766
0.554455 0.629013 0.637424 0.471915
0.564356 0.659982 0.669625 0.459983
0.574257 0.674731 0.697984 0.433070
0.584158 0.639155 0.693282 0.398140
0.594059 0.545540 0.640925 0.367091
0.603960 0.425765 0.549853 0.351321
0.613861 0.328723 0.449986 0.355296
0.623762 0.282572 0.378769 0.372970
0.633663 0.283959 0.363086 0.390035
0.643564 0.318149 0.405690 0.391873
0.653465 0.373131 0.483555 0.373237
0.663366 0.431187 0.559546 0.343649
0.673267 0.466825 0.601555 0.323969
0.683168 0.470227 0.598621 0.334485
0.693069 0.463983 0.564799 0.380769
0.702970 0.478584 0.528406 0.446510
0.712871 0.513304 0.513311 0.499815
0.722772 0.536765 0.524465 0.511568
0.732673 0.526162 0.547713 0.475576
0.742574 0.492181 0.564458 0.416615
0.752475 0.468466 0.570509 0.378134
0.762376 0.496303 0.583684 0.394482
0.772277 0.614951 0.631380 0.465092
0.782178 0.827960 0.724671 0.550284
0.792079 1.058597 0.838930 0.595645
0.801980 1.173022 0.920508 0.570689
0.811881 1.091286 0.921014 0.492970
0.821782 0.871657 0.836080 0.415483
0.831683 0.657746 0.714834 0.383091
0.841584 0.544645 0.624428 0.393363
0.851485 0.512359 0.593138 0.400682
0.861386 0.475489 0.583472 0.367492
0.871287 0.380973 0.529913 0.316490
0.881188 0.275988 0.415039 0.322073
0.891089 0.278565 0.304602 0.431025
0.900990 0.427294 0.284784 0.588381
0.910891 0.572139 0.351131 0.669960
0.920792 0.534843 0.387650 0.620138
0.930693 0.381423 0.305840 0.536549
0.940594 0.333593 0.192458 0.544567
0.950495 0.378132 0.209230 0.578234
0.960396 0.283046 0.294977 0.442758
0.970297 0.083635 0.195952 0.212691
0.980198 0.043860 0.026153 0.207788
0.990099 0.033246 0.119229 0.137952
