   Position (m)       Function
0.009901 0.062692 0.011265 -0.250131
0.019802 0.029377 0.157241 -0.068205
0.029703 0.000365 0.015151 -0.011630
0.039604 0.031918 -0.114133 -0.137446
0.049505 0.105883 -0.114044 -0.304757
0.059406 0.155470 -0.028312 -0.393279
0.069307 0.146773 0.047937 -0.380099
0.079208 0.103452 0.053409 -0.317174
0.089109 0.075418 -0.011762 -0.274372
0.099010 0.097561 -0.103812 -0.294592
0.108911 0.172593 -0.170393 -0.378892
0.118812 0.279457 -0.179100 -0.497374
0.128713 0.390453 -0.128328 -0.611543
0.138614 0.483622 -0.041273 -0.694204
0.148515 0.548375 0.049265 -0.738883
0.158416 0.587757 0.116335 -0.757775
0.168317 0.618149 0.148295 -0.772112
0.178218 0.663703 0.150121 -0.800729
0.188119 0.744494 0.138074 -0.851721
0.198020 0.863156 0.131235 -0.919746
0.207921 0.998503 0.143640 -0.988873
0.217822 1.111846 0.179658 -1.039023
0.227723 1.163802 0.233538 -1.053215
0.237624 1.132360 0.292489 -1.023137
0.247525 1.022137 0.341641 -0.951535
0.257426 0.860589 0.368974 -0.851144
0.267327 0.684938 0.368683 -0.740952
0.277228 0.528187 0.342183 -0.641169
0.287129 0.411220 0.296828 -0.568430
0.297030 0.342542 0.243051 -0.532418
0.306931 0.322199 0.190978 -0.534534
0.316832 0.345125 0.147573 -0.568636
0.326733 0.401802 0.115053 -0.623349
0.336634 0.477713 0.090867 -0.685169
0.346535 0.554651 0.069081 -0.741538
0.356436 0.615260 0.042651 -0.783224
0.366337 0.649032 0.005874 -0.805604
0.376238 0.656021 -0.043649 -0.808774
0.386139 0.645541 -0.104028 -0.796692
0.396040 0.630347 -0.169295 -0.775684
0.405941 0.619872 -0.230701 -0.752761
0.415842 0.616624 -0.278757 -0.734111
0.425743 0.617535 -0.305496 -0.724021
0.435644 0.618598 -0.306434 -0.724359
0.445545 0.619018 -0.281767 -0.734592
0.455446 0.621804 -0.236558 -0.752227
0.465347 0.630683 -0.179865 -0.773519
0.475248 0.646002 -0.123006 -0.794274
0.485149 0.663065 -0.077332 -0.810608
0.495050 0.674390 -0.051960 -0.819567
0.504950 0.674390 -0.051960 -0.819567
0.514851 0.663065 -0.077332 -0.810608
0.524752 0.646002 -0.123006 -0.794274
0.534653 0.630683 -0.179865 -0.773519
0.544554 0.621804 -0.236558 -0.752227
0.554455 0.619018 -0.281767 -0.734592
0.564356 0.618598 -0.306434 -0.724359
0.574257 0.617535 -0.305496 -0.724021
0.584158 0.616624 -0.278757 -0.734111
0.594059 0.619872 -0.230701 -0.752761
0.603960 0.630347 -0.169295 -0.775684
0.613861 0.645541 -0.104028 -0.796692
0.623762 0.656021 -0.043649 -0.808774
0.633663 0.649032 0.005874 -0.805604
0.643564 0.615260 0.042651 -0.783224
0.653465 0.554651 0.069081 -0.741538
0.663366 0.477713 0.090867 -0.685169
0.673267 0.401802 0.115053 -0.623349
0.683168 0.345125 0.147573 -0.568636
0.693069 0.322199 0.190978 -0.534534
0.702970 0.342542 0.243051 -0.532418
0.712871 0.411220 0.296828 -0.568430
0.722772 0.528187 0.342183 -0.641169
0.732673 0.684938 0.368683 -0.740952
0.742574 0.860589 0.368974 -0.851144
0.752475 1.022137 0.341641 -0.951535
0.762376 1.132360 0.292489 -1.023137
0.772277 1.163802 0.233538 -1.053215
0.782178 1.111846 0.179658 -1.039023
0.792079 0.998503 0.143640 -0.988873
0.801980 0.863156 0.131235 -0.919746
0.811881 0.744494 0.138074 -0.851721
0.821782 0.663703 0.150121 -0.800729
0.831683 0.618149 0.148295 -0.772112
0.841584 0.587757 0.116335 -0.757775
0.851485 0.548375 0.049265 -0.738883
0.861386 0.483622 -0.041273 -0.694204
0.871287 0.390453 -0.128328 -0.611543
0.881188 0.279457 -0.179100 -0.497374
0.891089 0.172593 -0.170393 -0.378892
0.900990 0.097561 -0.103812 -0.294592
0.910891 0.075418 -0.011762 -0.274372
0.920792 0.103452 0.053409 -0.317174
0.930693 0.146773 0.047937 -0.380099
0.940594 0.155470 -0.028312 -0.393279
0.950495 0.105883 -0.114044 -0.304757
0.960396 0.031918 -0.114133 -0.137446
0.970297 0.000365 0.015151 -0.011630
0.980198 0.029377 0.157241 -0.068205
0.990099 0.062692 0.011265 -0.250131
