   Position (m)       Function
0.009901 0.000434 0.017091 0.011920
0.019802 0.022771 0.011699 0.150446
0.029703 0.003199 -0.034740 0.044634
0.039604 0.014733 0.121380 0.000243
0.049505 0.015672 0.120253 0.034808
0.059406 0.015846 0.041530 -0.118833
0.069307 0.108740 0.089665 -0.317333
0.079208 0.153897 0.134201 -0.368628
0.089109 0.139902 0.028686 -0.372933
0.099010 0.232424 -0.121207 -0.466619
0.108911 0.369266 -0.162759 -0.585470
0.118812 0.379791 -0.121951 -0.604085
0.128713 0.303561 -0.122234 -0.537233
0.138614 0.290622 -0.196253 -0.502102
0.148515 0.373443 -0.268386 -0.549010
0.158416 0.450656 -0.284894 -0.607858
0.168317 0.433957 -0.290465 -0.591259
0.178218 0.383387 -0.365232 -0.499992
0.188119 0.440377 -0.520902 -0.411143
0.198020 0.614465 -0.681862 -0.386690
0.207921 0.752227 -0.760841 -0.416351
0.217822 0.744490 -0.738306 -0.446535
0.227723 0.646501 -0.668095 -0.447381
0.237624 0.576432 -0.617715 -0.441430
0.247525 0.594703 -0.610647 -0.470971
0.257426 0.684715 -0.621679 -0.546104
0.267327 0.775925 -0.617416 -0.628269
0.277228 0.794105 -0.595279 -0.663134
0.287129 0.738478 -0.585199 -0.629301
0.297030 0.694042 -0.618299 -0.558344
0.306931 0.744357 -0.695573 -0.510427
0.316832 0.894412 -0.784680 -0.527910
0.326733 1.079528 -0.845024 -0.604535
0.336634 1.213937 -0.857497 -0.691835
0.346535 1.235599 -0.834442 -0.734375
0.356436 1.145350 -0.804370 -0.705931
0.366337 1.005883 -0.786771 -0.621992
0.376238 0.880083 -0.778304 -0.523761
0.386139 0.779155 -0.760226 -0.448566
0.396040 0.683436 -0.719046 -0.407933
0.405941 0.587722 -0.662412 -0.385918
0.415842 0.506741 -0.616931 -0.355158
0.425743 0.459610 -0.609184 -0.297497
0.435644 0.461541 -0.644224 -0.215677
0.445545 0.504189 -0.697978 -0.130445
0.455446 0.537645 -0.730165 -0.067116
0.465347 0.505607 -0.709884 -0.040887
0.475248 0.408195 -0.636999 -0.049273
0.485149 0.302400 -0.544806 -0.074745
0.495050 0.240840 -0.481471 -0.095004
0.504950 0.240840 -0.481471 -0.095004
0.514851 0.302400 -0.544806 -0.074745
0.524752 0.408195 -0.636999 -0.049273
0.534653 0.505607 -0.709884 -0.040887
0.544554 0.537645 -0.730165 -0.067116
0.554455 0.504189 -0.697978 -0.130445
0.564356 0.461541 -0.644224 -0.215677
0.574257 0.459610 -0.609184 -0.297497
0.584158 0.506741 -0.616931 -0.355158
0.594059 0.587722 -0.662412 -0.385918
0.603960 0.683436 -0.719046 -0.407933
0.613861 0.779155 -0.760226 -0.448566
0.623762 0.880083 -0.778304 -0.523761
0.633663 1.005883 -0.786771 -0.621992
0.643564 1.145350 -0.804370 -0.705931
0.653465 1.235599 -0.834442 -0.734375
0.663366 1.213937 -0.857497 -0.691835
0.673267 1.079528 -0.845024 -0.604535
0.683168 0.894412 -0.784680 -0.527910
0.693069 0.744357 -0.695573 -0.510427
0.702970 0.694042 -0.618299 -0.558344
0.712871 0.738478 -0.585199 -0.629301
0.722772 0.794105 -0.595279 -0.663134
0.732673 0.775925 -0.617416 -0.628269
0.742574 0.684715 -0.621679 -0.546104
0.752475 0.594703 -0.610647 -0.470971
0.762376 0.576432 -0.617715 -0.441430
0.772277 0.646501 -0.668095 -0.447381
0.782178 0.744490 -0.738306 -0.446535
0.792079 0.752227 -0.760841 -0.416351
0.801980 0.614465 -0.681862 -0.386690
0.811881 0.440377 -0.520902 -0.411143
0.821782 0.383387 -0.365232 -0.499992
0.831683 0.433957 -0.290465 -0.591259
0.841584 0.450656 -0.284894 -0.607858
0.851485 0.373443 -0.268386 -0.549010
0.861386 0.290622 -0.196253 -0.502102
0.871287 0.303561 -0.122234 -0.537233
0.881188 0.379791 -0.121951 -0.604085
0.891089 0.369266 -0.162759 -0.585470
0.900990 0.232424 -0.121207 -0.466619
0.910891 0.139902 0.028686 -0.372933
0.920792 0.153897 0.134201 -0.368628
0.930693 0.108740 0.089665 -0.317333
0.940594 0.015846 0.041530 -0.118833
0.950495 0.015672 0.120253 0.034808
0.960396 0.014733 0.121380 0.000243
0.970297 0.003199 -0.034740 0.044634
0.980198 0.022771 0.011699 0.150446
0.990099 0.000434 0.017091 0.011920
